00AI               20210204                                                                                   
0601AIB5Y       20210101001065100000005000 0500000000000371   
0601AIB5Y       20210101001070100000005000 0500000000000375   
0601AIB5Y       20210101001075100000005000 0500000000000379   
0601AIB5Y       20210101001080100000005000 0500000000000382   
0601AIB5Y       20210101001085100000005000 0500000000000386   
0601AIB5Y       20210101001090100000005000 0500000000000391   
0601AIB5Y       20210101001095100000005000 0500000000000395   
0601AIB5Y       20210101001100100000005000 0500000000000399   
0601AIB5Y       20210101001105100000005000 0500000000000404   
0601AIB5Y       20210101001110100000005000 0500000000000407   
0601AIB5Y       20210101001115100000005000 0500000000000412   
0601AIB5Y       20210101001120100000005000 0500000000000416   
0601AIB5Y       20210101001125100000005000 0500000000000420   
0601AIB5Y       20210101001130100000005000 0500000000000425   
0601AIB5Y       20210101001135100000005000 0500000000000429   
0601AIB5Y       20210101001140100000005000 0500000000000432   
0601AIB5Y       20210101001145100000005000 0500000000000437   
0601AIB5Y       20210101001150100000005000 0500000000000442   
0601AIB5Y       20210101001155100000005000 0500000000000445   
0601AIB5Y       20210101001160100000005000 0500000000000449   
0601AIB5Y       20210101001165100000005000 0500000000000453   
0601AIB5Y       20210101001170100000005000 0500000000000458   
0601AIB5Y       20210101001175100000005000 0500000000000461   
0601AIB5Y       20210101001180100000005000 0500000000000465   
0601AIB5Y       20210101001185100000005000 0500000000000468   
0601AIB5Y       20210101001190100000005000 0500000000000472   
0601AIB5Y       20210101001195100000005000 0500000000000477   
0601AIB5Y       20210101001200100000005000 0500000000000481   
0601AIB5Y       20210101001205100000005000 0500000000000484   
0601AIB5Y       20210101001210100000005000 0500000000000487   
0601AIB5Y       20210101001215100000005000 0500000000000492   
0601AIB5Y       20210101001220100000005000 0500000000000495   
0601AIB5Y       20210101001225100000005000 0500000000000499   
0601AIB5Y       20210101001230100000005000 0500000000000501   
0601AIB5Y       20210101001235100000005000 0500000000000506   
0601AIB5Y       20210101001240100000005000 0500000000000509   
0601AIB5Y       20210101001245100000005000 0500000000000513   
0601AIB5Y       20210101001250100000005000 0500000000000517   
0601AIB5Y       20210101001255100000005000 0500000000000520   
0601AIB5Y       20210101001260100000005000 0500000000000524   
0601AIB5Y       20210101001265100000005000 0500000000000528   
0601AIB5Y       20210101001270100000005000 0500000000000530   
0601AIB5Y       20210101001275100000005000 0500000000000534   
0601AIB5Y       20210101001280100000005000 0500000000000538   
0601AIB5Y       20210101001285100000005000 0500000000000541   
0601AIB5Y       20210101001290100000005000 0500000000000546   
0601AIB5Y       20210101001295100000005000 0500000000000552   
0601AIB5Y       20210101001300100000005000 0500000000000557   
0601AIB5Y       20210101001305100000005000 0500000000000561   
0601AIB5Y       20210101001310100000005000 0500000000000567   
0601AIB5Y       20210101001315100000005000 0500000000000572   
0601AIB5Y       20210101001320100000005000 0500000000000576   
0601AIB5Y       20210101001325100000005000 0500000000000582   
0601AIB5Y       20210101001330100000005000 0500000000000586   
0601AIB5Y       20210101001335100000005000 0500000000000591   
0601AIB5Y       20210101001340100000005000 0500000000000596   
0601AIB5Y       20210101001345100000005000 0500000000000600   
0601AIB5Y       20210101001350100000005000 0500000000000606   
0601AIB5Y       20210101001355100000005000 0500000000000611   
0601AIB5Y       20210101001360100000005000 0500000000000615   
0601AIB5Y       20210101001365100000005000 0500000000000621   
0601AIB5Y       20210101001370100000005000 0500000000000625   
0601AIB5Y       20210101001375100000005000 0500000000000629   
0601AIB5Y       20210101001380100000005000 0500000000000635   
0601AIB5Y       20210101001385100000005000 0500000000000639   
0601AIB5Y       20210101001390100000005000 0500000000000644   
0601AIB5Y       20210101001395100000005000 0500000000000649   
0601AIB5Y       20210101001400100000005000 0500000000000654   
0601AIB5Y       20210101001405100000005000 0500000000000658   
0601AIB5Y       20210101001410100000005000 0500000000000663   
0601AIB5Y       20210101001415100000005000 0500000000000667   
0601AIB5Y       20210101001420100000005000 0500000000000672   
0601AIB5Y       20210101001425100000005000 0500000000000676   
0601AIB5Y       20210101001430100000005000 0500000000000681   
0601AIB5Y       20210101001435100000005000 0500000000000685   
0601AIB5Y       20210101001440100000005000 0500000000000689   
0601AIB5Y       20210101001445100000005000 0500000000000694   
0601AIB5Y       20210101001450100000005000 0500000000000698   
0601AIB5Y       20210101001455100000005000 0500000000000702   
0601AIB5Y       20210101001460100000005000 0500000000000706   
0601AIB5Y       20210101001465100000005000 0500000000000711   
0601AIB5Y       20210101001470100000005000 0500000000000716   
0601AIB5Y       20210101001475100000005000 0500000000000719   
0601AIB5Y       20210101001480100000005000 0500000000000724   
0601AIB5Y       20210101001485100000005000 0500000000000729   
0601AIB5Y       20210101001490100000005000 0500000000000733   
0601AIB5Y       20210101001495100000005000 0500000000000738   
0601AIB5Y       20210101001500100000005000 0500000000000742   
0601AIB5Y       20210101001505100000005000 0500000000000747   
0601AIB5Y       20210101001510100000005000 0500000000000750   
0601AIB5Y       20210101001515100000005000 0500000000000755   
0601AIB5Y       20210101001520100000005000 0500000000000759   
0601AIB5Y       20210101001525100000005000 0500000000000763   
0601AIB5Y       20210101001530100000005000 0500000000000767   
0601AIB5Y       20210101001535100000005000 0500000000000772   
0601AIB5Y       20210101001540100000005000 0500000000000775   
0601AIB5Y       20210101001545100000005000 0500000000000779   
0601AIB5Y       20210101001550100000005000 0500000000000784   
0601AIB5Y       20210101001555100000005000 0500000000000788   
0601AIB5Y       20210101001560100000005000 0500000000000792   
0601AIB5Y       20210101001565100000005000 0500000000000796   
0601AIB5Y       20210101001570100000005000 0500000000000800   
0601AIB5Y       20210101001575100000005000 0500000000000804   
0601AIB5Y       20210101001580100000005000 0500000000000808   
0601AIB5Y       20210101001585100000005000 0500000000000813   
0601AIB5Y       20210101001590100000005000 0500000000000816   
0601AIB5Y       20210101001595100000005000 0500000000000821   
0601AIB5Y       20210101001600100000005000 0500000000000824   
0601AIB5Y       20210101001605100000005000 0500000000000829   
0601AIB5Y       20210101001610100000005000 0500000000000833   
0601AIB5Y       20210101001615100000005000 0500000000000836   
0601AIB5Y       20210101001620100000005000 0500000000000841   
0601AIB5Y       20210101001625100000005000 0500000000000844   
0601AIB5Y       20210101001630100000005000 0500000000000848   
0601AIB5Y       20210101001635100000005000 0500000000000853   
0601AIB5Y       20210101001640100000005000 0500000000000857   
0601AIB5Y       20210101001645100000005000 0500000000000860   
0601AIB5Y       20210101001650100000005000 0500000000000864   
0601AIB5Y       20210101001655100000005000 0500000000000868   
0601AIB5Y       20210101001660100000005000 0500000000000872   
0601AIB5Y       20210101001665100000005000 0500000000000876   
0601AIB5Y       20210101001670100000005000 0500000000000880   
0601AIB5Y       20210101001675100000005000 0500000000000883   
0601AIB5Y       20210101001680100000005000 0500000000000888   
0601AIB5Y       20210101001685100000005000 0500000000000892   
0601AIB5Y       20210101001690100000005000 0500000000000896   
0601AIB5Y       20210101001695100000005000 0500000000000900   
0601AIB5Y       20210101001700100000100000 0500000000000941   
0601AIB5Y       20210101001800100000100000 0500000000001020   
0601AIB5Y       20210101001900100000100000 0500000000001106   
0601AIB5Y       20210101002000100000100000 0500000000001186   
0601AIB5Y       20210101002100100000100000 0500000000001259   
0601AIB5Y       20210101002200100000100000 0500000000001324   
0601AIB5Y       20210101002300100000100000 0500000000001385   
0601AIB5Y       20210101002400100000100000 0500000000001441   
0601AIB5Y       20210101002500100000100000 0500000000001492   
0601AIB5Y       20210101002600100000100000 0500000000001540   
0601AIB5Y       20210101002700100000100000 0500000000001583   
0601AIB5Y       20210101002800100000100000 0500000000001625   
0601AIB5Y       20210101002900100000100000 0500000000001663   
0601AIB5Y       20210101003000100000100000 0500000000001698   
0601AIB5Y       20210101003100100000100000 0500000000001732   
0601AIB5Y       20210101003200100000100000 0500000000001760   
0601AIB5Y       20210101003300100000100000 0500000000001787   
0601AIB5Y       20210101003400100000100000 0500000000001812   
0601AIB5Y       20210101003500100000100000 0500000000001836   
0601AIB5Y       20210101003600100000100000 0500000000001859   
0601AIB5Y       20210101003700100000100000 0500000000001880   
0601AIB5Y       20210101003800100000100000 0500000000001901   
0601AIB5Y       20210101003900100000100000 0500000000001920   
0601AIB5Y       20210101004000100000100000 0500000000001938   
0601AIB5Y       20210101004100100000100000 0500000000001956   
0601AIB5Y       20210101004200100000100000 0500000000001972   
0601AIB5Y       20210101004300100000100000 0500000000001986   
0601AIB5Y       20210101004400100000100000 0500000000002000   
0601AIB5Y       20210101004500100000100000 0500000000002012   
0601AIB5Y       20210101004600100000100000 0500000000002024   
0601AIB5Y       20210101004700100000100000 0500000000002036   
0601AIB5Y       20210101004800100000100000 0500000000002047   
0601AIB5Y       20210101004900100000100000 0500000000002057   
0601AIB5Y       20210101005000100000100000 0500000000002068   
0601AIB5Y       20210101005100100000100000 0500000000002077   
0601AIB5Y       20210101005200100000100000 0500000000002087   
0601AIB5Y       20210101005300100000100000 0500000000002096   
0601AIB5Y       20210101005400100000100000 0500000000002105   
0601AIB5Y       20210101005500100000100000 0500000000002113   
0601AIB5Y       20210101005600100000100000 0500000000002121   
0601AIB5Y       20210101005700100000100000 0500000000002129   
0601AIB5Y       20210101005800100000100000 0500000000002137   
0601AIB5Y       20210101005900100000100000 0500000000002144   
0601AIB5Y       20210101006000100000100000 0500000000002151   
0601AIB5Y       20210101006100100000100000 0500000000002158   
0601AIB5Y       20210101006200100000100000 0500000000002164   
0601AIB5Y       20210101006300100000100000 0500000000002171   
0601AIB5Y       20210101006400100000100000 0500000000002177   
0601AIB5Y       20210101006500100000100000 0500000000002183   
0601AIB5Y       20210101006600100000100000 0500000000002189   
0601AIB5Y       20210101006700100000100000 0500000000002195   
0601AIB5Y       20210101006800100000100000 0500000000002200   
0601AIB5Y       20210101006900100000100000 0500000000002206   
0601AIB5Y       20210101007000100000100000 0500000000002211   
0601AIB5Y       20210101007100100000100000 0500000000002216   
0601AIB5Y       20210101007200100000100000 0500000000002221   
0601AIB5Y       20210101007300100000100000 0500000000002226   
0601AIB5Y       20210101007400100000100000 0500000000002230   
0601AIB5Y       20210101007500100000100000 0500000000002235   
0601AIB5Y       20210101007600100000100000 0500000000002239   
0601AIB5Y       20210101007700100000100000 0500000000002243   
0601AIB5Y       20210101007800100000100000 0500000000002248   
0601AIB5Y       20210101007900100000100000 0500000000002252   
0601AIB5Y       20210101008000100000100000 0500000000002256   
0601AIB5Y       20210101008100100000100000 0500000000002260   
0601AIB5Y       20210101008200100000100000 0500000000002263   
0601AIB5Y       20210101008300100000100000 0500000000002267   
0601AIB5Y       20210101008400100000100000 0500000000002271   
0601AIB5Y       20210101008500100000100000 0500000000002274   
0601AIB5Y       20210101008600100000100000 0500000000002278   
0601AIB5Y       20210101008700100000100000 0500000000002281   
0601AIB5Y       20210101008800100000100000 0500000000002284   
0601AIB5Y       20210101008900100000100000 0500000000002286   
0601AIB5Y       20210101009000100000100000 0500000000002288   
0601AIB5Y       20210101009100100000100000 0500000000002290   
0601AIB5Y       20210101009200100000100000 0500000000002291   
0601AIB5Y       20210101009300100000100000 0500000000002293   
0601AIB5Y       20210101009400100000100000 0500000000002294   
0601AIB5Y       20210101009500100000100000 0500000000002296   
0601AIB5Y       20210101009600100000100000 0500000000002297   
0601AIB5Y       20210101009700100000100000 0500000000002299   
0601AIB5Y       20210101009800100000100000 0500000000002300   
0601AIB5Y       20210101009900100000100000 0500000000002302   
0601AIB5Y       20210101010000100000100000 0500000000002303   
0601AIB5Y       20210101010100100000100000 0500000000002304   
0601AIB5Y       20210101010200100000100000 0500000000002306   
0601AIB5Y       20210101010300100000100000 0500000000002307   
0601AIB5Y       20210101010400100000100000 0500000000002308   
0601AIB5Y       20210101010500100000100000 0500000000002309   
0601AIB5Y       20210101010600100000100000 0500000000002311   
0601AIB5Y       20210101010700100000100000 0500000000002312   
0601AIB5Y       20210101010800100000100000 0500000000002313   
0601AIB5Y       20210101010900100000100000 0500000000002314   
0601AIB5Y       20210101011000100000100000 0500000000002315   
0601AIB5Y       20210101011100100000100000 0500000000002316   
0601AIB5Y       20210101011200100000100000 0500000000002318   
0601AIB5Y       20210101011300100000100000 0500000000002319   
0601AIB5Y       20210101011400100000100000 0500000000002320   
0601AIB5Y       20210101011500100000100000 0500000000002321   
0601AIB5Y       20210101011600100000100000 0500000000002322   
0601AIB5Y       20210101011700100000100000 0500000000002323   
0601AIB5Y       20210101011800100000100000 0500000000002324   
0601AIB5Y       20210101011900100000100000 0500000000002325   
0601AIB5Y       20210101012000100000100000 0500000000002326   
0601AIB5Y       20210101012100100000100000 0500000000002327   
0601AIB5Y       20210101012200100000100000 0500000000002327   
0601AIB5Y       20210101012300100000100000 0500000000002328   
0601AIB5Y       20210101012400100000100000 0500000000002329   
0601AIB5Y       20210101012500100000100000 0500000000002330   
0601AIB5Y       20210101012600100000100000 0500000000002331   
0601AIB5Y       20210101012700100000100000 0500000000002332   
0601AIB6Y       20210101000000100000020000 0600000000000000   
0601AIB6Y       20210101000020100000005000 0600000000000000   
0601AIB6Y       20210101000025100000005000 0600000000000000   
0601AIB6Y       20210101000030100000005000 0600000000000000   
0601AIB6Y       20210101000035100000005000 0600000000000000   
0601AIB6Y       20210101000040100000005000 0600000000000000   
0601AIB6Y       20210101000045100000005000 0600000000000000   
0601AIB6Y       20210101000050100000005000 0600000000000000   
0601AIB6Y       20210101000055100000005000 0600000000000000   
0601AIB6Y       20210101000060100000005000 0600000000000000   
0601AIB6Y       20210101000065100000005000 0600000000000000   
0601AIB6Y       20210101000070100000005000 0600000000000000   
0601AIB6Y       20210101000075100000005000 0600000000000000   
0601AIB6Y       20210101000080100000005000 0600000000000000   
0601AIB6Y       20210101000085100000005000 0600000000000000   
0601AIB6Y       20210101000090100000005000 0600000000000000   
0601AIB6Y       20210101000095100000005000 0600000000000000   
0601AIB6Y       20210101000100100000005000 0600000000000000   
0601AIB6Y       20210101000105100000005000 0600000000000000   
0601AIB6Y       20210101000110100000005000 0600000000000000   
0601AIB6Y       20210101000115100000005000 0600000000000000   
0601AIB6Y       20210101000120100000005000 0600000000000000   
0601AIB6Y       20210101000125100000005000 0600000000000000   
0601AIB6Y       20210101000130100000005000 0600000000000000   
0601AIB6Y       20210101000135100000005000 0600000000000000   
0601AIB6Y       20210101000140100000005000 0600000000000000   
0601AIB6Y       20210101000145100000005000 0600000000000000   
0601AIB6Y       20210101000150100000005000 0600000000000000   
0601AIB6Y       20210101000155100000005000 0600000000000000   
0601AIB6Y       20210101000160100000005000 0600000000000000   
0601AIB6Y       20210101000165100000005000 0600000000000000   
0601AIB6Y       20210101000170100000005000 0600000000000000   
0601AIB6Y       20210101000175100000005000 0600000000000000   
0601AIB6Y       20210101000180100000005000 0600000000000000   
0601AIB6Y       20210101000185100000005000 0600000000000000   
0601AIB6Y       20210101000190100000005000 0600000000000000   
0601AIB6Y       20210101000195100000005000 0600000000000000   
0601AIB6Y       20210101000200100000005000 0600000000000000   
0601AIB6Y       20210101000205100000005000 0600000000000000   
0601AIB6Y       20210101000210100000005000 0600000000000000   
0601AIB6Y       20210101000215100000005000 0600000000000000   
0601AIB6Y       20210101000220100000005000 0600000000000000   
0601AIB6Y       20210101000225100000005000 0600000000000000   
0601AIB6Y       20210101000230100000005000 0600000000000000   
0601AIB6Y       20210101000235100000005000 0600000000000000   
0601AIB6Y       20210101000240100000005000 0600000000000000   
0601AIB6Y       20210101000245100000005000 0600000000000000   
0601AIB6Y       20210101000250100000005000 0600000000000000   
0601AIB6Y       20210101000255100000005000 0600000000000000   
0601AIB6Y       20210101000260100000005000 0600000000000000   
0601AIB6Y       20210101000265100000005000 0600000000000000   
0601AIB6Y       20210101000270100000005000 0600000000000000   
0601AIB6Y       20210101000275100000005000 0600000000000000   
0601AIB6Y       20210101000280100000005000 0600000000000000   
0601AIB6Y       20210101000285100000005000 0600000000000000   
0601AIB6Y       20210101000290100000005000 0600000000000000   
0601AIB6Y       20210101000295100000005000 0600000000000000   
0601AIB6Y       20210101000300100000005000 0600000000000000   
0601AIB6Y       20210101000305100000005000 0600000000000000   
0601AIB6Y       20210101000310100000005000 0600000000000000   
0601AIB6Y       20210101000315100000005000 0600000000000000   
0601AIB6Y       20210101000320100000005000 0600000000000000   
0601AIB6Y       20210101000325100000005000 0600000000000000   
0601AIB6Y       20210101000330100000005000 0600000000000000   
0601AIB6Y       20210101000335100000005000 0600000000000000   
0601AIB6Y       20210101000340100000005000 0600000000000000   
0601AIB6Y       20210101000345100000005000 0600000000000000   
0601AIB6Y       20210101000350100000005000 0600000000000000   
0601AIB6Y       20210101000355100000005000 0600000000000000   
0601AIB6Y       20210101000360100000005000 0600000000000000   
0601AIB6Y       20210101000365100000005000 0600000000000000   
0601AIB6Y       20210101000370100000005000 0600000000000000   
0601AIB6Y       20210101000375100000005000 0600000000000000   
0601AIB6Y       20210101000380100000005000 0600000000000000   
0601AIB6Y       20210101000385100000005000 0600000000000000   
0601AIB6Y       20210101000390100000005000 0600000000000000   
0601AIB6Y       20210101000395100000005000 0600000000000000   
0601AIB6Y       20210101000400100000005000 0600000000000000   
0601AIB6Y       20210101000405100000005000 0600000000000000   
0601AIB6Y       20210101000410100000005000 0600000000000000   
0601AIB6Y       20210101000415100000005000 0600000000000000   
0601AIB6Y       20210101000420100000005000 0600000000000000   
0601AIB6Y       20210101000425100000005000 0600000000000000   
0601AIB6Y       20210101000430100000005000 0600000000000000   
0601AIB6Y       20210101000435100000005000 0600000000000000   
0601AIB6Y       20210101000440100000005000 0600000000000000   
0601AIB6Y       20210101000445100000005000 0600000000000000   
0601AIB6Y       20210101000450100000005000 0600000000000000   
0601AIB6Y       20210101000455100000005000 0600000000000000   
0601AIB6Y       20210101000460100000005000 0600000000000000   
0601AIB6Y       20210101000465100000005000 0600000000000000   
0601AIB6Y       20210101000470100000005000 0600000000000000   
0601AIB6Y       20210101000475100000005000 0600000000000000   
0601AIB6Y       20210101000480100000005000 0600000000000000   
0601AIB6Y       20210101000485100000005000 0600000000000000   
0601AIB6Y       20210101000490100000005000 0600000000000000   
0601AIB6Y       20210101000495100000005000 0600000000000000   
0601AIB6Y       20210101000500100000005000 0600000000000000   
0601AIB6Y       20210101000505100000005000 0600000000000000   
0601AIB6Y       20210101000510100000005000 0600000000000000   
0601AIB6Y       20210101000515100000005000 0600000000000000   
0601AIB6Y       20210101000520100000005000 0600000000000000   
0601AIB6Y       20210101000525100000005000 0600000000000000   
0601AIB6Y       20210101000530100000005000 0600000000000000   
0601AIB6Y       20210101000535100000005000 0600000000000000   
0601AIB6Y       20210101000540100000005000 0600000000000000   
0601AIB6Y       20210101000545100000005000 0600000000000000   
0601AIB6Y       20210101000550100000005000 0600000000000000   
0601AIB6Y       20210101000555100000005000 0600000000000000   
0601AIB6Y       20210101000560100000005000 0600000000000000   
0601AIB6Y       20210101000565100000005000 0600000000000000   
0601AIB6Y       20210101000570100000005000 0600000000000000   
0601AIB6Y       20210101000575100000005000 0600000000000000   
0601AIB6Y       20210101000580100000005000 0600000000000000   
0601AIB6Y       20210101000585100000005000 0600000000000000   
0601AIB6Y       20210101000590100000005000 0600000000000000   
0601AIB6Y       20210101000595100000005000 0600000000000000   
0601AIB6Y       20210101000600100000005000 0600000000000000   
0601AIB6Y       20210101000605100000005000 0600000000000000   
0601AIB6Y       20210101000610100000005000 0600000000000002   
0601AIB6Y       20210101000615100000005000 0600000000000003   
0601AIB6Y       20210101000620100000005000 0600000000000005   
0601AIB6Y       20210101000625100000005000 0600000000000005   
0601AIB6Y       20210101000630100000005000 0600000000000006   
0601AIB6Y       20210101000635100000005000 0600000000000008   
0601AIB6Y       20210101000640100000005000 0600000000000008   
0601AIB6Y       20210101000645100000005000 0600000000000009   
0601AIB6Y       20210101000650100000005000 0600000000000011   
0601AIB6Y       20210101000655100000005000 0600000000000012   
0601AIB6Y       20210101000660100000005000 0600000000000012   
0601AIB6Y       20210101000665100000005000 0600000000000013   
0601AIB6Y       20210101000670100000005000 0600000000000015   
0601AIB6Y       20210101000675100000005000 0600000000000016   
0601AIB6Y       20210101000680100000005000 0600000000000019   
0601AIB6Y       20210101000685100000005000 0600000000000020   
0601AIB6Y       20210101000690100000005000 0600000000000023   
0601AIB6Y       20210101000695100000005000 0600000000000024   
0601AIB6Y       20210101000700100000005000 0600000000000027   
0601AIB6Y       20210101000705100000005000 0600000000000028   
0601AIB6Y       20210101000710100000005000 0600000000000029   
0601AIB6Y       20210101000715100000005000 0600000000000032   
0601AIB6Y       20210101000720100000005000 0600000000000035   
0601AIB6Y       20210101000725100000005000 0600000000000036   
0601AIB6Y       20210101000730100000005000 0600000000000038   
0601AIB6Y       20210101000735100000005000 0600000000000039   
0601AIB6Y       20210101000740100000005000 0600000000000042   
0601AIB6Y       20210101000745100000005000 0600000000000045   
0601AIB6Y       20210101000750100000005000 0600000000000048   
0601AIB6Y       20210101000755100000005000 0600000000000051   
0601AIB6Y       20210101000760100000005000 0600000000000054   
0601AIB6Y       20210101000765100000005000 0600000000000056   
0601AIB6Y       20210101000770100000005000 0600000000000060   
0601AIB6Y       20210101000775100000005000 0600000000000062   
0601AIB6Y       20210101000780100000005000 0600000000000064   
0601AIB6Y       20210101000785100000005000 0600000000000066   
0601AIB6Y       20210101000790100000005000 0600000000000068   
0601AIB6Y       20210101000795100000005000 0600000000000071   
0601AIB6Y       20210101000800100000005000 0600000000000074   
0601AIB6Y       20210101000805100000005000 0600000000000078   
0601AIB6Y       20210101000810100000005000 0600000000000080   
0601AIB6Y       20210101000815100000005000 0600000000000084   
0601AIB6Y       20210101000820100000005000 0600000000000088   
0601AIB6Y       20210101000825100000005000 0600000000000091   
0601AIB6Y       20210101000830100000005000 0600000000000094   
0601AIB6Y       20210101000835100000005000 0600000000000097   
0601AIB6Y       20210101000840100000005000 0600000000000101   
0601AIB6Y       20210101000845100000005000 0600000000000103   
0601AIB6Y       20210101000850100000005000 0600000000000106   
0601AIB6Y       20210101000855100000005000 0600000000000110   
0601AIB6Y       20210101000860100000005000 0600000000000111   
0601AIB6Y       20210101000865100000005000 0600000000000115   
0601AIB6Y       20210101000870100000005000 0600000000000119   
0601AIB6Y       20210101000875100000005000 0600000000000122   
0601AIB6Y       20210101000880100000005000 0600000000000126   
0601AIB6Y       20210101000885100000005000 0600000000000131   
0601AIB6Y       20210101000890100000005000 0600000000000134   
0601AIB6Y       20210101000895100000005000 0600000000000137   
0601AIB6Y       20210101000900100000005000 0600000000000141   
0601AIB6Y       20210101000905100000005000 0600000000000144   
0601AIB6Y       20210101000910100000005000 0600000000000148   
0601AIB6Y       20210101000915100000005000 0600000000000151   
0601AIB6Y       20210101000920100000005000 0600000000000155   
0601AIB6Y       20210101000925100000005000 0600000000000157   
0601AIB6Y       20210101000930100000005000 0600000000000162   
0601AIB6Y       20210101000935100000005000 0600000000000165   
0601AIB6Y       20210101000940100000005000 0600000000000170   
0601AIB6Y       20210101000945100000005000 0600000000000173   
0601AIB6Y       20210101000950100000005000 0600000000000177   
0601AIB6Y       20210101000955100000005000 0600000000000182   
0601AIB6Y       20210101000960100000005000 0600000000000186   
0601AIB6Y       20210101000965100000005000 0600000000000190   
0601AIB6Y       20210101000970100000005000 0600000000000194   
0601AIB6Y       20210101000975100000005000 0600000000000198   
0601AIB6Y       20210101000980100000005000 0600000000000203   
0601AIB6Y       20210101000985100000005000 0600000000000207   
0601AIB6Y       20210101000990100000005000 0600000000000210   
0601AIB6Y       20210101000995100000005000 0600000000000214   
0601AIB6Y       20210101001000100000005000 0600000000000217   
0601AIB6Y       20210101001005100000005000 0600000000000221   
0601AIB6Y       20210101001010100000005000 0600000000000225   
0601AIB6Y       20210101001015100000005000 0600000000000230   
0601AIB6Y       20210101001020100000005000 0600000000000234   
0601AIB6Y       20210101001025100000005000 0600000000000238   
0601AIB6Y       20210101001030100000005000 0600000000000243   
0601AIB6Y       20210101001035100000005000 0600000000000248   
0601AIB6Y       20210101001040100000005000 0600000000000251   
0601AIB6Y       20210101001045100000005000 0600000000000256   
0601AIB6Y       20210101001050100000005000 0600000000000260   
0601AIB6Y       20210101001055100000005000 0600000000000265   
0601AIB6Y       20210101001060100000005000 0600000000000268   
0601AIB6Y       20210101001065100000005000 0600000000000273   
0601AIB6Y       20210101001070100000005000 0600000000000277   
0601AIB6Y       20210101001075100000005000 0600000000000281   
0601AIB6Y       20210101001080100000005000 0600000000000285   
0601AIB6Y       20210101001085100000005000 0600000000000289   
0601AIB6Y       20210101001090100000005000 0600000000000293   
0601AIB6Y       20210101001095100000005000 0600000000000297   
0601AIB6Y       20210101001100100000005000 0600000000000302   
0601AIB6Y       20210101001105100000005000 0600000000000306   
0601AIB6Y       20210101001110100000005000 0600000000000310   
0601AIB6Y       20210101001115100000005000 0600000000000314   
0601AIB6Y       20210101001120100000005000 0600000000000318   
0601AIB6Y       20210101001125100000005000 0600000000000322   
0601AIB6Y       20210101001130100000005000 0600000000000328   
0601AIB6Y       20210101001135100000005000 0600000000000331   
0601AIB6Y       20210101001140100000005000 0600000000000335   
0601AIB6Y       20210101001145100000005000 0600000000000339   
0601AIB6Y       20210101001150100000005000 0600000000000344   
0601AIB6Y       20210101001155100000005000 0600000000000348   
0601AIB6Y       20210101001160100000005000 0600000000000352   
0601AIB6Y       20210101001165100000005000 0600000000000355   
0601AIB6Y       20210101001170100000005000 0600000000000361   
0601AIB6Y       20210101001175100000005000 0600000000000365   
0601AIB6Y       20210101001180100000005000 0600000000000369   
0601AIB6Y       20210101001185100000005000 0600000000000373   
0601AIB6Y       20210101001190100000005000 0600000000000377   
0601AIB6Y       20210101001195100000005000 0600000000000382   
0601AIB6Y       20210101001200100000005000 0600000000000386   
0601AIB6Y       20210101001205100000005000 0600000000000390   
0601AIB6Y       20210101001210100000005000 0600000000000393   
0601AIB6Y       20210101001215100000005000 0600000000000398   
0601AIB6Y       20210101001220100000005000 0600000000000402   
0601AIB6Y       20210101001225100000005000 0600000000000406   
0601AIB6Y       20210101001230100000005000 0600000000000410   
0601AIB6Y       20210101001235100000005000 0600000000000415   
0601AIB6Y       20210101001240100000005000 0600000000000418   
0601AIB6Y       20210101001245100000005000 0600000000000422   
0601AIB6Y       20210101001250100000005000 0600000000000426   
0601AIB6Y       20210101001255100000005000 0600000000000430   
0601AIB6Y       20210101001260100000005000 0600000000000433   
0601AIB6Y       20210101001265100000005000 0600000000000438   
0601AIB6Y       20210101001270100000005000 0600000000000442   
0601AIB6Y       20210101001275100000005000 0600000000000445   
0601AIB6Y       20210101001280100000005000 0600000000000449   
0601AIB6Y       20210101001285100000005000 0600000000000453   
0601AIB6Y       20210101001290100000005000 0600000000000456   
0601AIB6Y       20210101001295100000005000 0600000000000460   
0601AIB6Y       20210101001300100000005000 0600000000000464   
0601AIB6Y       20210101001305100000005000 0600000000000467   
0601AIB6Y       20210101001310100000005000 0600000000000471   
0601AIB6Y       20210101001315100000005000 0600000000000474   
0601AIB6Y       20210101001320100000005000 0600000000000478   
0601AIB6Y       20210101001325100000005000 0600000000000482   
0601AIB6Y       20210101001330100000005000 0600000000000485   
0601AIB6Y       20210101001335100000005000 0600000000000489   
0601AIB6Y       20210101001340100000005000 0600000000000492   
0601AIB6Y       20210101001345100000005000 0600000000000495   
0601AIB6Y       20210101001350100000005000 0600000000000499   
0601AIB6Y       20210101001355100000005000 0600000000000502   
0601AIB6Y       20210101001360100000005000 0600000000000506   
0601AIB6Y       20210101001365100000005000 0600000000000510   
0601AIB6Y       20210101001370100000005000 0600000000000513   
0601AIB6Y       20210101001375100000005000 0600000000000516   
0601AIB6Y       20210101001380100000005000 0600000000000521   
0601AIB6Y       20210101001385100000005000 0600000000000524   
0601AIB6Y       20210101001390100000005000 0600000000000527   
0601AIB6Y       20210101001395100000005000 0600000000000531   
0601AIB6Y       20210101001400100000005000 0600000000000534   
0601AIB6Y       20210101001405100000005000 0600000000000537   
0601AIB6Y       20210101001410100000005000 0600000000000542   
