00OW               20210204                                                                                   
0601OWH6N       20210101000270100000005000 0600000030000011   
0601OWH6N       20210101000275100000005000 0600000030000011   
0601OWH6N       20210101000280100000005000 0600000030000011   
0601OWH6N       20210101000285100000005000 0600000030000010   
0601OWH6N       20210101000290100000005000 0600000030000010   
0601OWH6N       20210101000295100000005000 0600000030000010   
0601OWH6N       20210101000300100000005000 0600000030000010   
0601OWH6N       20210101000305100000005000 0600000030000010   
0601OWH6N       20210101000310100000005000 0600000030000010   
0601OWH6N       20210101000315100000005000 0600000030000009   
0601OWH6N       20210101000320100000005000 0600000030000009   
0601OWH6N       20210101000325100000005000 0600000030000009   
0601OWH6N       20210101000330100000005000 0600000030000009   
0601OWH6N       20210101000335100000005000 0600000030000009   
0601OWH6N       20210101000340100000005000 0600000030000009   
0601OWH6N       20210101000345100000005000 0600000030000009   
0601OWH6N       20210101000350100000005000 0600000030000009   
0601OWH6N       20210101000355100000005000 0600000030000008   
0601OWH6N       20210101000360100000005000 0600000030000008   
0601OWH6N       20210101000365100000005000 0600000030000008   
0601OWH6N       20210101000370100000005000 0600000030000008   
0601OWH6N       20210101000375100000005000 0600000030000008   
0601OWH6N       20210101000380100000005000 0600000030000008   
0601OWH6N       20210101000385100000005000 0600000030000008   
0601OWH6N       20210101000390100000005000 0600000030000008   
0601OWH6N       20210101000395100000005000 0600000030000008   
0601OWH6N       20210101000400100000005000 0600000030000007   
0601OWH6N       20210101000405100000005000 0600000030000007   
0601OWH6N       20210101000410100000005000 0600000030000007   
0601OWH6N       20210101000415100000005000 0600000030000007   
0601OWH6N       20210101000420100000005000 0600000030000007   
0601OWH6N       20210101000425100000005000 0600000030000007   
0601OWH6N       20210101000430100000005000 0600000030000007   
0601OWH6N       20210101000435100000005000 0600000030000007   
0601OWH6N       20210101000440100000005000 0600000030000007   
0601OWH6N       20210101000445100000005000 0600000030000007   
0601OWH6N       20210101000450100000005000 0600000030000007   
0601OWH6N       20210101000455100000005000 0600000030000007   
0601OWH6N       20210101000460100000005000 0600000030000006   
0601OWH6N       20210101000465100000005000 0600000030000006   
0601OWH6N       20210101000470100000005000 0600000030000006   
0601OWH6N       20210101000475100000005000 0600000030000006   
0601OWH6N       20210101000480100000005000 0600000030000006   
0601OWH6N       20210101000485100000005000 0600000030000006   
0601OWH6N       20210101000490100000005000 0600000030000006   
0601OWH6N       20210101000495100000005000 0600000030000006   
0601OWH6N       20210101000500100000005000 0600000030000006   
0601OWH6N       20210101000505100000005000 0600000030000006   
0601OWH6N       20210101000510100000005000 0600000030000006   
0601OWH6N       20210101000515100000005000 0600000030000006   
0601OWH6N       20210101000520100000005000 0600000030000006   
0601OWH6N       20210101000525100000005000 0600000030000006   
0601OWH6N       20210101000530100000005000 0600000030000006   
0601OWH6N       20210101000535100000005000 0600000030000006   
0601OWH6N       20210101000540100000005000 0600000030000006   
0601OWH6N       20210101000545100000005000 0600000030000005   
0601OWH6N       20210101000550100000005000 0600000030000005   
0601OWH6N       20210101000555100000005000 0600000030000005   
0601OWH6N       20210101000560100000005000 0600000030000005   
0601OWH6N       20210101000565100000005000 0600000030000005   
0601OWH6N       20210101000570100000005000 0600000030000005   
0601OWH6N       20210101000575100000005000 0600000030000005   
0601OWH6N       20210101000580100000005000 0600000030000005   
0601OWH6N       20210101000585100000005000 0600000030000005   
0601OWH6N       20210101000590100000005000 0600000030000005   
0601OWH6N       20210101000595100000005000 0600000030000005   
0601OWH6N       20210101000600100000005000 0600000030000005   
0601OWH6N       20210101000605100000005000 0600000030000005   
0601OWH6N       20210101000610100000005000 0600000030000005   
0601OWH6N       20210101000615100000005000 0600000030000005   
0601OWH6N       20210101000620100000005000 0600000030000005   
0601OWH6N       20210101000625100000005000 0600000030000005   
0601OWH6N       20210101000630100000005000 0600000030000005   
0601OWH6N       20210101000635100000005000 0600000030000005   
0601OWH6N       20210101000640100000005000 0600000030000005   
0601OWH6N       20210101000645100000005000 0600000030000005   
0601OWH6N       20210101000650100000005000 0600000030000005   
0601OWH6N       20210101000655100000005000 0600000030000005   
0601OWH6N       20210101000660100000005000 0600000030000005   
0601OWH6N       20210101000665100000005000 0600000030000004   
0601OWH6N       20210101000670100000005000 0600000030000004   
0601OWH6N       20210101000675100000005000 0600000030000004   
0601OWH6N       20210101000680100000005000 0600000030000004   
0601OWH6N       20210101000685100000005000 0600000030000004   
0601OWH6N       20210101000690100000005000 0600000030000004   
0601OWH6N       20210101000695100000005000 0600000030000004   
0601OWH6N       20210101000700100000005000 0600000030000004   
0601OWH6N       20210101000705100000005000 0600000030000004   
0601OWH6N       20210101000710100000005000 0600000030000004   
0601OWH6N       20210101000715100000005000 0600000030000011   
0601OWH6N       20210101000720100000005000 0600000030000019   
0601OWH6N       20210101000725100000005000 0600000030000029   
0601OWH6N       20210101000730100000005000 0600000030000038   
0601OWH6N       20210101000735100000005000 0600000030000047   
0601OWH6N       20210101000740100000005000 0600000030000055   
0601OWH6N       20210101000745100000005000 0600000030000064   
0601OWH6N       20210101000750100000005000 0600000030000073   
0601OWH6N       20210101000755100000005000 0600000030000083   
0601OWH6N       20210101000760100000005000 0600000030000090   
0601OWH6N       20210101000765100000005000 0600000030000099   
0601OWH6N       20210101000770100000005000 0600000030000107   
0601OWH6N       20210101000775100000005000 0600000030000116   
0601OWH6N       20210101000780100000005000 0600000030000123   
0601OWH6N       20210101000785100000005000 0600000030000131   
0601OWH6N       20210101000790100000005000 0600000030000139   
0601OWH6N       20210101000795100000005000 0600000030000147   
0601OWH6N       20210101000800100000005000 0600000030000153   
0601OWH6N       20210101000805100000005000 0600000030000161   
0601OWH6N       20210101000810100000005000 0600000030000169   
0601OWH6N       20210101000815100000005000 0600000030000176   
0601OWH6N       20210101000820100000005000 0600000030000182   
0601OWH6N       20210101000825100000005000 0600000030000190   
0601OWH6N       20210101000830100000005000 0600000030000198   
0601OWH6N       20210101000835100000005000 0600000030000205   
0601OWH6N       20210101000840100000005000 0600000030000211   
0601OWH6N       20210101000845100000005000 0600000030000218   
0601OWH6N       20210101000850100000005000 0600000030000225   
0601OWH6N       20210101000855100000005000 0600000030000232   
0601OWH6N       20210101000860100000005000 0600000030000238   
0601OWH6N       20210101000865100000005000 0600000030000244   
0601OWH6N       20210101000870100000005000 0600000030000251   
0601OWH6N       20210101000875100000005000 0600000030000258   
0601OWH6N       20210101000880100000005000 0600000030000263   
0601OWH6N       20210101000885100000005000 0600000030000269   
0601OWH6N       20210101000890100000005000 0600000030000276   
0601OWH6N       20210101000895100000005000 0600000030000282   
0601OWH6N       20210101000900100000005000 0600000030000287   
0601OWH6N       20210101000905100000005000 0600000030000293   
0601OWH6N       20210101000910100000005000 0600000030000300   
0601OWH6N       20210101000915100000005000 0600000030000306   
0601OWH6N       20210101000920100000005000 0600000030000311   
0601OWH6N       20210101000925100000005000 0600000030000317   
0601OWH6N       20210101000930100000005000 0600000030000323   
0601OWH6N       20210101000935100000005000 0600000030000329   
0601OWH6N       20210101000940100000005000 0600000030000333   
0601OWH6N       20210101000945100000005000 0600000030000339   
0601OWH6N       20210101000950100000005000 0600000030000344   
0601OWH6N       20210101000955100000005000 0600000030000350   
0601OWH6N       20210101000960100000005000 0600000030000354   
0601OWH6N       20210101000965100000005000 0600000030000360   
0601OWH6N       20210101000970100000005000 0600000030000365   
0601OWH6N       20210101000975100000005000 0600000030000370   
0601OWH6N       20210101000980100000005000 0600000030000375   
0601OWH6N       20210101000985100000005000 0600000030000380   
0601OWH6N       20210101000990100000005000 0600000030000386   
0601OWH6N       20210101000995100000005000 0600000030000391   
0601OWH6N       20210101001000100000005000 0600000030000395   
0601OWH6N       20210101001005100000005000 0600000030000400   
0601OWH6N       20210101001010100000005000 0600000030000405   
0601OWH6N       20210101001015100000005000 0600000030000410   
0601OWH6N       20210101001020100000005000 0600000030000414   
0601OWH6N       20210101001025100000005000 0600000030000418   
0601OWH6N       20210101001030100000005000 0600000030000423   
0601OWH6N       20210101001035100000005000 0600000030000428   
0601OWH6N       20210101001040100000005000 0600000030000432   
0601OWH6N       20210101001045100000005000 0600000030000436   
0601OWH6N       20210101001050100000005000 0600000030000441   
0601OWH6N       20210101001055100000005000 0600000030000444   
0601OWH6N       20210101001060100000005000 0600000030000448   
0601OWH6N       20210101001065100000005000 0600000030000452   
0601OWH6N       20210101001070100000005000 0600000030000455   
0601OWH6N       20210101001075100000005000 0600000030000459   
0601OWH6N       20210101001080100000005000 0600000030000463   
0601OWH6N       20210101001085100000005000 0600000030000466   
0601OWH6N       20210101001090100000005000 0600000030000470   
0601OWH6N       20210101001095100000005000 0600000030000474   
0601OWH6N       20210101001100100000005000 0600000030000477   
0601OWH6N       20210101001105100000005000 0600000030000480   
0601OWH6N       20210101001110100000005000 0600000030000484   
0601OWH6N       20210101001115100000005000 0600000030000488   
0601OWH6N       20210101001120100000005000 0600000030000491   
0601OWH6N       20210101001125100000005000 0600000030000494   
0601OWH6N       20210101001130100000005000 0600000030000497   
0601OWH6N       20210101001135100000005000 0600000030000500   
0601OWH6N       20210101001140100000005000 0600000030000504   
0601OWH6N       20210101001145100000005000 0600000030000507   
0601OWH6N       20210101001150100000005000 0600000030000510   
0601OWH6N       20210101001155100000005000 0600000030000512   
0601OWH6N       20210101001160100000005000 0600000030000517   
0601OWH6N       20210101001165100000005000 0600000030000520   
0601OWH6N       20210101001170100000005000 0600000030000522   
0601OWH6N       20210101001175100000005000 0600000030000525   
0601OWH6N       20210101001180100000005000 0600000030000528   
0601OWH6N       20210101001185100000005000 0600000030000531   
0601OWH6N       20210101001190100000005000 0600000030000534   
0601OWH6N       20210101001195100000005000 0600000030000537   
0601OWH6N       20210101001200100000005000 0600000030000540   
0601OWH6N       20210101001205100000005000 0600000030000543   
0601OWH6N       20210101001210100000005000 0600000030000546   
0601OWH6N       20210101001215100000005000 0600000030000549   
0601OWH6N       20210101001220100000005000 0600000030000551   
0601OWH6N       20210101001225100000005000 0600000030000554   
0601OWH6N       20210101001230100000005000 0600000030000557   
0601OWH6N       20210101001235100000005000 0600000030000560   
0601OWH6N       20210101001240100000005000 0600000030000563   
0601OWH6N       20210101001245100000005000 0600000030000566   
0601OWH6N       20210101001250100000005000 0600000030000568   
0601OWH6N       20210101001255100000005000 0600000030000571   
0601OWH6N       20210101001260100000005000 0600000030000574   
0601OWH6N       20210101001265100000005000 0600000030000577   
0601OWH6N       20210101001270100000005000 0600000030000579   
0601OWH6N       20210101001275100000005000 0600000030000582   
0601OWH6N       20210101001280100000005000 0600000030000585   
0601OWH6N       20210101001285100000005000 0600000030000587   
0601OWH6N       20210101001290100000005000 0600000030000590   
0601OWH6N       20210101001295100000005000 0600000030000593   
0601OWH6N       20210101001300100000005000 0600000030000595   
0601OWH6N       20210101001305100000005000 0600000030000597   
0601OWH6N       20210101001310100000005000 0600000030000600   
0601OWH6N       20210101001315100000005000 0600000030000603   
0601OWH6N       20210101001320100000005000 0600000030000605   
0601OWH6N       20210101001325100000005000 0600000030000608   
0601OWH6N       20210101001330100000005000 0600000030000610   
0601OWH6N       20210101001335100000005000 0600000030000612   
0601OWH6N       20210101001340100000005000 0600000030000615   
0601OWH6N       20210101001345100000005000 0600000030000617   
0601OWH6N       20210101001350100000005000 0600000030000620   
0601OWH6N       20210101001355100000005000 0600000030000622   
0601OWH6N       20210101001360100000005000 0600000030000625   
0601OWH6N       20210101001365100000005000 0600000030000627   
0601OWH6N       20210101001370100000005000 0600000030000630   
0601OWH6N       20210101001375100000005000 0600000030000633   
0601OWH6N       20210101001380100000005000 0600000030000637   
0601OWH6N       20210101001385100000005000 0600000030000641   
0601OWH6N       20210101001390100000005000 0600000030000645   
0601OWH6N       20210101001395100000005000 0600000030000648   
0601OWH6N       20210101001400100000005000 0600000030000653   
0601OWH6N       20210101001405100000005000 0600000030000656   
0601OWH6N       20210101001410100000005000 0600000030000660   
0601OWH6N       20210101001415100000005000 0600000030000664   
0601OWH6N       20210101001420100000005000 0600000030000667   
0601OWH6N       20210101001425100000005000 0600000030000670   
0601OWH6N       20210101001430100000005000 0600000030000675   
0601OWH6N       20210101001435100000005000 0600000030000678   
0601OWH6N       20210101001440100000005000 0600000030000681   
0601OWH6N       20210101001445100000005000 0600000030000685   
0601OWH6N       20210101001450100000005000 0600000030000688   
0601OWH6N       20210101001455100000005000 0600000030000692   
0601OWH6N       20210101001460100000005000 0600000030000695   
0601OWH6N       20210101001465100000005000 0600000030000699   
0601OWH6N       20210101001470100000005000 0600000030000702   
0601OWH6N       20210101001475100000005000 0600000030000705   
0601OWH6N       20210101001480100000005000 0600000030000710   
0601OWH6N       20210101001485100000005000 0600000030000713   
0601OWH6N       20210101001490100000005000 0600000030000716   
0601OWH6N       20210101001495100000005000 0600000030000720   
0601OWH6N       20210101001500100000500000 0600000030000885   
0601OWH6N       20210101002000100000500000 0600000030001210   
0601OWH6N       20210101002500100000500000 0600000030001428   
0601OWH6N       20210101003000100000500000 0600000030001580   
0601OWH6N       20210101003500100000500000 0600000030001691   
0601OWH6N       20210101004000100000500000 0600000030001776   
0601OWH6N       20210101004500100000500000 0600000030001844   
0601OWH6N       20210101005000100000500000 0600000030001898   
0601OWH6N       20210101005500100000500000 0600000030001943   
0601OWH6N       20210101006000100000500000 0600000030001980   
0601OWH6N       20210101006500100000500000 0600000030002013   
0601OWH6N       20210101007000100000500000 0600000030002041   
0601OWH6N       20210101007500100000500000 0600000030002065   
0601OWH6N       20210101008000100000500000 0600000030002086   
0601OWH6N       20210101008500100000500000 0600000030002104   
0601OWH6N       20210101009000100000500000 0600000030002117   
0601OWH6N       20210101009500100000500000 0600000030002125   
0601OWH6N       20210101010000100000500000 0600000030002133   
0601OWH6N       20210101010500100000500000 0600000030002140   
0601OWH6N       20210101011000100000500000 0600000030002146   
0601OWH6N       20210101011500100000500000 0600000030002152   
0601OWH6N       20210101012000100000500000 0600000030002157   
0601OWH6N       20210101012500100000500000 0600000030002162   
0601OWH6N       20210101013000100000500000 0600000030002166   
0601OWH6N       20210101013500100000500000 0600000030002171   
0601OWH6N       20210101014000100000500000 0600000030002174   
0601OWH6N       20210101014500100000500000 0600000030002178   
0601OWH6N       20210101015000100000500000 0600000030002182   
0601OWH6N       20210101015500100000500000 0600000030002185   
0601OWH6N       20210101016000100000500000 0600000030002188   
0601OWH6N       20210101016500100000500000 0600000030002190   
0601OWH6N       20210101017000100000500000 0600000030002193   
0601OWH6N       20210101017500100000500000 0600000030002196   
0601OWH6N       20210101018000100000500000 0600000030002198   
0601OWH6N       20210101018500100000500000 0600000030002200   
0601OWH6N       20210101019000100000500000 0600000030002202   
0601OWH6N       20210101019500100000500000 0600000030002204   
0601OWH7N       20210101000000100000040000 0700000030000000   
0601OWH7N       20210101000040100000005000 0700000030000071   
0601OWH7N       20210101000045100000005000 0700000030000063   
0601OWH7N       20210101000050100000005000 0700000030000057   
0601OWH7N       20210101000055100000005000 0700000030000052   
0601OWH7N       20210101000060100000005000 0700000030000048   
0601OWH7N       20210101000065100000005000 0700000030000044   
0601OWH7N       20210101000070100000005000 0700000030000041   
0601OWH7N       20210101000075100000005000 0700000030000039   
0601OWH7N       20210101000080100000005000 0700000030000036   
0601OWH7N       20210101000085100000005000 0700000030000034   
0601OWH7N       20210101000090100000005000 0700000030000032   
0601OWH7N       20210101000095100000005000 0700000030000031   
0601OWH7N       20210101000100100000005000 0700000030000029   
0601OWH7N       20210101000105100000005000 0700000030000028   
0601OWH7N       20210101000110100000005000 0700000030000027   
0601OWH7N       20210101000115100000005000 0700000030000026   
0601OWH7N       20210101000120100000005000 0700000030000024   
0601OWH7N       20210101000125100000005000 0700000030000024   
0601OWH7N       20210101000130100000005000 0700000030000023   
0601OWH7N       20210101000135100000005000 0700000030000022   
0601OWH7N       20210101000140100000005000 0700000030000021   
0601OWH7N       20210101000145100000005000 0700000030000020   
0601OWH7N       20210101000150100000005000 0700000030000020   
0601OWH7N       20210101000155100000005000 0700000030000019   
0601OWH7N       20210101000160100000005000 0700000030000018   
0601OWH7N       20210101000165100000005000 0700000030000018   
0601OWH7N       20210101000170100000005000 0700000030000017   
0601OWH7N       20210101000175100000005000 0700000030000017   
0601OWH7N       20210101000180100000005000 0700000030000016   
0601OWH7N       20210101000185100000005000 0700000030000016   
0601OWH7N       20210101000190100000005000 0700000030000016   
0601OWH7N       20210101000195100000005000 0700000030000015   
0601OWH7N       20210101000200100000005000 0700000030000015   
0601OWH7N       20210101000205100000005000 0700000030000014   
0601OWH7N       20210101000210100000005000 0700000030000014   
0601OWH7N       20210101000215100000005000 0700000030000014   
0601OWH7N       20210101000220100000005000 0700000030000013   
0601OWH7N       20210101000225100000005000 0700000030000013   
0601OWH7N       20210101000230100000005000 0700000030000013   
0601OWH7N       20210101000235100000005000 0700000030000013   
0601OWH7N       20210101000240100000005000 0700000030000012   
0601OWH7N       20210101000245100000005000 0700000030000012   
0601OWH7N       20210101000250100000005000 0700000030000012   
0601OWH7N       20210101000255100000005000 0700000030000012   
0601OWH7N       20210101000260100000005000 0700000030000011   
0601OWH7N       20210101000265100000005000 0700000030000011   
0601OWH7N       20210101000270100000005000 0700000030000011   
0601OWH7N       20210101000275100000005000 0700000030000011   
0601OWH7N       20210101000280100000005000 0700000030000011   
0601OWH7N       20210101000285100000005000 0700000030000010   
0601OWH7N       20210101000290100000005000 0700000030000010   
0601OWH7N       20210101000295100000005000 0700000030000010   
0601OWH7N       20210101000300100000005000 0700000030000010   
0601OWH7N       20210101000305100000005000 0700000030000010   
0601OWH7N       20210101000310100000005000 0700000030000010   
0601OWH7N       20210101000315100000005000 0700000030000009   
0601OWH7N       20210101000320100000005000 0700000030000009   
0601OWH7N       20210101000325100000005000 0700000030000009   
0601OWH7N       20210101000330100000005000 0700000030000009   
0601OWH7N       20210101000335100000005000 0700000030000009   
0601OWH7N       20210101000340100000005000 0700000030000009   
0601OWH7N       20210101000345100000005000 0700000030000009   
0601OWH7N       20210101000350100000005000 0700000030000009   
0601OWH7N       20210101000355100000005000 0700000030000008   
0601OWH7N       20210101000360100000005000 0700000030000008   
0601OWH7N       20210101000365100000005000 0700000030000008   
0601OWH7N       20210101000370100000005000 0700000030000008   
0601OWH7N       20210101000375100000005000 0700000030000008   
0601OWH7N       20210101000380100000005000 0700000030000008   
0601OWH7N       20210101000385100000005000 0700000030000008   
0601OWH7N       20210101000390100000005000 0700000030000008   
0601OWH7N       20210101000395100000005000 0700000030000008   
0601OWH7N       20210101000400100000005000 0700000030000007   
0601OWH7N       20210101000405100000005000 0700000030000007   
0601OWH7N       20210101000410100000005000 0700000030000007   
0601OWH7N       20210101000415100000005000 0700000030000007   
0601OWH7N       20210101000420100000005000 0700000030000007   
0601OWH7N       20210101000425100000005000 0700000030000007   
0601OWH7N       20210101000430100000005000 0700000030000007   
0601OWH7N       20210101000435100000005000 0700000030000007   
0601OWH7N       20210101000440100000005000 0700000030000007   
0601OWH7N       20210101000445100000005000 0700000030000007   
0601OWH7N       20210101000450100000005000 0700000030000007   
0601OWH7N       20210101000455100000005000 0700000030000007   
0601OWH7N       20210101000460100000005000 0700000030000006   
0601OWH7N       20210101000465100000005000 0700000030000006   
0601OWH7N       20210101000470100000005000 0700000030000006   
0601OWH7N       20210101000475100000005000 0700000030000006   
0601OWH7N       20210101000480100000005000 0700000030000006   
0601OWH7N       20210101000485100000005000 0700000030000006   
0601OWH7N       20210101000490100000005000 0700000030000006   
0601OWH7N       20210101000495100000005000 0700000030000006   
0601OWH7N       20210101000500100000005000 0700000030000006   
0601OWH7N       20210101000505100000005000 0700000030000006   
0601OWH7N       20210101000510100000005000 0700000030000006   
0601OWH7N       20210101000515100000005000 0700000030000006   
0601OWH7N       20210101000520100000005000 0700000030000006   
0601OWH7N       20210101000525100000005000 0700000030000006   
0601OWH7N       20210101000530100000005000 0700000030000006   
0601OWH7N       20210101000535100000005000 0700000030000006   
0601OWH7N       20210101000540100000005000 0700000030000006   
0601OWH7N       20210101000545100000005000 0700000030000005   
0601OWH7N       20210101000550100000005000 0700000030000005   
0601OWH7N       20210101000555100000005000 0700000030000005   
0601OWH7N       20210101000560100000005000 0700000030000005   
0601OWH7N       20210101000565100000005000 0700000030000005   
0601OWH7N       20210101000570100000005000 0700000030000005   
0601OWH7N       20210101000575100000005000 0700000030000005   
0601OWH7N       20210101000580100000005000 0700000030000005   
0601OWH7N       20210101000585100000005000 0700000030000005   
0601OWH7N       20210101000590100000005000 0700000030000005   
0601OWH7N       20210101000595100000005000 0700000030000005   
0601OWH7N       20210101000600100000005000 0700000030000005   
0601OWH7N       20210101000605100000005000 0700000030000005   
0601OWH7N       20210101000610100000005000 0700000030000005   
0601OWH7N       20210101000615100000005000 0700000030000005   
0601OWH7N       20210101000620100000005000 0700000030000005   
0601OWH7N       20210101000625100000005000 0700000030000005   
0601OWH7N       20210101000630100000005000 0700000030000005   
0601OWH7N       20210101000635100000005000 0700000030000005   
0601OWH7N       20210101000640100000005000 0700000030000005   
0601OWH7N       20210101000645100000005000 0700000030000005   
0601OWH7N       20210101000650100000005000 0700000030000005   
0601OWH7N       20210101000655100000005000 0700000030000005   
0601OWH7N       20210101000660100000005000 0700000030000005   
0601OWH7N       20210101000665100000005000 0700000030000004   
0601OWH7N       20210101000670100000005000 0700000030000004   
0601OWH7N       20210101000675100000005000 0700000030000004   
0601OWH7N       20210101000680100000005000 0700000030000004   
0601OWH7N       20210101000685100000005000 0700000030000004   
0601OWH7N       20210101000690100000005000 0700000030000004   
0601OWH7N       20210101000695100000005000 0700000030000004   
0601OWH7N       20210101000700100000005000 0700000030000004   
0601OWH7N       20210101000705100000005000 0700000030000004   
0601OWH7N       20210101000710100000005000 0700000030000004   
0601OWH7N       20210101000715100000005000 0700000030000004   
0601OWH7N       20210101000720100000005000 0700000030000004   
0601OWH7N       20210101000725100000005000 0700000030000004   
0601OWH7N       20210101000730100000005000 0700000030000004   
0601OWH7N       20210101000735100000005000 0700000030000004   
0601OWH7N       20210101000740100000005000 0700000030000004   
0601OWH7N       20210101000745100000005000 0700000030000004   
0601OWH7N       20210101000750100000005000 0700000030000004   
0601OWH7N       20210101000755100000005000 0700000030000004   
0601OWH7N       20210101000760100000005000 0700000030000004   
0601OWH7N       20210101000765100000005000 0700000030000004   
0601OWH7N       20210101000770100000005000 0700000030000004   
0601OWH7N       20210101000775100000005000 0700000030000010   
0601OWH7N       20210101000780100000005000 0700000030000018   
0601OWH7N       20210101000785100000005000 0700000030000027   
0601OWH7N       20210101000790100000005000 0700000030000035   
0601OWH7N       20210101000795100000005000 0700000030000044   
0601OWH7N       20210101000800100000005000 0700000030000051   
0601OWH7N       20210101000805100000005000 0700000030000059   
0601OWH7N       20210101000810100000005000 0700000030000068   
0601OWH7N       20210101000815100000005000 0700000030000077   
0601OWH7N       20210101000820100000005000 0700000030000084   
0601OWH7N       20210101000825100000005000 0700000030000092   
0601OWH7N       20210101000830100000005000 0700000030000100   
0601OWH7N       20210101000835100000005000 0700000030000107   
0601OWH7N       20210101000840100000005000 0700000030000114   
0601OWH7N       20210101000845100000005000 0700000030000122   
0601OWH7N       20210101000850100000005000 0700000030000129   
0601OWH7N       20210101000855100000005000 0700000030000136   
0601OWH7N       20210101000860100000005000 0700000030000143   
0601OWH7N       20210101000865100000005000 0700000030000150   
0601OWH7N       20210101000870100000005000 0700000030000157   
0601OWH7N       20210101000875100000005000 0700000030000164   
0601OWH7N       20210101000880100000005000 0700000030000170   
0601OWH7N       20210101000885100000005000 0700000030000177   
0601OWH7N       20210101000890100000005000 0700000030000185   
0601OWH7N       20210101000895100000005000 0700000030000192   
0601OWH7N       20210101000900100000005000 0700000030000197   
0601OWH7N       20210101000905100000005000 0700000030000204   
0601OWH7N       20210101000910100000005000 0700000030000210   
0601OWH7N       20210101000915100000005000 0700000030000217   
0601OWH7N       20210101000920100000005000 0700000030000222   
0601OWH7N       20210101000925100000005000 0700000030000229   
0601OWH7N       20210101000930100000005000 0700000030000235   
0601OWH7N       20210101000935100000005000 0700000030000241   
0601OWH7N       20210101000940100000005000 0700000030000246   
0601OWH7N       20210101000945100000005000 0700000030000252   
0601OWH7N       20210101000950100000005000 0700000030000258   
0601OWH7N       20210101000955100000005000 0700000030000264   
0601OWH7N       20210101000960100000005000 0700000030000269   
0601OWH7N       20210101000965100000005000 0700000030000275   
0601OWH7N       20210101000970100000005000 0700000030000282   
0601OWH7N       20210101000975100000005000 0700000030000287   
0601OWH7N       20210101000980100000005000 0700000030000292   
0601OWH7N       20210101000985100000005000 0700000030000298   
0601OWH7N       20210101000990100000005000 0700000030000303   
0601OWH7N       20210101000995100000005000 0700000030000309   
0601OWH7N       20210101001000100000005000 0700000030000313   
0601OWH7N       20210101001005100000005000 0700000030000319   
0601OWH7N       20210101001010100000005000 0700000030000324   
0601OWH7N       20210101001015100000005000 0700000030000329   
0601OWH7N       20210101001020100000005000 0700000030000333   
0601OWH7N       20210101001025100000005000 0700000030000339   
0601OWH7N       20210101001030100000005000 0700000030000344   
0601OWH7N       20210101001035100000005000 0700000030000349   
0601OWH7N       20210101001040100000005000 0700000030000353   
0601OWH7N       20210101001045100000005000 0700000030000358   
0601OWH7N       20210101001050100000005000 0700000030000364   
0601OWH7N       20210101001055100000005000 0700000030000367   
0601OWH7N       20210101001060100000005000 0700000030000371   
0601OWH7N       20210101001065100000005000 0700000030000375   
0601OWH7N       20210101001070100000005000 0700000030000379   
0601OWH7N       20210101001075100000005000 0700000030000383   
0601OWH7N       20210101001080100000005000 0700000030000387   
0601OWH7N       20210101001085100000005000 0700000030000391   
0601OWH7N       20210101001090100000005000 0700000030000395   
0601OWH7N       20210101001095100000005000 0700000030000399   
0601OWH7N       20210101001100100000005000 0700000030000403   
0601OWH7N       20210101001105100000005000 0700000030000406   
0601OWH7N       20210101001110100000005000 0700000030000410   
0601OWH7N       20210101001115100000005000 0700000030000414   
0601OWH7N       20210101001120100000005000 0700000030000418   
0601OWH7N       20210101001125100000005000 0700000030000421   
0601OWH7N       20210101001130100000005000 0700000030000425   
0601OWH7N       20210101001135100000005000 0700000030000428   
0601OWH7N       20210101001140100000005000 0700000030000432   
0601OWH7N       20210101001145100000005000 0700000030000436   
0601OWH7N       20210101001150100000005000 0700000030000439   
0601OWH7N       20210101001155100000005000 0700000030000442   
0601OWH7N       20210101001160100000005000 0700000030000446   
0601OWH7N       20210101001165100000005000 0700000030000450   
0601OWH7N       20210101001170100000005000 0700000030000453   
0601OWH7N       20210101001175100000005000 0700000030000456   
0601OWH7N       20210101001180100000005000 0700000030000459   
0601OWH7N       20210101001185100000005000 0700000030000463   
0601OWH7N       20210101001190100000005000 0700000030000466   
0601OWH7N       20210101001195100000005000 0700000030000468   
0601OWH7N       20210101001200100000005000 0700000030000472   
0601OWH7N       20210101001205100000005000 0700000030000476   
0601OWH7N       20210101001210100000005000 0700000030000478   
0601OWH7N       20210101001215100000005000 0700000030000481   
0601OWH7N       20210101001220100000005000 0700000030000484   
0601OWH7N       20210101001225100000005000 0700000030000487   
0601OWH7N       20210101001230100000005000 0700000030000491   
0601OWH7N       20210101001235100000005000 0700000030000494   
0601OWH7N       20210101001240100000005000 0700000030000497   
0601OWH7N       20210101001245100000005000 0700000030000500   
0601OWH7N       20210101001250100000005000 0700000030000503   
0601OWH7N       20210101001255100000005000 0700000030000506   
0601OWH7N       20210101001260100000005000 0700000030000509   
0601OWH7N       20210101001265100000005000 0700000030000512   
0601OWH7N       20210101001270100000005000 0700000030000515   
0601OWH7N       20210101001275100000005000 0700000030000518   
0601OWH7N       20210101001280100000005000 0700000030000521   
0601OWH7N       20210101001285100000005000 0700000030000523   
0601OWH7N       20210101001290100000005000 0700000030000527   
0601OWH7N       20210101001295100000005000 0700000030000529   
0601OWH7N       20210101001300100000005000 0700000030000532   
