00AR               20221102                                                                                   
0601ARA0N       20230101008300100000100000 0000000030002619   
0601ARA0N       20230101008400100000100000 0000000030002620   
0601ARA0N       20230101008500100000100000 0000000030002620   
0601ARA0N       20230101008600100000100000 0000000030002620   
0601ARA0N       20230101008700100000100000 0000000030002621   
0601ARA0N       20230101008800100000100000 0000000030002621   
0601ARA0N       20230101008900100000100000 0000000030002621   
0601ARA0N       20230101009000100000100000 0000000030002622   
0601ARA0N       20230101009100100000100000 0000000030002622   
0601ARA0N       20230101009200100000100000 0000000030002622   
0601ARA0N       20230101009300100000100000 0000000030002623   
0601ARA0N       20230101009400100000100000 0000000030002623   
0601ARA0N       20230101009500100000100000 0000000030002623   
0601ARA0N       20230101009600100000100000 0000000030002623   
0601ARA0N       20230101009700100000100000 0000000030002624   
0601ARA0N       20230101009800100000100000 0000000030002624   
0601ARA0N       20230101009900100000100000 0000000030002624   
0601ARA1N       20230101000000100000115000 0100000030000026   
0601ARA1N       20230101000115100000005000 0100000030000026   
0601ARA1N       20230101000120100000005000 0100000030000024   
0601ARA1N       20230101000125100000005000 0100000030000024   
0601ARA1N       20230101000130100000005000 0100000030000023   
0601ARA1N       20230101000135100000005000 0100000030000022   
0601ARA1N       20230101000140100000005000 0100000030000021   
0601ARA1N       20230101000145100000005000 0100000030000020   
0601ARA1N       20230101000150100000005000 0100000030000020   
0601ARA1N       20230101000155100000005000 0100000030000019   
0601ARA1N       20230101000160100000005000 0100000030000018   
0601ARA1N       20230101000165100000005000 0100000030000018   
0601ARA1N       20230101000170100000005000 0100000030000017   
0601ARA1N       20230101000175100000005000 0100000030000017   
0601ARA1N       20230101000180100000005000 0100000030000016   
0601ARA1N       20230101000185100000005000 0100000030000016   
0601ARA1N       20230101000190100000005000 0100000030000016   
0601ARA1N       20230101000195100000005000 0100000030000015   
0601ARA1N       20230101000200100000005000 0100000030000015   
0601ARA1N       20230101000205100000005000 0100000030000014   
0601ARA1N       20230101000210100000005000 0100000030000017   
0601ARA1N       20230101000215100000005000 0100000030000026   
0601ARA1N       20230101000220100000005000 0100000030000039   
0601ARA1N       20230101000225100000005000 0100000030000051   
0601ARA1N       20230101000230100000005000 0100000030000064   
0601ARA1N       20230101000235100000005000 0100000030000082   
0601ARA1N       20230101000240100000005000 0100000030000099   
0601ARA1N       20230101000245100000005000 0100000030000116   
0601ARA1N       20230101000250100000005000 0100000030000132   
0601ARA1N       20230101000255100000005000 0100000030000147   
0601ARA1N       20230101000260100000005000 0100000030000162   
0601ARA1N       20230101000265100000005000 0100000030000176   
0601ARA1N       20230101000270100000005000 0100000030000190   
0601ARA1N       20230101000275100000005000 0100000030000206   
0601ARA1N       20230101000280100000005000 0100000030000223   
0601ARA1N       20230101000285100000005000 0100000030000239   
0601ARA1N       20230101000290100000005000 0100000030000255   
0601ARA1N       20230101000295100000005000 0100000030000271   
0601ARA1N       20230101000300100000005000 0100000030000286   
0601ARA1N       20230101000305100000005000 0100000030000300   
0601ARA1N       20230101000310100000005000 0100000030000314   
0601ARA1N       20230101000315100000005000 0100000030000328   
0601ARA1N       20230101000320100000005000 0100000030000341   
0601ARA1N       20230101000325100000005000 0100000030000353   
0601ARA1N       20230101000330100000005000 0100000030000366   
0601ARA1N       20230101000335100000005000 0100000030000378   
0601ARA1N       20230101000340100000005000 0100000030000389   
0601ARA1N       20230101000345100000005000 0100000030000400   
0601ARA1N       20230101000350100000005000 0100000030000411   
0601ARA1N       20230101000355100000005000 0100000030000422   
0601ARA1N       20230101000360100000005000 0100000030000432   
0601ARA1N       20230101000365100000005000 0100000030000442   
0601ARA1N       20230101000370100000005000 0100000030000452   
0601ARA1N       20230101000375100000005000 0100000030000462   
0601ARA1N       20230101000380100000005000 0100000030000471   
0601ARA1N       20230101000385100000005000 0100000030000483   
0601ARA1N       20230101000390100000005000 0100000030000495   
0601ARA1N       20230101000395100000005000 0100000030000507   
0601ARA1N       20230101000400100000005000 0100000030000518   
0601ARA1N       20230101000405100000005000 0100000030000529   
0601ARA1N       20230101000410100000005000 0100000030000540   
0601ARA1N       20230101000415100000005000 0100000030000551   
0601ARA1N       20230101000420100000005000 0100000030000561   
0601ARA1N       20230101000425100000005000 0100000030000571   
0601ARA1N       20230101000430100000005000 0100000030000581   
0601ARA1N       20230101000435100000005000 0100000030000590   
0601ARA1N       20230101000440100000005000 0100000030000600   
0601ARA1N       20230101000445100000005000 0100000030000609   
0601ARA1N       20230101000450100000005000 0100000030000618   
0601ARA1N       20230101000455100000005000 0100000030000627   
0601ARA1N       20230101000460100000005000 0100000030000635   
0601ARA1N       20230101000465100000005000 0100000030000644   
0601ARA1N       20230101000470100000005000 0100000030000655   
0601ARA1N       20230101000475100000005000 0100000030000663   
0601ARA1N       20230101000480100000005000 0100000030000671   
0601ARA1N       20230101000485100000005000 0100000030000679   
0601ARA1N       20230101000490100000005000 0100000030000686   
0601ARA1N       20230101000495100000005000 0100000030000694   
0601ARA1N       20230101000500100000005000 0100000030000701   
0601ARA1N       20230101000505100000005000 0100000030000708   
0601ARA1N       20230101000510100000005000 0100000030000715   
0601ARA1N       20230101000515100000005000 0100000030000722   
0601ARA1N       20230101000520100000005000 0100000030000729   
0601ARA1N       20230101000525100000005000 0100000030000737   
0601ARA1N       20230101000530100000005000 0100000030000745   
0601ARA1N       20230101000535100000005000 0100000030000752   
0601ARA1N       20230101000540100000005000 0100000030000760   
0601ARA1N       20230101000545100000005000 0100000030000767   
0601ARA1N       20230101000550100000005000 0100000030000774   
0601ARA1N       20230101000555100000005000 0100000030000783   
0601ARA1N       20230101000560100000005000 0100000030000791   
0601ARA1N       20230101000565100000005000 0100000030000799   
0601ARA1N       20230101000570100000005000 0100000030000807   
0601ARA1N       20230101000575100000005000 0100000030000817   
0601ARA1N       20230101000580100000005000 0100000030000825   
0601ARA1N       20230101000585100000005000 0100000030000832   
0601ARA1N       20230101000590100000005000 0100000030000839   
0601ARA1N       20230101000595100000005000 0100000030000846   
0601ARA1N       20230101000600100000005000 0100000030000856   
0601ARA1N       20230101000605100000005000 0100000030000863   
0601ARA1N       20230101000610100000005000 0100000030000870   
0601ARA1N       20230101000615100000005000 0100000030000876   
0601ARA1N       20230101000620100000005000 0100000030000883   
0601ARA1N       20230101000625100000005000 0100000030000892   
0601ARA1N       20230101000630100000005000 0100000030000898   
0601ARA1N       20230101000635100000005000 0100000030000905   
0601ARA1N       20230101000640100000005000 0100000030000911   
0601ARA1N       20230101000645100000005000 0100000030000919   
0601ARA1N       20230101000650100000005000 0100000030000928   
0601ARA1N       20230101000655100000005000 0100000030000935   
0601ARA1N       20230101000660100000005000 0100000030000941   
0601ARA1N       20230101000665100000005000 0100000030000948   
0601ARA1N       20230101000670100000005000 0100000030000954   
0601ARA1N       20230101000675100000005000 0100000030000963   
0601ARA1N       20230101000680100000005000 0100000030000970   
0601ARA1N       20230101000685100000005000 0100000030000976   
0601ARA1N       20230101000690100000005000 0100000030000982   
0601ARA1N       20230101000695100000005000 0100000030000988   
0601ARA1N       20230101000700100000005000 0100000030000996   
0601ARA1N       20230101000705100000005000 0100000030001002   
0601ARA1N       20230101000710100000005000 0100000030001008   
0601ARA1N       20230101000715100000005000 0100000030001014   
0601ARA1N       20230101000720100000005000 0100000030001020   
0601ARA1N       20230101000725100000005000 0100000030001028   
0601ARA1N       20230101000730100000005000 0100000030001034   
0601ARA1N       20230101000735100000005000 0100000030001039   
0601ARA1N       20230101000740100000005000 0100000030001045   
0601ARA1N       20230101000745100000005000 0100000030001050   
0601ARA1N       20230101000750100000005000 0100000030001055   
0601ARA1N       20230101000755100000005000 0100000030001063   
0601ARA1N       20230101000760100000005000 0100000030001068   
0601ARA1N       20230101000765100000005000 0100000030001073   
0601ARA1N       20230101000770100000005000 0100000030001078   
0601ARA1N       20230101000775100000005000 0100000030001083   
0601ARA1N       20230101000780100000005000 0100000030001090   
0601ARA1N       20230101000785100000005000 0100000030001095   
0601ARA1N       20230101000790100000005000 0100000030001100   
0601ARA1N       20230101000795100000005000 0100000030001104   
0601ARA1N       20230101000800100000005000 0100000030001109   
0601ARA1N       20230101000805100000005000 0100000030001115   
0601ARA1N       20230101000810100000005000 0100000030001120   
0601ARA1N       20230101000815100000005000 0100000030001124   
0601ARA1N       20230101000820100000005000 0100000030001129   
0601ARA1N       20230101000825100000005000 0100000030001134   
0601ARA1N       20230101000830100000005000 0100000030001140   
0601ARA1N       20230101000835100000005000 0100000030001145   
0601ARA1N       20230101000840100000005000 0100000030001149   
0601ARA1N       20230101000845100000005000 0100000030001154   
0601ARA1N       20230101000850100000005000 0100000030001158   
