00VD               20221027                                                                                   
0601VDH6N       20230101001695100000005000 0600000000001103   
0601VDH6N       20230101001700100000005000 0600000000001107   
0601VDH6N       20230101001705100000005000 0600000000001110   
0601VDH6N       20230101001710100000005000 0600000000001115   
0601VDH6N       20230101001715100000005000 0600000000001117   
0601VDH6N       20230101001720100000005000 0600000000001121   
0601VDH6N       20230101001725100000005000 0600000000001124   
0601VDH6N       20230101001730100000005000 0600000000001128   
0601VDH6N       20230101001735100000005000 0600000000001132   
0601VDH6N       20230101001740100000005000 0600000000001137   
0601VDH6N       20230101001745100000005000 0600000000001140   
0601VDH6N       20230101001750100000005000 0600000000001143   
0601VDH6N       20230101001755100000005000 0600000000001147   
0601VDH6N       20230101001760100000005000 0600000000001151   
0601VDH6N       20230101001765100000005000 0600000000001156   
0601VDH6N       20230101001770100000005000 0600000000001159   
0601VDH6N       20230101001775100000005000 0600000000001163   
0601VDH6N       20230101001780100000005000 0600000000001167   
0601VDH6N       20230101001785100000005000 0600000000001170   
0601VDH6N       20230101001790100000005000 0600000000001173   
0601VDH6N       20230101001795100000005000 0600000000001179   
0601VDH6N       20230101001800100000005000 0600000000001181   
0601VDH6N       20230101001805100000005000 0600000000001185   
0601VDH6N       20230101001810100000005000 0600000000001189   
0601VDH6N       20230101001815100000005000 0600000000001193   
0601VDH6N       20230101001820100000005000 0600000000001196   
0601VDH6N       20230101001825100000005000 0600000000001201   
0601VDH6N       20230101001830100000005000 0600000000001203   
0601VDH6N       20230101001835100000005000 0600000000001207   
0601VDH6N       20230101001840100000005000 0600000000001212   
0601VDH6N       20230101001845100000005000 0600000000001215   
0601VDH6N       20230101001850100000005000 0600000000001220   
0601VDH6N       20230101001855100000005000 0600000000001223   
0601VDH6N       20230101001860100000005000 0600000000001227   
0601VDH6N       20230101001865100000005000 0600000000001230   
0601VDH6N       20230101001870100000005000 0600000000001235   
0601VDH6N       20230101001875100000005000 0600000000001240   
0601VDH6N       20230101001880100000005000 0600000000001245   
0601VDH6N       20230101001885100000005000 0600000000001248   
0601VDH6N       20230101001890100000005000 0600000000001253   
0601VDH6N       20230101001895100000005000 0600000000001258   
0601VDH6N       20230101001900100000005000 0600000000001262   
0601VDH6N       20230101001905100000005000 0600000000001267   
0601VDH6N       20230101001910100000005000 0600000000001272   
0601VDH6N       20230101001915100000005000 0600000000001275   
0601VDH6N       20230101001920100000005000 0600000000001282   
0601VDH6N       20230101001925100000005000 0600000000001286   
0601VDH6N       20230101001930100000005000 0600000000001290   
0601VDH6N       20230101001935100000005000 0600000000001296   
0601VDH6N       20230101001940100000005000 0600000000001300   
0601VDH6N       20230101001945100000005000 0600000000001304   
0601VDH6N       20230101001950100000005000 0600000000001310   
0601VDH6N       20230101001955100000005000 0600000000001314   
0601VDH6N       20230101001960100000005000 0600000000001318   
0601VDH6N       20230101001965100000005000 0600000000001324   
0601VDH6N       20230101001970100000005000 0600000000001328   
0601VDH6N       20230101001975100000005000 0600000000001332   
0601VDH6N       20230101001980100000005000 0600000000001337   
0601VDH6N       20230101001985100000005000 0600000000001342   
0601VDH6N       20230101001990100000005000 0600000000001345   
0601VDH6N       20230101001995100000005000 0600000000001352   
0601VDH6N       20230101002000100000050000 0600000000001373   
0601VDH6N       20230101002050100000050000 0600000000001415   
0601VDH6N       20230101002100100000050000 0600000000001457   
0601VDH6N       20230101002150100000050000 0600000000001496   
0601VDH6N       20230101002200100000050000 0600000000001533   
0601VDH6N       20230101002250100000050000 0600000000001568   
0601VDH6N       20230101002300100000050000 0600000000001602   
0601VDH6N       20230101002350100000050000 0600000000001636   
0601VDH6N       20230101002400100000050000 0600000000001664   
0601VDH6N       20230101002450100000050000 0600000000001690   
0601VDH6N       20230101002500100000050000 0600000000001720   
0601VDH6N       20230101002550100000050000 0600000000001748   
0601VDH6N       20230101002600100000050000 0600000000001774   
0601VDH6N       20230101002650100000050000 0600000000001801   
0601VDH6N       20230101002700100000050000 0600000000001825   
0601VDH6N       20230101002750100000050000 0600000000001849   
0601VDH6N       20230101002800100000050000 0600000000001874   
0601VDH6N       20230101002850100000050000 0600000000001896   
0601VDH6N       20230101002900100000050000 0600000000001918   
0601VDH6N       20230101002950100000050000 0600000000001939   
0601VDH6N       20230101003000100000050000 0600000000001959   
0601VDH6N       20230101003050100000050000 0600000000001979   
0601VDH6N       20230101003100100000050000 0600000000001997   
0601VDH6N       20230101003150100000050000 0600000000002019   
0601VDH6N       20230101003200100000050000 0600000000002039   
0601VDH6N       20230101003250100000050000 0600000000002074   
0601VDH6N       20230101003300100000050000 0600000000002112   
0601VDH6N       20230101003350100000050000 0600000000002149   
0601VDH6N       20230101003400100000050000 0600000000002183   
0601VDH6N       20230101003450100000050000 0600000000002224   
0601VDH6N       20230101003500100000050000 0600000000002260   
0601VDH6N       20230101003550100000050000 0600000000002294   
0601VDH6N       20230101003600100000050000 0600000000002326   
0601VDH6N       20230101003650100000050000 0600000000002359   
0601VDH6N       20230101003700100000050000 0600000000002392   
0601VDH6N       20230101003750100000050000 0600000000002421   
0601VDH6N       20230101003800100000050000 0600000000002450   
0601VDH6N       20230101003850100000050000 0600000000002476   
0601VDH6N       20230101003900100000050000 0600000000002501   
0601VDH6N       20230101003950100000050000 0600000000002528   
0601VDH6N       20230101004000100000050000 0600000000002554   
0601VDH6N       20230101004050100000050000 0600000000002578   
0601VDH6N       20230101004100100000050000 0600000000002601   
0601VDH6N       20230101004150100000050000 0600000000002624   
0601VDH6N       20230101004200100000050000 0600000000002645   
0601VDH6N       20230101004250100000050000 0600000000002666   
0601VDH6N       20230101004300100000050000 0600000000002689   
0601VDH6N       20230101004350100000050000 0600000000002709   
0601VDH6N       20230101004400100000050000 0600000000002730   
0601VDH6N       20230101004450100000050000 0600000000002749   
0601VDH6N       20230101004500100000050000 0600000000002768   
0601VDH6N       20230101004550100000050000 0600000000002785   
0601VDH6N       20230101004600100000050000 0600000000002805   
0601VDH6N       20230101004650100000050000 0600000000002823   
0601VDH6N       20230101004700100000050000 0600000000002840   
0601VDH6N       20230101004750100000050000 0600000000002859   
0601VDH6N       20230101004800100000050000 0600000000002876   
0601VDH6N       20230101004850100000050000 0600000000002892   
0601VDH6N       20230101004900100000050000 0600000000002908   
0601VDH6N       20230101004950100000050000 0600000000002923   
0601VDH6N       20230101005000100000050000 0600000000002939   
0601VDH6N       20230101005050100000050000 0600000000002956   
0601VDH6N       20230101005100100000050000 0600000000002972   
0601VDH6N       20230101005150100000050000 0600000000002987   
0601VDH6N       20230101005200100000050000 0600000000003002   
0601VDH6N       20230101005250100000050000 0600000000003015   
0601VDH6N       20230101005300100000050000 0600000000003030   
0601VDH6N       20230101005350100000050000 0600000000003044   
0601VDH6N       20230101005400100000050000 0600000000003058   
0601VDH6N       20230101005450100000050000 0600000000003072   
0601VDH6N       20230101005500100000050000 0600000000003086   
0601VDH6N       20230101005550100000050000 0600000000003100   
0601VDH6N       20230101005600100000050000 0600000000003113   
0601VDH6N       20230101005650100000050000 0600000000003126   
0601VDH6N       20230101005700100000050000 0600000000003138   
0601VDH6N       20230101005750100000050000 0600000000003151   
0601VDH6N       20230101005800100000050000 0600000000003164   
0601VDH6N       20230101005850100000050000 0600000000003176   
0601VDH6N       20230101005900100000050000 0600000000003189   
0601VDH6N       20230101005950100000050000 0600000000003202   
0601VDH6N       20230101006000100000050000 0600000000003213   
0601VDH6N       20230101006050100000050000 0600000000003225   
0601VDH6N       20230101006100100000050000 0600000000003237   
0601VDH6N       20230101006150100000050000 0600000000003248   
0601VDH6N       20230101006200100000050000 0600000000003260   
0601VDH6N       20230101006250100000050000 0600000000003270   
0601VDH6N       20230101006300100000050000 0600000000003280   
0601VDH6N       20230101006350100000050000 0600000000003291   
0601VDH6N       20230101006400100000050000 0600000000003301   
0601VDH6N       20230101006450100000050000 0600000000003311   
0601VDH6N       20230101006500100000050000 0600000000003320   
0601VDH6N       20230101006550100000050000 0600000000003330   
0601VDH6N       20230101006600100000050000 0600000000003339   
0601VDH6N       20230101006650100000050000 0600000000003348   
0601VDH6N       20230101006700100000050000 0600000000003357   
0601VDH6N       20230101006750100000050000 0600000000003366   
0601VDH6N       20230101006800100000050000 0600000000003374   
0601VDH6N       20230101006850100000050000 0600000000003382   
0601VDH6N       20230101006900100000050000 0600000000003391   
0601VDH6N       20230101006950100000050000 0600000000003399   
0601VDH6N       20230101007000100000050000 0600000000003407   
0601VDH6N       20230101007050100000050000 0600000000003414   
0601VDH6N       20230101007100100000050000 0600000000003422   
0601VDH6N       20230101007150100000050000 0600000000003430   
0601VDH6N       20230101007200100000050000 0600000000003436   
0601VDH6N       20230101007250100000050000 0600000000003444   
0601VDH6N       20230101007300100000050000 0600000000003451   
0601VDH6N       20230101007350100000050000 0600000000003458   
0601VDH6N       20230101007400100000050000 0600000000003465   
0601VDH6N       20230101007450100000050000 0600000000003471   
0601VDH6N       20230101007500100000050000 0600000000003478   
0601VDH6N       20230101007550100000050000 0600000000003484   
0601VDH6N       20230101007600100000050000 0600000000003491   
0601VDH6N       20230101007650100000050000 0600000000003498   
0601VDH6N       20230101007700100000050000 0600000000003503   
0601VDH6N       20230101007750100000050000 0600000000003510   
0601VDH6N       20230101007800100000050000 0600000000003515   
0601VDH6N       20230101007850100000050000 0600000000003522   
0601VDH6N       20230101007900100000050000 0600000000003527   
0601VDH6N       20230101007950100000050000 0600000000003533   
0601VDH6N       20230101008000100000050000 0600000000003538   
0601VDH6N       20230101008050100000050000 0600000000003544   
0601VDH6N       20230101008100100000050000 0600000000003549   
0601VDH6N       20230101008150100000050000 0600000000003555   
0601VDH6N       20230101008200100000050000 0600000000003560   
0601VDH6N       20230101008250100000050000 0600000000003566   
0601VDH6N       20230101008300100000050000 0600000000003571   
0601VDH6N       20230101008350100000050000 0600000000003575   
0601VDH6N       20230101008400100000050000 0600000000003581   
0601VDH6N       20230101008450100000050000 0600000000003586   
0601VDH6N       20230101008500100000050000 0600000000003590   
0601VDH6N       20230101008550100000050000 0600000000003594   
0601VDH6N       20230101008600100000050000 0600000000003600   
0601VDH6N       20230101008650100000050000 0600000000003604   
0601VDH6N       20230101008700100000050000 0600000000003609   
0601VDH6N       20230101008750100000050000 0600000000003613   
0601VDH6N       20230101008800100000050000 0600000000003618   
0601VDH6N       20230101008850100000050000 0600000000003622   
0601VDH6N       20230101008900100000050000 0600000000003626   
0601VDH6N       20230101008950100000050000 0600000000003631   
0601VDH6N       20230101009000100000050000 0600000000003635   
0601VDH6N       20230101009050100000050000 0600000000003639   
0601VDH6N       20230101009100100000050000 0600000000003642   
0601VDH6N       20230101009150100000050000 0600000000003646   
0601VDH6N       20230101009200100000050000 0600000000003649   
0601VDH6N       20230101009250100000050000 0600000000003653   
0601VDH6N       20230101009300100000050000 0600000000003656   
0601VDH6N       20230101009350100000050000 0600000000003658   
0601VDH6N       20230101009400100000050000 0600000000003662   
0601VDH6N       20230101009450100000050000 0600000000003665   
0601VDH6N       20230101009500100000050000 0600000000003669   
0601VDH6N       20230101009550100000050000 0600000000003671   
0601VDH6N       20230101009600100000050000 0600000000003674   
0601VDH6N       20230101009650100000050000 0600000000003677   
0601VDH6N       20230101009700100000050000 0600000000003680   
0601VDH6N       20230101009750100000050000 0600000000003682   
0601VDH6N       20230101009800100000050000 0600000000003686   
0601VDH6N       20230101009850100000050000 0600000000003688   
0601VDH6N       20230101009900100000050000 0600000000003691   
0601VDH6N       20230101009950100000050000 0600000000003694   
0601VDH6N       20230101010000100040000000 0600000000003695   
0601VDH7N       20230101000000100000680000 0700000000000000   
0601VDH7N       20230101000680100000005000 0700000000000002   
0601VDH7N       20230101000685100000005000 0700000000000004   
0601VDH7N       20230101000690100000005000 0700000000000007   
0601VDH7N       20230101000695100000005000 0700000000000008   
0601VDH7N       20230101000700100000005000 0700000000000010   
0601VDH7N       20230101000705100000005000 0700000000000012   
0601VDH7N       20230101000710100000005000 0700000000000014   
0601VDH7N       20230101000715100000005000 0700000000000016   
0601VDH7N       20230101000720100000005000 0700000000000018   
0601VDH7N       20230101000725100000005000 0700000000000020   
0601VDH7N       20230101000730100000005000 0700000000000023   
0601VDH7N       20230101000735100000005000 0700000000000026   
0601VDH7N       20230101000740100000005000 0700000000000030   
0601VDH7N       20230101000745100000005000 0700000000000034   
0601VDH7N       20230101000750100000005000 0700000000000037   
0601VDH7N       20230101000755100000005000 0700000000000041   
0601VDH7N       20230101000760100000005000 0700000000000044   
0601VDH7N       20230101000765100000005000 0700000000000048   
0601VDH7N       20230101000770100000005000 0700000000000052   
0601VDH7N       20230101000775100000005000 0700000000000055   
0601VDH7N       20230101000780100000005000 0700000000000059   
0601VDH7N       20230101000785100000005000 0700000000000065   
0601VDH7N       20230101000790100000005000 0700000000000068   
0601VDH7N       20230101000795100000005000 0700000000000074   
0601VDH7N       20230101000800100000005000 0700000000000078   
0601VDH7N       20230101000805100000005000 0700000000000084   
0601VDH7N       20230101000810100000005000 0700000000000087   
0601VDH7N       20230101000815100000005000 0700000000000093   
0601VDH7N       20230101000820100000005000 0700000000000097   
0601VDH7N       20230101000825100000005000 0700000000000102   
0601VDH7N       20230101000830100000005000 0700000000000106   
0601VDH7N       20230101000835100000005000 0700000000000112   
0601VDH7N       20230101000840100000005000 0700000000000119   
0601VDH7N       20230101000845100000005000 0700000000000124   
0601VDH7N       20230101000850100000005000 0700000000000130   
0601VDH7N       20230101000855100000005000 0700000000000136   
0601VDH7N       20230101000860100000005000 0700000000000142   
0601VDH7N       20230101000865100000005000 0700000000000149   
0601VDH7N       20230101000870100000005000 0700000000000153   
0601VDH7N       20230101000875100000005000 0700000000000160   
0601VDH7N       20230101000880100000005000 0700000000000164   
0601VDH7N       20230101000885100000005000 0700000000000170   
0601VDH7N       20230101000890100000005000 0700000000000175   
0601VDH7N       20230101000895100000005000 0700000000000181   
0601VDH7N       20230101000900100000005000 0700000000000185   
0601VDH7N       20230101000905100000005000 0700000000000191   
0601VDH7N       20230101000910100000005000 0700000000000196   
0601VDH7N       20230101000915100000005000 0700000000000202   
0601VDH7N       20230101000920100000005000 0700000000000207   
0601VDH7N       20230101000925100000005000 0700000000000212   
0601VDH7N       20230101000930100000005000 0700000000000217   
0601VDH7N       20230101000935100000005000 0700000000000221   
0601VDH7N       20230101000940100000005000 0700000000000228   
0601VDH7N       20230101000945100000005000 0700000000000236   
0601VDH7N       20230101000950100000005000 0700000000000241   
0601VDH7N       20230101000955100000005000 0700000000000248   
0601VDH7N       20230101000960100000005000 0700000000000253   
0601VDH7N       20230101000965100000005000 0700000000000260   
0601VDH7N       20230101000970100000005000 0700000000000264   
0601VDH7N       20230101000975100000005000 0700000000000271   
0601VDH7N       20230101000980100000005000 0700000000000276   
0601VDH7N       20230101000985100000005000 0700000000000283   
0601VDH7N       20230101000990100000005000 0700000000000287   
0601VDH7N       20230101000995100000005000 0700000000000294   
0601VDH7N       20230101001000100000005000 0700000000000300   
0601VDH7N       20230101001005100000005000 0700000000000305   
0601VDH7N       20230101001010100000005000 0700000000000311   
0601VDH7N       20230101001015100000005000 0700000000000316   
0601VDH7N       20230101001020100000005000 0700000000000322   
0601VDH7N       20230101001025100000005000 0700000000000328   
0601VDH7N       20230101001030100000005000 0700000000000332   
0601VDH7N       20230101001035100000005000 0700000000000338   
0601VDH7N       20230101001040100000005000 0700000000000342   
0601VDH7N       20230101001045100000005000 0700000000000349   
0601VDH7N       20230101001050100000005000 0700000000000354   
0601VDH7N       20230101001055100000005000 0700000000000362   
0601VDH7N       20230101001060100000005000 0700000000000367   
0601VDH7N       20230101001065100000005000 0700000000000374   
0601VDH7N       20230101001070100000005000 0700000000000379   
0601VDH7N       20230101001075100000005000 0700000000000386   
0601VDH7N       20230101001080100000005000 0700000000000393   
0601VDH7N       20230101001085100000005000 0700000000000398   
0601VDH7N       20230101001090100000005000 0700000000000405   
0601VDH7N       20230101001095100000005000 0700000000000412   
0601VDH7N       20230101001100100000005000 0700000000000417   
0601VDH7N       20230101001105100000005000 0700000000000424   
0601VDH7N       20230101001110100000005000 0700000000000429   
0601VDH7N       20230101001115100000005000 0700000000000435   
0601VDH7N       20230101001120100000005000 0700000000000442   
0601VDH7N       20230101001125100000005000 0700000000000446   
0601VDH7N       20230101001130100000005000 0700000000000453   
0601VDH7N       20230101001135100000005000 0700000000000460   
0601VDH7N       20230101001140100000005000 0700000000000464   
0601VDH7N       20230101001145100000005000 0700000000000471   
0601VDH7N       20230101001150100000005000 0700000000000476   
0601VDH7N       20230101001155100000005000 0700000000000484   
0601VDH7N       20230101001160100000005000 0700000000000492   
0601VDH7N       20230101001165100000005000 0700000000000497   
0601VDH7N       20230101001170100000005000 0700000000000505   
0601VDH7N       20230101001175100000005000 0700000000000510   
0601VDH7N       20230101001180100000005000 0700000000000517   
0601VDH7N       20230101001185100000005000 0700000000000525   
0601VDH7N       20230101001190100000005000 0700000000000530   
0601VDH7N       20230101001195100000005000 0700000000000537   
0601VDH7N       20230101001200100000005000 0700000000000542   
0601VDH7N       20230101001205100000005000 0700000000000549   
0601VDH7N       20230101001210100000005000 0700000000000557   
0601VDH7N       20230101001215100000005000 0700000000000561   
0601VDH7N       20230101001220100000005000 0700000000000568   
0601VDH7N       20230101001225100000005000 0700000000000573   
0601VDH7N       20230101001230100000005000 0700000000000580   
0601VDH7N       20230101001235100000005000 0700000000000587   
0601VDH7N       20230101001240100000005000 0700000000000591   
0601VDH7N       20230101001245100000005000 0700000000000598   
0601VDH7N       20230101001250100000005000 0700000000000606   
0601VDH7N       20230101001255100000005000 0700000000000610   
0601VDH7N       20230101001260100000005000 0700000000000616   
0601VDH7N       20230101001265100000005000 0700000000000623   
0601VDH7N       20230101001270100000005000 0700000000000628   
0601VDH7N       20230101001275100000005000 0700000000000634   
0601VDH7N       20230101001280100000005000 0700000000000640   
0601VDH7N       20230101001285100000005000 0700000000000645   
0601VDH7N       20230101001290100000005000 0700000000000651   
0601VDH7N       20230101001295100000005000 0700000000000657   
0601VDH7N       20230101001300100000005000 0700000000000662   
0601VDH7N       20230101001305100000005000 0700000000000668   
0601VDH7N       20230101001310100000005000 0700000000000673   
0601VDH7N       20230101001315100000005000 0700000000000679   
0601VDH7N       20230101001320100000005000 0700000000000685   
0601VDH7N       20230101001325100000005000 0700000000000690   
0601VDH7N       20230101001330100000005000 0700000000000695   
0601VDH7N       20230101001335100000005000 0700000000000701   
0601VDH7N       20230101001340100000005000 0700000000000706   
0601VDH7N       20230101001345100000005000 0700000000000711   
0601VDH7N       20230101001350100000005000 0700000000000716   
0601VDH7N       20230101001355100000005000 0700000000000721   
0601VDH7N       20230101001360100000005000 0700000000000726   
0601VDH7N       20230101001365100000005000 0700000000000732   
0601VDH7N       20230101001370100000005000 0700000000000737   
0601VDH7N       20230101001375100000005000 0700000000000741   
0601VDH7N       20230101001380100000005000 0700000000000747   
0601VDH7N       20230101001385100000005000 0700000000000752   
0601VDH7N       20230101001390100000005000 0700000000000756   
0601VDH7N       20230101001395100000005000 0700000000000762   
0601VDH7N       20230101001400100000005000 0700000000000768   
0601VDH7N       20230101001405100000005000 0700000000000776   
0601VDH7N       20230101001410100000005000 0700000000000781   
0601VDH7N       20230101001415100000005000 0700000000000786   
0601VDH7N       20230101001420100000005000 0700000000000791   
0601VDH7N       20230101001425100000005000 0700000000000800   
0601VDH7N       20230101001430100000005000 0700000000000804   
0601VDH7N       20230101001435100000005000 0700000000000810   
0601VDH7N       20230101001440100000005000 0700000000000817   
0601VDH7N       20230101001445100000005000 0700000000000822   
0601VDH7N       20230101001450100000005000 0700000000000828   
0601VDH7N       20230101001455100000005000 0700000000000834   
0601VDH7N       20230101001460100000005000 0700000000000837   
0601VDH7N       20230101001465100000005000 0700000000000840   
0601VDH7N       20230101001470100000005000 0700000000000842   
0601VDH7N       20230101001475100000005000 0700000000000845   
0601VDH7N       20230101001480100000005000 0700000000000847   
0601VDH7N       20230101001485100000005000 0700000000000852   
0601VDH7N       20230101001490100000005000 0700000000000854   
0601VDH7N       20230101001495100000005000 0700000000000856   
0601VDH7N       20230101001500100000005000 0700000000000859   
0601VDH7N       20230101001505100000005000 0700000000000862   
0601VDH7N       20230101001510100000005000 0700000000000864   
0601VDH7N       20230101001515100000005000 0700000000000868   
0601VDH7N       20230101001520100000005000 0700000000000872   
0601VDH7N       20230101001525100000005000 0700000000000876   
0601VDH7N       20230101001530100000005000 0700000000000881   
0601VDH7N       20230101001535100000005000 0700000000000884   
0601VDH7N       20230101001540100000005000 0700000000000887   
0601VDH7N       20230101001545100000005000 0700000000000894   
0601VDH7N       20230101001550100000005000 0700000000000897   
0601VDH7N       20230101001555100000005000 0700000000000900   
0601VDH7N       20230101001560100000005000 0700000000000904   
0601VDH7N       20230101001565100000005000 0700000000000908   
0601VDH7N       20230101001570100000005000 0700000000000912   
0601VDH7N       20230101001575100000005000 0700000000000915   
0601VDH7N       20230101001580100000005000 0700000000000919   
0601VDH7N       20230101001585100000005000 0700000000000924   
0601VDH7N       20230101001590100000005000 0700000000000927   
0601VDH7N       20230101001595100000005000 0700000000000931   
0601VDH7N       20230101001600100000005000 0700000000000934   
0601VDH7N       20230101001605100000005000 0700000000000940   
0601VDH7N       20230101001610100000005000 0700000000000944   
0601VDH7N       20230101001615100000005000 0700000000000947   
0601VDH7N       20230101001620100000005000 0700000000000950   
0601VDH7N       20230101001625100000005000 0700000000000955   
0601VDH7N       20230101001630100000005000 0700000000000959   
0601VDH7N       20230101001635100000005000 0700000000000962   
0601VDH7N       20230101001640100000005000 0700000000000967   
0601VDH7N       20230101001645100000005000 0700000000000971   
0601VDH7N       20230101001650100000005000 0700000000000974   
0601VDH7N       20230101001655100000005000 0700000000000978   
0601VDH7N       20230101001660100000005000 0700000000000981   
0601VDH7N       20230101001665100000005000 0700000000000986   
0601VDH7N       20230101001670100000005000 0700000000000990   
0601VDH7N       20230101001675100000005000 0700000000000993   
0601VDH7N       20230101001680100000005000 0700000000000996   
0601VDH7N       20230101001685100000005000 0700000000001001   
0601VDH7N       20230101001690100000005000 0700000000001003   
0601VDH7N       20230101001695100000005000 0700000000001007   
0601VDH7N       20230101001700100000005000 0700000000001012   
0601VDH7N       20230101001705100000005000 0700000000001015   
0601VDH7N       20230101001710100000005000 0700000000001018   
0601VDH7N       20230101001715100000005000 0700000000001022   
0601VDH7N       20230101001720100000005000 0700000000001026   
0601VDH7N       20230101001725100000005000 0700000000001029   
0601VDH7N       20230101001730100000005000 0700000000001034   
0601VDH7N       20230101001735100000005000 0700000000001038   
0601VDH7N       20230101001740100000005000 0700000000001041   
0601VDH7N       20230101001745100000005000 0700000000001044   
0601VDH7N       20230101001750100000005000 0700000000001049   
0601VDH7N       20230101001755100000005000 0700000000001053   
0601VDH7N       20230101001760100000005000 0700000000001056   
0601VDH7N       20230101001765100000005000 0700000000001060   
0601VDH7N       20230101001770100000005000 0700000000001064   
0601VDH7N       20230101001775100000005000 0700000000001066   
0601VDH7N       20230101001780100000005000 0700000000001072   
0601VDH7N       20230101001785100000005000 0700000000001075   
0601VDH7N       20230101001790100000005000 0700000000001079   
0601VDH7N       20230101001795100000005000 0700000000001083   
0601VDH7N       20230101001800100000005000 0700000000001087   
0601VDH7N       20230101001805100000005000 0700000000001090   
0601VDH7N       20230101001810100000005000 0700000000001095   
0601VDH7N       20230101001815100000005000 0700000000001098   
0601VDH7N       20230101001820100000005000 0700000000001101   
0601VDH7N       20230101001825100000005000 0700000000001107   
0601VDH7N       20230101001830100000005000 0700000000001109   
0601VDH7N       20230101001835100000005000 0700000000001113   
0601VDH7N       20230101001840100000005000 0700000000001117   
0601VDH7N       20230101001845100000005000 0700000000001121   
0601VDH7N       20230101001850100000005000 0700000000001124   
0601VDH7N       20230101001855100000005000 0700000000001129   
0601VDH7N       20230101001860100000005000 0700000000001131   
0601VDH7N       20230101001865100000005000 0700000000001135   
0601VDH7N       20230101001870100000005000 0700000000001138   
0601VDH7N       20230101001875100000005000 0700000000001143   
0601VDH7N       20230101001880100000005000 0700000000001147   
0601VDH7N       20230101001885100000005000 0700000000001149   
0601VDH7N       20230101001890100000005000 0700000000001155   
0601VDH7N       20230101001895100000005000 0700000000001158   
0601VDH7N       20230101001900100000005000 0700000000001162   
0601VDH7N       20230101001905100000005000 0700000000001166   
0601VDH7N       20230101001910100000005000 0700000000001168   
0601VDH7N       20230101001915100000005000 0700000000001173   
0601VDH7N       20230101001920100000005000 0700000000001177   
0601VDH7N       20230101001925100000005000 0700000000001180   
0601VDH7N       20230101001930100000005000 0700000000001184   
0601VDH7N       20230101001935100000005000 0700000000001188   
0601VDH7N       20230101001940100000005000 0700000000001192   
0601VDH7N       20230101001945100000005000 0700000000001195   
0601VDH7N       20230101001950100000005000 0700000000001200   
0601VDH7N       20230101001955100000005000 0700000000001203   
0601VDH7N       20230101001960100000005000 0700000000001207   
0601VDH7N       20230101001965100000005000 0700000000001212   
0601VDH7N       20230101001970100000005000 0700000000001215   
0601VDH7N       20230101001975100000005000 0700000000001219   
0601VDH7N       20230101001980100000005000 0700000000001224   
0601VDH7N       20230101001985100000005000 0700000000001228   
0601VDH7N       20230101001990100000005000 0700000000001232   
0601VDH7N       20230101001995100000005000 0700000000001236   
0601VDH7N       20230101002000100000050000 0700000000001256   
0601VDH7N       20230101002050100000050000 0700000000001298   
0601VDH7N       20230101002100100000050000 0700000000001343   
0601VDH7N       20230101002150100000050000 0700000000001384   
0601VDH7N       20230101002200100000050000 0700000000001424   
0601VDH7N       20230101002250100000050000 0700000000001461   
0601VDH7N       20230101002300100000050000 0700000000001497   
0601VDH7N       20230101002350100000050000 0700000000001533   
0601VDH7N       20230101002400100000050000 0700000000001566   
0601VDH7N       20230101002450100000050000 0700000000001598   
0601VDH7N       20230101002500100000050000 0700000000001627   
0601VDH7N       20230101002550100000050000 0700000000001653   
0601VDH7N       20230101002600100000050000 0700000000001678   
0601VDH7N       20230101002650100000050000 0700000000001702   
0601VDH7N       20230101002700100000050000 0700000000001725   
0601VDH7N       20230101002750100000050000 0700000000001750   
0601VDH7N       20230101002800100000050000 0700000000001775   
0601VDH7N       20230101002850100000050000 0700000000001799   
0601VDH7N       20230101002900100000050000 0700000000001821   
0601VDH7N       20230101002950100000050000 0700000000001845   
0601VDH7N       20230101003000100000050000 0700000000001867   
0601VDH7N       20230101003050100000050000 0700000000001889   
0601VDH7N       20230101003100100000050000 0700000000001909   
0601VDH7N       20230101003150100000050000 0700000000001928   
0601VDH7N       20230101003200100000050000 0700000000001948   
0601VDH7N       20230101003250100000050000 0700000000001966   
0601VDH7N       20230101003300100000050000 0700000000001984   
0601VDH7N       20230101003350100000050000 0700000000002002   
0601VDH7N       20230101003400100000050000 0700000000002019   
0601VDH7N       20230101003450100000050000 0700000000002038   
0601VDH7N       20230101003500100000050000 0700000000002080   
0601VDH7N       20230101003550100000050000 0700000000002118   
0601VDH7N       20230101003600100000050000 0700000000002154   
0601VDH7N       20230101003650100000050000 0700000000002187   
0601VDH7N       20230101003700100000050000 0700000000002226   
0601VDH7N       20230101003750100000050000 0700000000002262   
0601VDH7N       20230101003800100000050000 0700000000002296   
0601VDH7N       20230101003850100000050000 0700000000002328   
0601VDH7N       20230101003900100000050000 0700000000002361   
0601VDH7N       20230101003950100000050000 0700000000002394   
0601VDH7N       20230101004000100000050000 0700000000002423   
0601VDH7N       20230101004050100000050000 0700000000002451   
0601VDH7N       20230101004100100000050000 0700000000002477   
0601VDH7N       20230101004150100000050000 0700000000002503   
0601VDH7N       20230101004200100000050000 0700000000002528   
0601VDH7N       20230101004250100000050000 0700000000002553   
0601VDH7N       20230101004300100000050000 0700000000002577   
0601VDH7N       20230101004350100000050000 0700000000002601   
0601VDH7N       20230101004400100000050000 0700000000002623   
0601VDH7N       20230101004450100000050000 0700000000002644   
