00GE               20221025                                                                                   
0601GEH1N       20230101001905005000005000 0100000000001920   
0601GEH1N       20230101001910005000005000 0100000000001924   
0601GEH1N       20230101001915005000005000 0100000000001928   
0601GEH1N       20230101001920005000005000 0100000000001933   
0601GEH1N       20230101001925005000005000 0100000000001937   
0601GEH1N       20230101001930005000005000 0100000000001941   
0601GEH1N       20230101001935005000005000 0100000000001946   
0601GEH1N       20230101001940005000005000 0100000000001950   
0601GEH1N       20230101001945005000005000 0100000000001953   
0601GEH1N       20230101001950005000005000 0100000000001958   
0601GEH1N       20230101001955005000005000 0100000000001962   
0601GEH1N       20230101001960005000005000 0100000000001966   
0601GEH1N       20230101001965005000010000 0100000000001972   
0601GEH1N       20230101001975005000010000 0100000000001980   
0601GEH1N       20230101001985005000010000 0100000000001988   
0601GEH1N       20230101001995005000010000 0100000000001995   
0601GEH1N       20230101002005005000010000 0100000000002003   
0601GEH1N       20230101002015005000010000 0100000000002011   
0601GEH1N       20230101002025005000010000 0100000000002019   
0601GEH1N       20230101002035005000010000 0100000000002026   
0601GEH1N       20230101002045005000010000 0100000000002033   
0601GEH1N       20230101002055005000010000 0100000000002041   
0601GEH1N       20230101002065005000010000 0100000000002048   
0601GEH1N       20230101002075005000010000 0100000000002055   
0601GEH1N       20230101002085005000010000 0100000000002063   
0601GEH1N       20230101002095005000010000 0100000000002070   
0601GEH1N       20230101002105005000010000 0100000000002077   
0601GEH1N       20230101002115005000010000 0100000000002084   
0601GEH1N       20230101002125005000010000 0100000000002091   
0601GEH1N       20230101002135005000010000 0100000000002097   
0601GEH1N       20230101002145005000010000 0100000000002104   
0601GEH1N       20230101002155005000010000 0100000000002111   
0601GEH1N       20230101002165005000010000 0100000000002117   
0601GEH1N       20230101002175005000010000 0100000000002124   
0601GEH1N       20230101002185005000010000 0100000000002130   
0601GEH1N       20230101002195005000010000 0100000000002137   
0601GEH1N       20230101002205005000010000 0100000000002144   
0601GEH1N       20230101002215005000010000 0100000000002150   
0601GEH1N       20230101002225005000010000 0100000000002156   
0601GEH1N       20230101002235005000010000 0100000000002163   
0601GEH1N       20230101002245005000010000 0100000000002168   
0601GEH1N       20230101002255005000010000 0100000000002175   
0601GEH1N       20230101002265005000010000 0100000000002180   
0601GEH1N       20230101002275005000010000 0100000000002187   
0601GEH1N       20230101002285005000010000 0100000000002193   
0601GEH1N       20230101002295005000010000 0100000000002198   
0601GEH1N       20230101002305005000010000 0100000000002204   
0601GEH1N       20230101002315005000010000 0100000000002210   
0601GEH1N       20230101002325005000010000 0100000000002216   
0601GEH1N       20230101002335005000010000 0100000000002222   
0601GEH1N       20230101002345005000010000 0100000000002228   
0601GEH1N       20230101002355005000010000 0100000000002233   
0601GEH1N       20230101002365005000010000 0100000000002239   
0601GEH1N       20230101002375005000010000 0100000000002244   
0601GEH1N       20230101002385005000010000 0100000000002249   
0601GEH1N       20230101002395005000010000 0100000000002255   
0601GEH1N       20230101002405005000010000 0100000000002260   
0601GEH1N       20230101002415005000010000 0100000000002266   
0601GEH1N       20230101002425005000010000 0100000000002271   
0601GEH1N       20230101002435005000010000 0100000000002276   
0601GEH1N       20230101002445005000010000 0100000000002281   
0601GEH1N       20230101002455005000010000 0100000000002287   
0601GEH1N       20230101002465005000010000 0100000000002292   
0601GEH1N       20230101002475005000010000 0100000000002297   
0601GEH1N       20230101002485005000010000 0100000000002302   
0601GEH1N       20230101002495005000010000 0100000000002307   
0601GEH1N       20230101002505005000010000 0100000000002312   
0601GEH1N       20230101002515005000010000 0100000000002317   
0601GEH1N       20230101002525005000010000 0100000000002322   
0601GEH1N       20230101002535005000010000 0100000000002327   
0601GEH1N       20230101002545005000010000 0100000000002331   
0601GEH1N       20230101002555005000010000 0100000000002336   
0601GEH1N       20230101002565005000010000 0100000000002342   
0601GEH1N       20230101002575005000010000 0100000000002346   
0601GEH1N       20230101002585005000010000 0100000000002351   
0601GEH1N       20230101002595005000010000 0100000000002356   
0601GEH1N       20230101002605005000010000 0100000000002361   
0601GEH1N       20230101002615005000010000 0100000000002366   
0601GEH1N       20230101002625005000010000 0100000000002371   
0601GEH1N       20230101002635005000010000 0100000000002375   
0601GEH1N       20230101002645005000010000 0100000000002380   
0601GEH1N       20230101002655005000010000 0100000000002385   
0601GEH1N       20230101002665005000010000 0100000000002390   
0601GEH1N       20230101002675005000010000 0100000000002394   
0601GEH1N       20230101002685005000010000 0100000000002399   
0601GEH1N       20230101002695005000010000 0100000000002403   
0601GEH1N       20230101002705005000010000 0100000000002408   
0601GEH1N       20230101002715005000010000 0100000000002412   
0601GEH1N       20230101002725005000010000 0100000000002417   
0601GEH1N       20230101002735005000010000 0100000000002421   
0601GEH1N       20230101002745005000010000 0100000000002426   
0601GEH1N       20230101002755005000010000 0100000000002430   
0601GEH1N       20230101002765005000010000 0100000000002434   
0601GEH1N       20230101002775005000010000 0100000000002439   
0601GEH1N       20230101002785005000010000 0100000000002443   
0601GEH1N       20230101002795005000010000 0100000000002447   
0601GEH1N       20230101002805005000010000 0100000000002451   
0601GEH1N       20230101002815005000010000 0100000000002456   
0601GEH1N       20230101002825005000010000 0100000000002460   
0601GEH1N       20230101002835005000010000 0100000000002464   
0601GEH1N       20230101002845005000010000 0100000000002468   
0601GEH1N       20230101002855005000010000 0100000000002472   
0601GEH1N       20230101002865005000010000 0100000000002476   
0601GEH1N       20230101002875005000010000 0100000000002480   
0601GEH1N       20230101002885005000010000 0100000000002484   
0601GEH1N       20230101002895005000010000 0100000000002488   
0601GEH1N       20230101002905005000010000 0100000000002492   
0601GEH1N       20230101002915005000010000 0100000000002496   
0601GEH1N       20230101002925005000010000 0100000000002500   
0601GEH1N       20230101002935005000010000 0100000000002503   
0601GEH1N       20230101002945005000010000 0100000000002507   
0601GEH1N       20230101002955005000010000 0100000000002511   
0601GEH1N       20230101002965005000010000 0100000000002515   
0601GEH1N       20230101002975005000010000 0100000000002519   
0601GEH1N       20230101002985005000010000 0100000000002522   
0601GEH1N       20230101002995005000010000 0100000000002526   
0601GEH1N       20230101003005005000010000 0100000000002530   
0601GEH1N       20230101003015005000010000 0100000000002533   
0601GEH1N       20230101003025005000010000 0100000000002537   
0601GEH1N       20230101003035005000010000 0100000000002541   
0601GEH1N       20230101003045005000010000 0100000000002544   
0601GEH1N       20230101003055005000010000 0100000000002548   
0601GEH1N       20230101003065005000010000 0100000000002551   
0601GEH1N       20230101003075005000010000 0100000000002554   
0601GEH1N       20230101003085005000010000 0100000000002558   
0601GEH1N       20230101003095005000010000 0100000000002561   
0601GEH1N       20230101003105005000010000 0100000000002565   
0601GEH1N       20230101003115005000010000 0100000000002568   
0601GEH1N       20230101003125005000010000 0100000000002572   
0601GEH1N       20230101003135005000010000 0100000000002575   
0601GEH1N       20230101003145005000010000 0100000000002579   
0601GEH1N       20230101003155005000010000 0100000000002582   
0601GEH1N       20230101003165005000010000 0100000000002585   
0601GEH1N       20230101003175005000010000 0100000000002588   
0601GEH1N       20230101003185005000010000 0100000000002592   
0601GEH1N       20230101003195005000010000 0100000000002595   
0601GEH1N       20230101003205005000010000 0100000000002598   
0601GEH1N       20230101003215005000010000 0100000000002601   
0601GEH1N       20230101003225005000010000 0100000000002605   
0601GEH1N       20230101003235005000010000 0100000000002607   
0601GEH1N       20230101003245005000010000 0100000000002611   
0601GEH1N       20230101003255005000010000 0100000000002614   
0601GEH1N       20230101003265005000010000 0100000000002617   
0601GEH1N       20230101003275005000010000 0100000000002620   
0601GEH1N       20230101003285005000010000 0100000000002623   
0601GEH1N       20230101003295005000010000 0100000000002626   
0601GEH1N       20230101003305005000010000 0100000000002629   
0601GEH1N       20230101003315005000010000 0100000000002632   
0601GEH1N       20230101003325005000010000 0100000000002635   
0601GEH1N       20230101003335005000010000 0100000000002638   
0601GEH1N       20230101003345005000010000 0100000000002641   
0601GEH1N       20230101003355005000010000 0100000000002644   
0601GEH1N       20230101003365005000010000 0100000000002648   
0601GEH1N       20230101003375005000010000 0100000000002651   
0601GEH1N       20230101003385005000010000 0100000000002654   
0601GEH1N       20230101003395005000010000 0100000000002657   
0601GEH1N       20230101003405005000010000 0100000000002660   
0601GEH1N       20230101003415005000010000 0100000000002663   
0601GEH1N       20230101003425005000010000 0100000000002666   
0601GEH1N       20230101003435005000010000 0100000000002669   
0601GEH1N       20230101003445005000010000 0100000000002672   
0601GEH1N       20230101003455005000010000 0100000000002675   
0601GEH1N       20230101003465005000010000 0100000000002678   
0601GEH1N       20230101003475005000010000 0100000000002681   
0601GEH1N       20230101003485005000010000 0100000000002684   
0601GEH1N       20230101003495005000010000 0100000000002687   
0601GEH1N       20230101003505005000010000 0100000000002690   
0601GEH1N       20230101003515005000010000 0100000000002693   
0601GEH1N       20230101003525005000010000 0100000000002696   
0601GEH1N       20230101003535005000010000 0100000000002699   
0601GEH1N       20230101003545005000010000 0100000000002701   
0601GEH1N       20230101003555005000010000 0100000000002704   
0601GEH1N       20230101003565005000010000 0100000000002707   
0601GEH1N       20230101003575005000010000 0100000000002710   
0601GEH1N       20230101003585005000010000 0100000000002713   
0601GEH1N       20230101003595005000010000 0100000000002715   
0601GEH1N       20230101003605005000010000 0100000000002718   
0601GEH1N       20230101003615005000010000 0100000000002721   
0601GEH1N       20230101003625005000010000 0100000000002723   
0601GEH1N       20230101003635005000010000 0100000000002726   
0601GEH1N       20230101003645005000010000 0100000000002729   
0601GEH1N       20230101003655005000010000 0100000000002731   
0601GEH1N       20230101003665005000010000 0100000000002734   
0601GEH1N       20230101003675005000010000 0100000000002737   
0601GEH1N       20230101003685005000010000 0100000000002739   
0601GEH1N       20230101003695005000010000 0100000000002742   
0601GEH1N       20230101003705005000010000 0100000000002744   
0601GEH1N       20230101003715005000010000 0100000000002747   
0601GEH1N       20230101003725005000010000 0100000000002750   
0601GEH1N       20230101003735005000010000 0100000000002752   
0601GEH1N       20230101003745005000010000 0100000000002755   
0601GEH1N       20230101003755005000010000 0100000000002758   
0601GEH1N       20230101003765005000010000 0100000000002760   
0601GEH1N       20230101003775005000010000 0100000000002763   
0601GEH1N       20230101003785005000010000 0100000000002766   
0601GEH1N       20230101003795005000010000 0100000000002768   
0601GEH1N       20230101003805005000010000 0100000000002771   
0601GEH1N       20230101003815005000010000 0100000000002774   
0601GEH1N       20230101003825005000010000 0100000000002776   
0601GEH1N       20230101003835005000010000 0100000000002779   
0601GEH1N       20230101003845005000010000 0100000000002781   
0601GEH1N       20230101003855005000010000 0100000000002784   
0601GEH1N       20230101003865005000010000 0100000000002787   
0601GEH1N       20230101003875005000010000 0100000000002789   
0601GEH1N       20230101003885005000010000 0100000000002792   
0601GEH1N       20230101003895005000010000 0100000000002794   
0601GEH1N       20230101003905005000010000 0100000000002797   
0601GEH1N       20230101003915005000010000 0100000000002799   
0601GEH1N       20230101003925005000010000 0100000000002802   
0601GEH1N       20230101003935005000010000 0100000000002804   
0601GEH1N       20230101003945005000010000 0100000000002807   
0601GEH1N       20230101003955005000010000 0100000000002809   
0601GEH1N       20230101003965005000010000 0100000000002812   
0601GEH1N       20230101003975005000010000 0100000000002814   
0601GEH1N       20230101003985005000010000 0100000000002817   
0601GEH1N       20230101003995005000010000 0100000000002819   
0601GEH1N       20230101004005005000010000 0100000000002822   
0601GEH1N       20230101004015005000010000 0100000000002824   
0601GEH1N       20230101004025005000010000 0100000000002826   
0601GEH1N       20230101004035005000010000 0100000000002829   
0601GEH1N       20230101004045005000010000 0100000000002831   
0601GEH1N       20230101004055005000010000 0100000000002833   
0601GEH1N       20230101004065005000010000 0100000000002836   
0601GEH1N       20230101004075005000010000 0100000000002838   
0601GEH1N       20230101004085005000010000 0100000000002840   
0601GEH1N       20230101004095005000010000 0100000000002843   
0601GEH1N       20230101004105005000010000 0100000000002845   
0601GEH1N       20230101004115005000010000 0100000000002847   
0601GEH1N       20230101004125005000010000 0100000000002849   
0601GEH1N       20230101004135005000010000 0100000000002852   
0601GEH1N       20230101004145005000010000 0100000000002854   
0601GEH1N       20230101004155005000010000 0100000000002856   
0601GEH1N       20230101004165005000010000 0100000000002858   
0601GEH1N       20230101004175005000010000 0100000000002861   
0601GEH1N       20230101004185005000010000 0100000000002863   
0601GEH1N       20230101004195005000010000 0100000000002865   
0601GEH1N       20230101004205005000010000 0100000000002867   
0601GEH1N       20230101004215005000010000 0100000000002869   
0601GEH1N       20230101004225005000010000 0100000000002872   
0601GEH1N       20230101004235005000010000 0100000000002874   
0601GEH1N       20230101004245005000010000 0100000000002876   
0601GEH1N       20230101004255005000010000 0100000000002878   
0601GEH1N       20230101004265005000010000 0100000000002880   
0601GEH1N       20230101004275005000010000 0100000000002882   
0601GEH1N       20230101004285005000010000 0100000000002884   
0601GEH1N       20230101004295005000010000 0100000000002886   
0601GEH1N       20230101004305005000010000 0100000000002889   
0601GEH1N       20230101004315005000010000 0100000000002890   
0601GEH1N       20230101004325005000010000 0100000000002893   
0601GEH1N       20230101004335005000010000 0100000000002895   
0601GEH1N       20230101004345005000010000 0100000000002897   
0601GEH1N       20230101004355005000010000 0100000000002899   
0601GEH1N       20230101004365005000010000 0100000000002901   
0601GEH1N       20230101004375005000010000 0100000000002903   
0601GEH1N       20230101004385005000010000 0100000000002905   
0601GEH1N       20230101004395005000010000 0100000000002907   
0601GEH1N       20230101004405005000010000 0100000000002909   
0601GEH1N       20230101004415005000010000 0100000000002911   
0601GEH1N       20230101004425005000010000 0100000000002913   
0601GEH1N       20230101004435005000010000 0100000000002915   
0601GEH1N       20230101004445005000010000 0100000000002917   
0601GEH1N       20230101004455005000010000 0100000000002918   
0601GEH1N       20230101004465005000010000 0100000000002921   
0601GEH1N       20230101004475005000010000 0100000000002923   
0601GEH1N       20230101004485005000010000 0100000000002924   
0601GEH1N       20230101004495005000010000 0100000000002926   
0601GEH1N       20230101004505005000010000 0100000000002928   
0601GEH1N       20230101004515005000010000 0100000000002930   
0601GEH1N       20230101004525005000010000 0100000000002932   
0601GEH1N       20230101004535005000010000 0100000000002934   
0601GEH1N       20230101004545005000010000 0100000000002936   
0601GEH1N       20230101004555005000010000 0100000000002938   
0601GEH1N       20230101004565005000010000 0100000000002939   
0601GEH1N       20230101004575005000010000 0100000000002941   
0601GEH1N       20230101004585005000010000 0100000000002943   
0601GEH1N       20230101004595005000010000 0100000000002945   
0601GEH1N       20230101004605005000010000 0100000000002947   
0601GEH1N       20230101004615005000010000 0100000000002949   
0601GEH1N       20230101004625005000010000 0100000000002950   
0601GEH1N       20230101004635005000010000 0100000000002952   
0601GEH1N       20230101004645005000010000 0100000000002954   
0601GEH1N       20230101004655005000010000 0100000000002956   
0601GEH1N       20230101004665005000010000 0100000000002958   
0601GEH1N       20230101004675005000010000 0100000000002959   
0601GEH1N       20230101004685005000010000 0100000000002961   
0601GEH1N       20230101004695005000010000 0100000000002963   
0601GEH1N       20230101004705005000010000 0100000000002964   
0601GEH1N       20230101004715005000010000 0100000000002966   
0601GEH1N       20230101004725005000010000 0100000000002968   
0601GEH1N       20230101004735005000010000 0100000000002970   
0601GEH1N       20230101004745005000010000 0100000000002971   
0601GEH1N       20230101004755005000010000 0100000000002973   
0601GEH1N       20230101004765005000010000 0100000000002975   
0601GEH1N       20230101004775005000010000 0100000000002977   
0601GEH1N       20230101004785005000010000 0100000000002978   
0601GEH1N       20230101004795005000010000 0100000000002980   
0601GEH1N       20230101004805005000010000 0100000000002982   
0601GEH1N       20230101004815005000010000 0100000000002983   
0601GEH1N       20230101004825005000010000 0100000000002985   
0601GEH1N       20230101004835005000020000 0100000000002987   
0601GEH1N       20230101004855005000020000 0100000000002991   
0601GEH1N       20230101004875005000020000 0100000000002994   
0601GEH1N       20230101004895005000020000 0100000000002997   
0601GEH1N       20230101004915005000020000 0100000000003000   
0601GEH1N       20230101004935005000020000 0100000000003003   
0601GEH1N       20230101004955005000020000 0100000000003007   
0601GEH1N       20230101004975005000020000 0100000000003010   
0601GEH1N       20230101004995005000020000 0100000000003013   
0601GEH1N       20230101005015005000020000 0100000000003016   
0601GEH1N       20230101005035005000020000 0100000000003019   
0601GEH1N       20230101005055005000020000 0100000000003022   
0601GEH1N       20230101005075005000020000 0100000000003025   
0601GEH1N       20230101005095005000020000 0100000000003028   
0601GEH1N       20230101005115005000020000 0100000000003031   
0601GEH1N       20230101005135005000020000 0100000000003034   
0601GEH1N       20230101005155005000020000 0100000000003037   
0601GEH1N       20230101005175005000020000 0100000000003040   
0601GEH1N       20230101005195005000020000 0100000000003042   
0601GEH1N       20230101005215005000020000 0100000000003045   
0601GEH1N       20230101005235005000020000 0100000000003048   
0601GEH1N       20230101005255005000020000 0100000000003051   
0601GEH1N       20230101005275005000020000 0100000000003054   
0601GEH1N       20230101005295005000020000 0100000000003057   
0601GEH1N       20230101005315005000020000 0100000000003060   
0601GEH1N       20230101005335005000020000 0100000000003063   
0601GEH1N       20230101005355005000020000 0100000000003066   
0601GEH1N       20230101005375005000020000 0100000000003069   
0601GEH1N       20230101005395005000020000 0100000000003072   
0601GEH1N       20230101005415005000020000 0100000000003075   
0601GEH1N       20230101005435005000020000 0100000000003078   
0601GEH1N       20230101005455005000020000 0100000000003081   
0601GEH1N       20230101005475005000020000 0100000000003083   
0601GEH1N       20230101005495005000020000 0100000000003086   
0601GEH1N       20230101005515005000020000 0100000000003089   
0601GEH1N       20230101005535005000020000 0100000000003092   
0601GEH1N       20230101005555005000020000 0100000000003095   
0601GEH1N       20230101005575005000020000 0100000000003097   
0601GEH1N       20230101005595005000020000 0100000000003100   
0601GEH1N       20230101005615005000020000 0100000000003103   
0601GEH1N       20230101005635005000020000 0100000000003106   
0601GEH1N       20230101005655005000020000 0100000000003109   
0601GEH1N       20230101005675005000020000 0100000000003112   
0601GEH1N       20230101005695005000020000 0100000000003115   
0601GEH1N       20230101005715005000020000 0100000000003118   
0601GEH1N       20230101005735005000020000 0100000000003121   
0601GEH1N       20230101005755005000020000 0100000000003123   
0601GEH1N       20230101005775005000020000 0100000000003126   
0601GEH1N       20230101005795005000020000 0100000000003129   
0601GEH1N       20230101005815005000020000 0100000000003132   
0601GEH1N       20230101005835005000020000 0100000000003135   
0601GEH1N       20230101005855005000020000 0100000000003137   
0601GEH1N       20230101005875005000020000 0100000000003140   
0601GEH1N       20230101005895005000020000 0100000000003143   
0601GEH1N       20230101005915005000020000 0100000000003145   
0601GEH1N       20230101005935005000020000 0100000000003148   
0601GEH1N       20230101005955005000020000 0100000000003151   
0601GEH1N       20230101005975005000020000 0100000000003153   
0601GEH1N       20230101005995005000020000 0100000000003156   
0601GEH1N       20230101006015005000020000 0100000000003159   
0601GEH1N       20230101006035005000020000 0100000000003161   
0601GEH1N       20230101006055005000020000 0100000000003164   
0601GEH1N       20230101006075005000020000 0100000000003166   
0601GEH1N       20230101006095005000020000 0100000000003169   
0601GEH1N       20230101006115005000020000 0100000000003171   
0601GEH1N       20230101006135005000020000 0100000000003174   
0601GEH1N       20230101006155005000020000 0100000000003176   
0601GEH1N       20230101006175005000020000 0100000000003179   
0601GEH1N       20230101006195005000020000 0100000000003181   
0601GEH1N       20230101006215005000020000 0100000000003184   
0601GEH1N       20230101006235005000020000 0100000000003186   
0601GEH1N       20230101006255005000020000 0100000000003189   
0601GEH1N       20230101006275005000020000 0100000000003191   
0601GEH1N       20230101006295005000020000 0100000000003193   
0601GEH1N       20230101006315005000020000 0100000000003196   
0601GEH1N       20230101006335005000020000 0100000000003198   
0601GEH1N       20230101006355005000020000 0100000000003200   
0601GEH1N       20230101006375005000020000 0100000000003202   
0601GEH1N       20230101006395005000020000 0100000000003205   
0601GEH1N       20230101006415005000020000 0100000000003207   
0601GEH1N       20230101006435005000020000 0100000000003209   
0601GEH1N       20230101006455005000020000 0100000000003212   
0601GEH1N       20230101006475005000020000 0100000000003214   
0601GEH1N       20230101006495005000020000 0100000000003216   
0601GEH1N       20230101006515005000020000 0100000000003218   
0601GEH1N       20230101006535005000020000 0100000000003221   
0601GEH1N       20230101006555005000020000 0100000000003223   
0601GEH1N       20230101006575005000020000 0100000000003225   
0601GEH1N       20230101006595005000020000 0100000000003227   
0601GEH1N       20230101006615005000020000 0100000000003229   
0601GEH1N       20230101006635005000020000 0100000000003231   
0601GEH1N       20230101006655005000020000 0100000000003233   
0601GEH1N       20230101006675005000020000 0100000000003236   
0601GEH1N       20230101006695005000020000 0100000000003238   
0601GEH1N       20230101006715005000020000 0100000000003240   
0601GEH1N       20230101006735005000020000 0100000000003242   
0601GEH1N       20230101006755005000020000 0100000000003244   
0601GEH1N       20230101006775005000020000 0100000000003246   
0601GEH1N       20230101006795005000020000 0100000000003248   
0601GEH1N       20230101006815005000020000 0100000000003250   
0601GEH1N       20230101006835005000020000 0100000000003252   
0601GEH1N       20230101006855005000020000 0100000000003254   
0601GEH1N       20230101006875005000020000 0100000000003256   
0601GEH1N       20230101006895005000020000 0100000000003258   
0601GEH1N       20230101006915005000020000 0100000000003260   
0601GEH1N       20230101006935005000020000 0100000000003262   
0601GEH1N       20230101006955005000020000 0100000000003264   
0601GEH1N       20230101006975005000020000 0100000000003266   
0601GEH1N       20230101006995005000020000 0100000000003268   
0601GEH1N       20230101007015005000020000 0100000000003270   
0601GEH1N       20230101007035005000020000 0100000000003272   
0601GEH1N       20230101007055005000020000 0100000000003273   
0601GEH1N       20230101007075005000020000 0100000000003275   
0601GEH1N       20230101007095005000020000 0100000000003277   
0601GEH1N       20230101007115005000020000 0100000000003279   
0601GEH1N       20230101007135005000020000 0100000000003281   
0601GEH1N       20230101007155005000020000 0100000000003283   
0601GEH1N       20230101007175005000020000 0100000000003285   
0601GEH1N       20230101007195005000020000 0100000000003286   
0601GEH1N       20230101007215005000020000 0100000000003288   
0601GEH1N       20230101007235005000020000 0100000000003290   
0601GEH1N       20230101007255005000020000 0100000000003292   
0601GEH1N       20230101007275005000020000 0100000000003294   
0601GEH1N       20230101007295005000020000 0100000000003295   
0601GEH1N       20230101007315005000020000 0100000000003297   
0601GEH1N       20230101007335005000020000 0100000000003299   
0601GEH1N       20230101007355005000020000 0100000000003301   
0601GEH1N       20230101007375005000020000 0100000000003304   
0601GEH1N       20230101007395005000020000 0100000000003306   
0601GEH1N       20230101007415005000020000 0100000000003308   
0601GEH1N       20230101007435005000020000 0100000000003311   
0601GEH1N       20230101007455005000020000 0100000000003313   
0601GEH1N       20230101007475005000020000 0100000000003315   
0601GEH1N       20230101007495005000020000 0100000000003318   
0601GEH1N       20230101007515005000020000 0100000000003320   
0601GEH1N       20230101007535005000020000 0100000000003323   
0601GEH1N       20230101007555005000020000 0100000000003325   
0601GEH1N       20230101007575005000020000 0100000000003327   
0601GEH1N       20230101007595005000020000 0100000000003330   
0601GEH1N       20230101007615005000020000 0100000000003332   
0601GEH1N       20230101007635005000020000 0100000000003334   
0601GEH1N       20230101007655005000020000 0100000000003336   
0601GEH1N       20230101007675005000020000 0100000000003339   
0601GEH1N       20230101007695005000020000 0100000000003341   
0601GEH1N       20230101007715005000020000 0100000000003343   
0601GEH1N       20230101007735005000020000 0100000000003345   
0601GEH1N       20230101007755005000020000 0100000000003348   
0601GEH1N       20230101007775005000020000 0100000000003350   
0601GEH1N       20230101007795005000020000 0100000000003353   
0601GEH1N       20230101007815005000020000 0100000000003355   
0601GEH1N       20230101007835005000020000 0100000000003357   
0601GEH1N       20230101007855005000020000 0100000000003360   
0601GEH1N       20230101007875005000020000 0100000000003362   
0601GEH1N       20230101007895005000020000 0100000000003364   
0601GEH1N       20230101007915005000020000 0100000000003367   
0601GEH1N       20230101007935005000020000 0100000000003369   
0601GEH1N       20230101007955005000020000 0100000000003371   
0601GEH1N       20230101007975005000020000 0100000000003374   
0601GEH1N       20230101007995005000020000 0100000000003376   
0601GEH1N       20230101008015005000020000 0100000000003378   
0601GEH1N       20230101008035005000020000 0100000000003380   
0601GEH1N       20230101008055005000020000 0100000000003383   
0601GEH1N       20230101008075005000020000 0100000000003385   
0601GEH1N       20230101008095005000020000 0100000000003387   
0601GEH1N       20230101008115005000020000 0100000000003389   
0601GEH1N       20230101008135005000020000 0100000000003392   
0601GEH1N       20230101008155005000020000 0100000000003394   
0601GEH1N       20230101008175005000020000 0100000000003396   
0601GEH1N       20230101008195005000020000 0100000000003398   
0601GEH1N       20230101008215005000020000 0100000000003400   
0601GEH1N       20230101008235005000020000 0100000000003402   
0601GEH1N       20230101008255005000020000 0100000000003405   
0601GEH1N       20230101008275005000020000 0100000000003407   
0601GEH1N       20230101008295005000020000 0100000000003409   
0601GEH1N       20230101008315005000020000 0100000000003411   
0601GEH1N       20230101008335005000020000 0100000000003413   
0601GEH1N       20230101008355005000020000 0100000000003415   
0601GEH1N       20230101008375005000020000 0100000000003417   
0601GEH1N       20230101008395005000020000 0100000000003419   
0601GEH1N       20230101008415005000020000 0100000000003421   
0601GEH1N       20230101008435005000020000 0100000000003423   
0601GEH1N       20230101008455005000020000 0100000000003426   
0601GEH1N       20230101008475005000020000 0100000000003427   
0601GEH1N       20230101008495005000020000 0100000000003430   
0601GEH1N       20230101008515005000020000 0100000000003432   
0601GEH1N       20230101008535005000020000 0100000000003434   
0601GEH1N       20230101008555005000020000 0100000000003435   
0601GEH1N       20230101008575005000020000 0100000000003438   
0601GEH1N       20230101008595005000020000 0100000000003440   
0601GEH1N       20230101008615005000020000 0100000000003441   
0601GEH1N       20230101008635005000020000 0100000000003443   
0601GEH1N       20230101008655005000020000 0100000000003445   
0601GEH1N       20230101008675005000020000 0100000000003447   
0601GEH1N       20230101008695005000020000 0100000000003449   
0601GEH1N       20230101008715005000020000 0100000000003450   
0601GEH1N       20230101008735005000020000 0100000000003452   
0601GEH1N       20230101008755005000020000 0100000000003454   
0601GEH1N       20230101008775005000020000 0100000000003455   
0601GEH1N       20230101008795005000020000 0100000000003457   
0601GEH1N       20230101008815005000020000 0100000000003458   
0601GEH1N       20230101008835005000020000 0100000000003460   
0601GEH1N       20230101008855005000020000 0100000000003461   
0601GEH1N       20230101008875005000020000 0100000000003463   
0601GEH1N       20230101008895005000020000 0100000000003464   
0601GEH1N       20230101008915005000020000 0100000000003466   
0601GEH1N       20230101008935005000020000 0100000000003468   
0601GEH1N       20230101008955005000020000 0100000000003469   
0601GEH1N       20230101008975005000020000 0100000000003470   
0601GEH1N       20230101008995005000020000 0100000000003472   
0601GEH1N       20230101009015005000020000 0100000000003474   
0601GEH1N       20230101009035005000020000 0100000000003475   
0601GEH1N       20230101009055005000020000 0100000000003476   
0601GEH1N       20230101009075005000020000 0100000000003478   
0601GEH1N       20230101009095005000020000 0100000000003479   
0601GEH1N       20230101009115005000020000 0100000000003481   
0601GEH1N       20230101009135005000020000 0100000000003482   
0601GEH1N       20230101009155005000020000 0100000000003484   
0601GEH1N       20230101009175005000020000 0100000000003485   
0601GEH1N       20230101009195005000020000 0100000000003487   
0601GEH1N       20230101009215005000020000 0100000000003488   
0601GEH1N       20230101009235005000020000 0100000000003490   
0601GEH1N       20230101009255005000020000 0100000000003491   
0601GEH1N       20230101009275005000020000 0100000000003492   
0601GEH1N       20230101009295005000020000 0100000000003494   
0601GEH1N       20230101009315005000020000 0100000000003495   
0601GEH1N       20230101009335005000020000 0100000000003496   
0601GEH1N       20230101009355005000020000 0100000000003498   
0601GEH1N       20230101009375005000020000 0100000000003499   
0601GEH1N       20230101009395005000020000 0100000000003501   
0601GEH1N       20230101009415005000020000 0100000000003502   
0601GEH1N       20230101009435005000020000 0100000000003503   
0601GEH1N       20230101009455005000020000 0100000000003505   
0601GEH1N       20230101009475005000020000 0100000000003506   
0601GEH1N       20230101009495005000020000 0100000000003507   
0601GEH1N       20230101009515005000020000 0100000000003509   
0601GEH1N       20230101009535005000020000 0100000000003510   
0601GEH1N       20230101009555005000020000 0100000000003511   
0601GEH1N       20230101009575005000020000 0100000000003513   
