00GL               20231116                                                                                   
0601GLC8Y       20240101000195100000005000 0800000104000000   
0601GLC8Y       20240101000200100000005000 0800000104000000   
0601GLC8Y       20240101000205100000005000 0800000104000000   
0601GLC8Y       20240101000210100000005000 0800000104000000   
0601GLC8Y       20240101000215100000005000 0800000104000000   
0601GLC8Y       20240101000220100000005000 0800000104000000   
0601GLC8Y       20240101000225100000005000 0800000104000000   
0601GLC8Y       20240101000230100000005000 0800000104000000   
0601GLC8Y       20240101000235100000005000 0800000104000000   
0601GLC8Y       20240101000240100000005000 0800000104000000   
0601GLC8Y       20240101000245100000005000 0800000104000000   
0601GLC8Y       20240101000250100000005000 0800000104000000   
0601GLC8Y       20240101000255100000005000 0800000104000000   
0601GLC8Y       20240101000260100000005000 0800000104000000   
0601GLC8Y       20240101000265100000005000 0800000104000000   
0601GLC8Y       20240101000270100000005000 0800000104000000   
0601GLC8Y       20240101000275100000005000 0800000104000000   
0601GLC8Y       20240101000280100000005000 0800000104000000   
0601GLC8Y       20240101000285100000005000 0800000104000000   
0601GLC8Y       20240101000290100000005000 0800000104000000   
0601GLC8Y       20240101000295100000005000 0800000104000000   
0601GLC8Y       20240101000300100000005000 0800000104000000   
0601GLC8Y       20240101000305100000005000 0800000104000000   
0601GLC8Y       20240101000310100000005000 0800000104000000   
0601GLC8Y       20240101000315100000005000 0800000104000000   
0601GLC8Y       20240101000320100000005000 0800000104000000   
0601GLC8Y       20240101000325100000005000 0800000104000000   
0601GLC8Y       20240101000330100000005000 0800000104000000   
0601GLC8Y       20240101000335100000005000 0800000104000000   
0601GLC8Y       20240101000340100000005000 0800000104000000   
0601GLC8Y       20240101000345100000005000 0800000104000000   
0601GLC8Y       20240101000350100000005000 0800000104000000   
0601GLC8Y       20240101000355100000005000 0800000104000000   
0601GLC8Y       20240101000360100000005000 0800000104000000   
0601GLC8Y       20240101000365100000005000 0800000104000000   
0601GLC8Y       20240101000370100000005000 0800000104000000   
0601GLC8Y       20240101000375100000005000 0800000104000000   
0601GLC8Y       20240101000380100000005000 0800000104000000   
0601GLC8Y       20240101000385100000005000 0800000104000000   
0601GLC8Y       20240101000390100000005000 0800000104000000   
0601GLC8Y       20240101000395100000005000 0800000104000000   
0601GLC8Y       20240101000400100000005000 0800000104000000   
0601GLC8Y       20240101000405100000005000 0800000104000000   
0601GLC8Y       20240101000410100000005000 0800000104000000   
0601GLC8Y       20240101000415100000005000 0800000104000000   
0601GLC8Y       20240101000420100000005000 0800000104000000   
0601GLC8Y       20240101000425100000005000 0800000104000000   
0601GLC8Y       20240101000430100000005000 0800000104000000   
0601GLC8Y       20240101000435100000005000 0800000104000000   
0601GLC8Y       20240101000440100000005000 0800000104000000   
0601GLC8Y       20240101000445100000005000 0800000104000000   
0601GLC8Y       20240101000450100000005000 0800000104000000   
0601GLC8Y       20240101000455100000005000 0800000104000000   
0601GLC8Y       20240101000460100000005000 0800000104000000   
0601GLC8Y       20240101000465100000005000 0800000104000000   
0601GLC8Y       20240101000470100000005000 0800000104000000   
0601GLC8Y       20240101000475100000005000 0800000104000000   
0601GLC8Y       20240101000480100000005000 0800000104000000   
0601GLC8Y       20240101000485100000005000 0800000104000000   
0601GLC8Y       20240101000490100000005000 0800000104000000   
0601GLC8Y       20240101000495100000005000 0800000104000000   
0601GLC8Y       20240101000500100000005000 0800000104000000   
0601GLC8Y       20240101000505100000005000 0800000104000000   
0601GLC8Y       20240101000510100000005000 0800000104000000   
0601GLC8Y       20240101000515100000005000 0800000104000000   
0601GLC8Y       20240101000520100000005000 0800000104000000   
0601GLC8Y       20240101000525100000005000 0800000104000000   
0601GLC8Y       20240101000530100000005000 0800000104000000   
0601GLC8Y       20240101000535100000005000 0800000104000000   
0601GLC8Y       20240101000540100000005000 0800000104000000   
0601GLC8Y       20240101000545100000005000 0800000104000000   
0601GLC8Y       20240101000550100000005000 0800000104000000   
0601GLC8Y       20240101000555100000005000 0800000104000000   
0601GLC8Y       20240101000560100000005000 0800000104000000   
0601GLC8Y       20240101000565100000005000 0800000104000000   
0601GLC8Y       20240101000570100000005000 0800000104000000   
0601GLC8Y       20240101000575100000005000 0800000104000000   
0601GLC8Y       20240101000580100000005000 0800000104000000   
0601GLC8Y       20240101000585100000005000 0800000104000000   
0601GLC8Y       20240101000590100000005000 0800000104000000   
0601GLC8Y       20240101000595100000005000 0800000104000000   
0601GLC8Y       20240101000600100000005000 0800000104000000   
0601GLC8Y       20240101000605100000005000 0800000104000000   
0601GLC8Y       20240101000610100000005000 0800000104000000   
0601GLC8Y       20240101000615100000005000 0800000104000000   
0601GLC8Y       20240101000620100000005000 0800000104000000   
0601GLC8Y       20240101000625100000005000 0800000104000000   
0601GLC8Y       20240101000630100000005000 0800000104000000   
0601GLC8Y       20240101000635100000005000 0800000104000000   
0601GLC8Y       20240101000640100000005000 0800000104000000   
0601GLC8Y       20240101000645100000005000 0800000104000000   
0601GLC8Y       20240101000650100000005000 0800000104000000   
0601GLC8Y       20240101000655100000005000 0800000104000000   
0601GLC8Y       20240101000660100000005000 0800000104000000   
0601GLC8Y       20240101000665100000005000 0800000104000000   
0601GLC8Y       20240101000670100000005000 0800000104000000   
0601GLC8Y       20240101000675100000005000 0800000104000000   
0601GLC8Y       20240101000680100000005000 0800000104000000   
0601GLC8Y       20240101000685100000005000 0800000104000000   
0601GLC8Y       20240101000690100000005000 0800000104000000   
0601GLC8Y       20240101000695100000005000 0800000104000000   
0601GLC8Y       20240101000700100000005000 0800000104000000   
0601GLC8Y       20240101000705100000005000 0800000104000000   
0601GLC8Y       20240101000710100000005000 0800000104000000   
0601GLC8Y       20240101000715100000005000 0800000104000000   
0601GLC8Y       20240101000720100000005000 0800000104000000   
0601GLC8Y       20240101000725100000005000 0800000104000000   
0601GLC8Y       20240101000730100000005000 0800000104000000   
0601GLC8Y       20240101000735100000005000 0800000104000000   
0601GLC8Y       20240101000740100000005000 0800000104000016   
0601GLC8Y       20240101000745100000005000 0800000104000020   
0601GLC8Y       20240101000750100000005000 0800000104000024   
0601GLC8Y       20240101000755100000005000 0800000104000028   
0601GLC8Y       20240101000760100000005000 0800000104000033   
0601GLC8Y       20240101000765100000005000 0800000104000036   
0601GLC8Y       20240101000770100000005000 0800000104000040   
0601GLC8Y       20240101000775100000005000 0800000104000045   
0601GLC8Y       20240101000780100000005000 0800000104000049   
0601GLC8Y       20240101000785100000005000 0800000104000052   
0601GLC8Y       20240101000790100000005000 0800000104000057   
0601GLC8Y       20240101000795100000005000 0800000104000060   
0601GLC8Y       20240101000800100000005000 0800000104000065   
0601GLC8Y       20240101000805100000005000 0800000104000069   
0601GLC8Y       20240101000810100000005000 0800000104000074   
0601GLC8Y       20240101000815100000005000 0800000104000078   
0601GLC8Y       20240101000820100000005000 0800000104000083   
0601GLC8Y       20240101000825100000005000 0800000104000087   
0601GLC8Y       20240101000830100000005000 0800000104000092   
0601GLC8Y       20240101000835100000005000 0800000104000097   
0601GLC8Y       20240101000840100000005000 0800000104000101   
0601GLC8Y       20240101000845100000005000 0800000104000106   
0601GLC8Y       20240101000850100000005000 0800000104000110   
0601GLC8Y       20240101000855100000005000 0800000104000115   
0601GLC8Y       20240101000860100000005000 0800000104000119   
0601GLC8Y       20240101000865100000005000 0800000104000123   
0601GLC8Y       20240101000870100000005000 0800000104000128   
0601GLC8Y       20240101000875100000005000 0800000104000133   
0601GLC8Y       20240101000880100000005000 0800000104000137   
0601GLC8Y       20240101000885100000005000 0800000104000142   
0601GLC8Y       20240101000890100000005000 0800000104000147   
0601GLC8Y       20240101000895100000005000 0800000104000150   
0601GLC8Y       20240101000900100000005000 0800000104000155   
0601GLC8Y       20240101000905100000005000 0800000104000160   
0601GLC8Y       20240101000910100000005000 0800000104000164   
0601GLC8Y       20240101000915100000005000 0800000104000169   
0601GLC8Y       20240101000920100000005000 0800000104000173   
0601GLC8Y       20240101000925100000005000 0800000104000178   
0601GLC8Y       20240101000930100000005000 0800000104000182   
0601GLC8Y       20240101000935100000005000 0800000104000187   
0601GLC8Y       20240101000940100000005000 0800000104000191   
0601GLC8Y       20240101000945100000005000 0800000104000195   
0601GLC8Y       20240101000950100000005000 0800000104000201   
0601GLC8Y       20240101000955100000005000 0800000104000205   
0601GLC8Y       20240101000960100000005000 0800000104000209   
0601GLC8Y       20240101000965100000005000 0800000104000213   
0601GLC8Y       20240101000970100000005000 0800000104000217   
0601GLC8Y       20240101000975100000005000 0800000104000222   
0601GLC8Y       20240101000980100000005000 0800000104000226   
0601GLC8Y       20240101000985100000005000 0800000104000230   
0601GLC8Y       20240101000990100000005000 0800000104000235   
0601GLC8Y       20240101000995100000005000 0800000104000239   
0601GLC8Y       20240101001000100000005000 0800000104000242   
0601GLC8Y       20240101001005100000005000 0800000104000247   
0601GLC8Y       20240101001010100000005000 0800000104000251   
0601GLC8Y       20240101001015100000005000 0800000104000256   
0601GLC8Y       20240101001020100000005000 0800000104000259   
0601GLC8Y       20240101001025100000005000 0800000104000264   
0601GLC8Y       20240101001030100000005000 0800000104000267   
0601GLC8Y       20240101001035100000005000 0800000104000272   
0601GLC8Y       20240101001040100000005000 0800000104000275   
0601GLC8Y       20240101001045100000005000 0800000104000280   
0601GLC8Y       20240101001050100000005000 0800000104000284   
0601GLC8Y       20240101001055100000005000 0800000104000287   
0601GLC8Y       20240101001060100000005000 0800000104000292   
0601GLC8Y       20240101001065100000005000 0800000104000296   
0601GLC8Y       20240101001070100000005000 0800000104000299   
0601GLC8Y       20240101001075100000005000 0800000104000303   
0601GLC8Y       20240101001080100000005000 0800000104000308   
0601GLC8Y       20240101001085100000005000 0800000104000312   
0601GLC8Y       20240101001090100000005000 0800000104000315   
0601GLC8Y       20240101001095100000005000 0800000104000319   
0601GLC8Y       20240101001100100000005000 0800000104000323   
0601GLC8Y       20240101001105100000005000 0800000104000327   
0601GLC8Y       20240101001110100000005000 0800000104000331   
0601GLC8Y       20240101001115100000005000 0800000104000334   
0601GLC8Y       20240101001120100000005000 0800000104000338   
0601GLC8Y       20240101001125100000005000 0800000104000341   
0601GLC8Y       20240101001130100000005000 0800000104000345   
0601GLC8Y       20240101001135100000005000 0800000104000349   
0601GLC8Y       20240101001140100000005000 0800000104000353   
0601GLC8Y       20240101001145100000005000 0800000104000356   
0601GLC8Y       20240101001150100000005000 0800000104000360   
0601GLC8Y       20240101001155100000005000 0800000104000365   
0601GLC8Y       20240101001160100000005000 0800000104000370   
0601GLC8Y       20240101001165100000005000 0800000104000375   
0601GLC8Y       20240101001170100000005000 0800000104000380   
0601GLC8Y       20240101001175100000005000 0800000104000386   
0601GLC8Y       20240101001180100000005000 0800000104000392   
0601GLC8Y       20240101001185100000005000 0800000104000397   
0601GLC8Y       20240101001190100000005000 0800000104000402   
0601GLC8Y       20240101001195100000005000 0800000104000407   
0601GLC8Y       20240101001200100000005000 0800000104000412   
0601GLC8Y       20240101001205100000005000 0800000104000417   
0601GLC8Y       20240101001210100000005000 0800000104000422   
0601GLC8Y       20240101001215100000005000 0800000104000427   
0601GLC8Y       20240101001220100000005000 0800000104000433   
0601GLC8Y       20240101001225100000005000 0800000104000437   
0601GLC8Y       20240101001230100000005000 0800000104000443   
0601GLC8Y       20240101001235100000005000 0800000104000448   
0601GLC8Y       20240101001240100000005000 0800000104000453   
0601GLC8Y       20240101001245100000005000 0800000104000459   
0601GLC8Y       20240101001250100000005000 0800000104000464   
0601GLC8Y       20240101001255100000005000 0800000104000469   
0601GLC8Y       20240101001260100000005000 0800000104000474   
0601GLC8Y       20240101001265100000005000 0800000104000480   
0601GLC8Y       20240101001270100000005000 0800000104000485   
0601GLC8Y       20240101001275100000005000 0800000104000490   
0601GLC8Y       20240101001280100000005000 0800000104000495   
0601GLC8Y       20240101001285100000005000 0800000104000500   
0601GLC8Y       20240101001290100000005000 0800000104000506   
0601GLC8Y       20240101001295100000005000 0800000104000512   
0601GLC8Y       20240101001300100000005000 0800000104000517   
0601GLC8Y       20240101001305100000005000 0800000104000522   
0601GLC8Y       20240101001310100000005000 0800000104000526   
0601GLC8Y       20240101001315100000005000 0800000104000532   
0601GLC8Y       20240101001320100000005000 0800000104000537   
0601GLC8Y       20240101001325100000005000 0800000104000542   
0601GLC8Y       20240101001330100000005000 0800000104000547   
0601GLC8Y       20240101001335100000005000 0800000104000553   
0601GLC8Y       20240101001340100000005000 0800000104000557   
0601GLC8Y       20240101001345100000005000 0800000104000563   
0601GLC8Y       20240101001350100000005000 0800000104000567   
0601GLC8Y       20240101001355100000005000 0800000104000572   
0601GLC8Y       20240101001360100000005000 0800000104000577   
0601GLC8Y       20240101001365100000005000 0800000104000582   
0601GLC8Y       20240101001370100000005000 0800000104000588   
0601GLC8Y       20240101001375100000005000 0800000104000592   
0601GLC8Y       20240101001380100000005000 0800000104000597   
0601GLC8Y       20240101001385100000005000 0800000104000603   
0601GLC8Y       20240101001390100000005000 0800000104000608   
0601GLC8Y       20240101001395100000005000 0800000104000613   
0601GLC8Y       20240101001400100000005000 0800000104000617   
0601GLC8Y       20240101001405100000005000 0800000104000622   
0601GLC8Y       20240101001410100000005000 0800000104000627   
0601GLC8Y       20240101001415100000005000 0800000104000633   
0601GLC8Y       20240101001420100000005000 0800000104000638   
0601GLC8Y       20240101001425100000005000 0800000104000642   
0601GLC8Y       20240101001430100000005000 0800000104000646   
0601GLC8Y       20240101001435100000005000 0800000104000652   
0601GLC8Y       20240101001440100000005000 0800000104000656   
0601GLC8Y       20240101001445100000005000 0800000104000661   
0601GLC8Y       20240101001450100000005000 0800000104000666   
0601GLC8Y       20240101001455100000005000 0800000104000670   
0601GLC8Y       20240101001460100000005000 0800000104000675   
0601GLC8Y       20240101001465100000005000 0800000104000679   
0601GLC8Y       20240101001470100000005000 0800000104000685   
0601GLC8Y       20240101001475100000005000 0800000104000689   
0601GLC8Y       20240101001480100000005000 0800000104000694   
0601GLC8Y       20240101001485100000005000 0800000104000699   
0601GLC8Y       20240101001490100000005000 0800000104000704   
0601GLC8Y       20240101001495100000005000 0800000104000709   
0601GLC8Y       20240101001500100000005000 0800000104000713   
0601GLC8Y       20240101001505100000005000 0800000104000718   
0601GLC8Y       20240101001510100000005000 0800000104000723   
0601GLC8Y       20240101001515100000005000 0800000104000727   
0601GLC8Y       20240101001520100000005000 0800000104000732   
0601GLC8Y       20240101001525100000005000 0800000104000736   
0601GLC8Y       20240101001530100000005000 0800000104000741   
0601GLC8Y       20240101001535100000005000 0800000104000745   
0601GLC8Y       20240101001540100000005000 0800000104000750   
0601GLC8Y       20240101001545100000005000 0800000104000754   
0601GLC8Y       20240101001550100000005000 0800000104000759   
0601GLC8Y       20240101001555100000005000 0800000104000763   
0601GLC8Y       20240101001560100000005000 0800000104000768   
0601GLC8Y       20240101001565100000005000 0800000104000773   
0601GLC8Y       20240101001570100000005000 0800000104000777   
0601GLC8Y       20240101001575100000005000 0800000104000782   
0601GLC8Y       20240101001580100000005000 0800000104000786   
0601GLC8Y       20240101001585100000005000 0800000104000791   
0601GLC8Y       20240101001590100000005000 0800000104000796   
0601GLC8Y       20240101001595100000005000 0800000104000800   
0601GLC8Y       20240101001600100000005000 0800000104000804   
0601GLC8Y       20240101001605100000005000 0800000104000809   
0601GLC8Y       20240101001610100000005000 0800000104000814   
0601GLC8Y       20240101001615100000005000 0800000104000817   
0601GLC8Y       20240101001620100000005000 0800000104000822   
0601GLC8Y       20240101001625100000005000 0800000104000826   
0601GLC8Y       20240101001630100000005000 0800000104000831   
0601GLC8Y       20240101001635100000005000 0800000104000835   
0601GLC8Y       20240101001640100000005000 0800000104000840   
0601GLC8Y       20240101001645100000005000 0800000104000844   
0601GLC8Y       20240101001650100000005000 0800000104000849   
0601GLC8Y       20240101001655100000005000 0800000104000854   
0601GLC8Y       20240101001660100000005000 0800000104000858   
0601GLC8Y       20240101001665100000005000 0800000104000862   
0601GLC8Y       20240101001670100000005000 0800000104000866   
0601GLC8Y       20240101001675100000005000 0800000104000871   
0601GLC8Y       20240101001680100000005000 0800000104000875   
0601GLC8Y       20240101001685100000005000 0800000104000880   
0601GLC8Y       20240101001690100000005000 0800000104000884   
0601GLC8Y       20240101001695100000005000 0800000104000889   
0601GLC8Y       20240101001700100000005000 0800000104000893   
0601GLC8Y       20240101001705100000005000 0800000104000898   
0601GLC8Y       20240101001710100000005000 0800000104000902   
0601GLC8Y       20240101001715100000005000 0800000104000907   
0601GLC8Y       20240101001720100000005000 0800000104000911   
0601GLC8Y       20240101001725100000005000 0800000104000916   
0601GLC8Y       20240101001730100000005000 0800000104000921   
0601GLC8Y       20240101001735100000005000 0800000104000925   
0601GLC8Y       20240101001740100000005000 0800000104000929   
0601GLC8Y       20240101001745100000005000 0800000104000934   
0601GLC8Y       20240101001750100000005000 0800000104000939   
0601GLC8Y       20240101001755100000005000 0800000104000944   
0601GLC8Y       20240101001760100000005000 0800000104000949   
0601GLC8Y       20240101001765100000005000 0800000104000953   
0601GLC8Y       20240101001770100000005000 0800000104000958   
0601GLC8Y       20240101001775100000005000 0800000104000963   
0601GLC8Y       20240101001780100000005000 0800000104000968   
0601GLC8Y       20240101001785100000005000 0800000104000973   
0601GLC8Y       20240101001790100000005000 0800000104000978   
0601GLC8Y       20240101001795100000005000 0800000104000982   
0601GLC8Y       20240101001800100000005000 0800000104000987   
0601GLC8Y       20240101001805100000005000 0800000104000992   
0601GLC8Y       20240101001810100000005000 0800000104000997   
0601GLC8Y       20240101001815100000005000 0800000104001001   
0601GLC8Y       20240101001820100000005000 0800000104001006   
0601GLC8Y       20240101001825100000005000 0800000104001011   
0601GLC8Y       20240101001830100000005000 0800000104001015   
0601GLC8Y       20240101001835100000005000 0800000104001020   
0601GLC8Y       20240101001840100000005000 0800000104001025   
0601GLC8Y       20240101001845100000005000 0800000104001029   
0601GLC8Y       20240101001850100000005000 0800000104001034   
0601GLC8Y       20240101001855100000005000 0800000104001038   
0601GLC8Y       20240101001860100000005000 0800000104001042   
0601GLC8Y       20240101001865100000005000 0800000104001047   
0601GLC8Y       20240101001870100000005000 0800000104001052   
0601GLC8Y       20240101001875100000005000 0800000104001056   
0601GLC8Y       20240101001880100000005000 0800000104001060   
0601GLC8Y       20240101001885100000005000 0800000104001065   
0601GLC8Y       20240101001890100000005000 0800000104001069   
0601GLC8Y       20240101001895100000005000 0800000104001073   
0601GLC8Y       20240101001900100000005000 0800000104001078   
0601GLC8Y       20240101001905100000005000 0800000104001082   
0601GLC8Y       20240101001910100000005000 0800000104001086   
0601GLC8Y       20240101001915100000005000 0800000104001090   
0601GLC8Y       20240101001920100000005000 0800000104001095   
0601GLC8Y       20240101001925100000005000 0800000104001099   
0601GLC8Y       20240101001930100000005000 0800000104001103   
0601GLC8Y       20240101001935100000005000 0800000104001107   
0601GLC8Y       20240101001940100000005000 0800000104001111   
0601GLC8Y       20240101001945100000005000 0800000104001116   
0601GLC8Y       20240101001950100000005000 0800000104001120   
0601GLC8Y       20240101001955100000005000 0800000104001124   
0601GLC8Y       20240101001960100000005000 0800000104001128   
0601GLC8Y       20240101001965100000005000 0800000104001132   
0601GLC8Y       20240101001970100000005000 0800000104001136   
0601GLC8Y       20240101001975100000005000 0800000104001141   
0601GLC8Y       20240101001980100000005000 0800000104001145   
0601GLC8Y       20240101001985100000005000 0800000104001149   
0601GLC8Y       20240101001990100000005000 0800000104001154   
0601GLC8Y       20240101001995100000005000 0800000104001157   
0601GLC8Y       20240101002000100000005000 0800000104001162   
0601GLC8Y       20240101002005100000005000 0800000104001166   
0601GLC8Y       20240101002010100000005000 0800000104001170   
0601GLC8Y       20240101002015100000005000 0800000104001174   
0601GLC8Y       20240101002020100000005000 0800000104001178   
0601GLC8Y       20240101002025100000005000 0800000104001182   
0601GLC8Y       20240101002030100000005000 0800000104001186   
0601GLC8Y       20240101002035100000005000 0800000104001190   
0601GLC8Y       20240101002040100000005000 0800000104001195   
0601GLC8Y       20240101002045100000005000 0800000104001198   
0601GLC8Y       20240101002050100000005000 0800000104001202   
0601GLC8Y       20240101002055100000005000 0800000104001206   
0601GLC8Y       20240101002060100000005000 0800000104001210   
0601GLC8Y       20240101002065100000005000 0800000104001214   
0601GLC8Y       20240101002070100000005000 0800000104001218   
0601GLC8Y       20240101002075100000005000 0800000104001222   
0601GLC8Y       20240101002080100000005000 0800000104001225   
0601GLC8Y       20240101002085100000005000 0800000104001230   
0601GLC8Y       20240101002090100000005000 0800000104001233   
0601GLC8Y       20240101002095100000005000 0800000104001237   
0601GLC8Y       20240101002100100000005000 0800000104001241   
0601GLC8Y       20240101002105100000005000 0800000104001245   
0601GLC8Y       20240101002110100000005000 0800000104001249   
0601GLC8Y       20240101002115100000005000 0800000104001253   
0601GLC8Y       20240101002120100000005000 0800000104001256   
0601GLC8Y       20240101002125100000005000 0800000104001260   
0601GLC8Y       20240101002130100000005000 0800000104001264   
0601GLC8Y       20240101002135100000005000 0800000104001267   
0601GLC8Y       20240101002140100000005000 0800000104001271   
0601GLC8Y       20240101002145100000005000 0800000104001275   
0601GLC8Y       20240101002150100000005000 0800000104001279   
0601GLC8Y       20240101002155100000005000 0800000104001282   
0601GLC8Y       20240101002160100000005000 0800000104001286   
0601GLC8Y       20240101002165100000005000 0800000104001290   
0601GLC8Y       20240101002170100000005000 0800000104001293   
0601GLC8Y       20240101002175100000005000 0800000104001296   
0601GLC8Y       20240101002180100000005000 0800000104001300   
0601GLC8Y       20240101002185100000005000 0800000104001304   
0601GLC8Y       20240101002190100000005000 0800000104001307   
0601GLC8Y       20240101002195100000005000 0800000104001311   
0601GLC8Y       20240101002200100000005000 0800000104001314   
0601GLC8Y       20240101002205100000005000 0800000104001317   
0601GLC8Y       20240101002210100000005000 0800000104001322   
0601GLC8Y       20240101002215100000005000 0800000104001325   
0601GLC8Y       20240101002220100000005000 0800000104001328   
0601GLC8Y       20240101002225100000005000 0800000104001332   
0601GLC8Y       20240101002230100000005000 0800000104001335   
0601GLC8Y       20240101002235100000005000 0800000104001338   
0601GLC8Y       20240101002240100000005000 0800000104001342   
0601GLC8Y       20240101002245100000005000 0800000104001345   
0601GLC8Y       20240101002250100000005000 0800000104001348   
0601GLC8Y       20240101002255100000005000 0800000104001352   
0601GLC8Y       20240101002260100000005000 0800000104001355   
0601GLC8Y       20240101002265100000005000 0800000104001358   
0601GLC8Y       20240101002270100000005000 0800000104001362   
0601GLC8Y       20240101002275100000005000 0800000104001365   
0601GLC8Y       20240101002280100000005000 0800000104001368   
0601GLC8Y       20240101002285100000005000 0800000104001372   
0601GLC8Y       20240101002290100000005000 0800000104001375   
0601GLC8Y       20240101002295100000005000 0800000104001378   
0601GLC8Y       20240101002300100000005000 0800000104001382   
0601GLC8Y       20240101002305100000005000 0800000104001385   
0601GLC8Y       20240101002310100000005000 0800000104001388   
0601GLC8Y       20240101002315100000005000 0800000104001391   
0601GLC8Y       20240101002320100000005000 0800000104001394   
0601GLC8Y       20240101002325100000005000 0800000104001398   
0601GLC8Y       20240101002330100000005000 0800000104001401   
0601GLC8Y       20240101002335100000005000 0800000104001404   
0601GLC8Y       20240101002340100000005000 0800000104001407   
0601GLC8Y       20240101002345100000005000 0800000104001410   
0601GLC8Y       20240101002350100000005000 0800000104001413   
0601GLC8Y       20240101002355100000005000 0800000104001416   
0601GLC8Y       20240101002360100000005000 0800000104001419   
0601GLC8Y       20240101002365100000005000 0800000104001423   
0601GLC8Y       20240101002370100000005000 0800000104001426   
0601GLC8Y       20240101002375100000005000 0800000104001428   
0601GLC8Y       20240101002380100000005000 0800000104001432   
0601GLC8Y       20240101002385100000005000 0800000104001435   
0601GLC8Y       20240101002390100000005000 0800000104001437   
0601GLC8Y       20240101002395100000005000 0800000104001441   
0601GLC8Y       20240101002400100000005000 0800000104001444   
0601GLC8Y       20240101002405100000005000 0800000104001447   
0601GLC8Y       20240101002410100000005000 0800000104001450   
0601GLC8Y       20240101002415100000005000 0800000104001453   
0601GLC8Y       20240101002420100000005000 0800000104001456   
0601GLC8Y       20240101002425100000005000 0800000104001459   
0601GLC8Y       20240101002430100000005000 0800000104001461   
0601GLC8Y       20240101002435100000005000 0800000104001464   
0601GLC8Y       20240101002440100000005000 0800000104001468   
0601GLC8Y       20240101002445100000005000 0800000104001470   
0601GLC8Y       20240101002450100000005000 0800000104001473   
0601GLC8Y       20240101002455100000005000 0800000104001476   
0601GLC8Y       20240101002460100000005000 0800000104001479   
0601GLC8Y       20240101002465100000005000 0800000104001482   
0601GLC8Y       20240101002470100000005000 0800000104001484   
0601GLC8Y       20240101002475100000005000 0800000104001487   
0601GLC8Y       20240101002480100000005000 0800000104001490   
0601GLC8Y       20240101002485100000005000 0800000104001493   
0601GLC8Y       20240101002490100000005000 0800000104001496   
0601GLC8Y       20240101002495100000005000 0800000104001499   
0601GLC8Y       20240101002500100000005000 0800000104001501   
0601GLC8Y       20240101002505100000005000 0800000104001504   
0601GLC8Y       20240101002510100000005000 0800000104001507   
0601GLC8Y       20240101002515100000005000 0800000104001509   
0601GLC8Y       20240101002520100000005000 0800000104001513   
0601GLC8Y       20240101002525100000005000 0800000104001515   
0601GLC8Y       20240101002530100000005000 0800000104001518   
0601GLC8Y       20240101002535100000005000 0800000104001521   
0601GLC8Y       20240101002540100000005000 0800000104001523   
0601GLC8Y       20240101002545100000005000 0800000104001526   
0601GLC8Y       20240101002550100000005000 0800000104001529   
0601GLC8Y       20240101002555100000005000 0800000104001532   
0601GLC8Y       20240101002560100000005000 0800000104001534   
0601GLC8Y       20240101002565100000005000 0800000104001537   
0601GLC8Y       20240101002570100000005000 0800000104001539   
0601GLC8Y       20240101002575100000005000 0800000104001542   
0601GLC8Y       20240101002580100000005000 0800000104001545   
0601GLC8Y       20240101002585100000005000 0800000104001547   
0601GLC8Y       20240101002590100000005000 0800000104001550   
0601GLC8Y       20240101002595100000005000 0800000104001552   
0601GLC8Y       20240101002600100000005000 0800000104001555   
0601GLC8Y       20240101002605100000005000 0800000104001558   
0601GLC8Y       20240101002610100000005000 0800000104001560   
0601GLC8Y       20240101002615100000005000 0800000104001563   
0601GLC8Y       20240101002620100000005000 0800000104001565   
0601GLC8Y       20240101002625100000005000 0800000104001568   
0601GLC8Y       20240101002630100000005000 0800000104001570   
0601GLC8Y       20240101002635100000005000 0800000104001573   
0601GLC8Y       20240101002640100000005000 0800000104001575   
0601GLC8Y       20240101002645100000005000 0800000104001578   
0601GLC8Y       20240101002650100000005000 0800000104001580   
0601GLC8Y       20240101002655100000005000 0800000104001583   
0601GLC8Y       20240101002660100000005000 0800000104001586   
0601GLC8Y       20240101002665100000005000 0800000104001588   
0601GLC8Y       20240101002670100000005000 0800000104001590   
0601GLC8Y       20240101002675100000005000 0800000104001593   
0601GLC8Y       20240101002680100000005000 0800000104001596   
0601GLC8Y       20240101002685100000005000 0800000104001598   
0601GLC8Y       20240101002690100000005000 0800000104001600   
0601GLC8Y       20240101002695100000005000 0800000104001603   
0601GLC8Y       20240101002700100000005000 0800000104001605   
0601GLC8Y       20240101002705100000005000 0800000104001607   
0601GLC8Y       20240101002710100000005000 0800000104001610   
0601GLC8Y       20240101002715100000005000 0800000104001612   
0601GLC8Y       20240101002720100000005000 0800000104001615   
0601GLC8Y       20240101002725100000005000 0800000104001617   
0601GLC8Y       20240101002730100000005000 0800000104001619   
0601GLC8Y       20240101002735100000005000 0800000104001622   
0601GLC8Y       20240101002740100000005000 0800000104001624   
0601GLC8Y       20240101002745100000005000 0800000104001626   
0601GLC8Y       20240101002750100000005000 0800000104001629   
0601GLC8Y       20240101002755100000005000 0800000104001631   
0601GLC8Y       20240101002760100000005000 0800000104001633   
0601GLC8Y       20240101002765100000005000 0800000104001635   
0601GLC8Y       20240101002770100000005000 0800000104001638   
0601GLC8Y       20240101002775100000005000 0800000104001640   
0601GLC8Y       20240101002780100000005000 0800000104001643   
