00GE               20231025                                                                                   
0601GEA0N       20240101003855000000010000 0000000000003202   
0601GEA0N       20240101003865000000010000 0000000000003204   
0601GEA0N       20240101003875000000010000 0000000000003206   
0601GEA0N       20240101003885000000010000 0000000000003208   
0601GEA0N       20240101003895000000010000 0000000000003210   
0601GEA0N       20240101003905000000010000 0000000000003212   
0601GEA0N       20240101003915000000010000 0000000000003214   
0601GEA0N       20240101003925000000010000 0000000000003216   
0601GEA0N       20240101003935000000010000 0000000000003217   
0601GEA0N       20240101003945000000010000 0000000000003219   
0601GEA0N       20240101003955000000010000 0000000000003221   
0601GEA0N       20240101003965000000010000 0000000000003223   
0601GEA0N       20240101003975000000010000 0000000000003225   
0601GEA0N       20240101003985000000010000 0000000000003227   
0601GEA0N       20240101003995000000010000 0000000000003229   
0601GEA0N       20240101004005000000010000 0000000000003231   
0601GEA0N       20240101004015000000010000 0000000000003233   
0601GEA0N       20240101004025000000010000 0000000000003235   
0601GEA0N       20240101004035000000010000 0000000000003237   
0601GEA0N       20240101004045000000010000 0000000000003239   
0601GEA0N       20240101004055000000010000 0000000000003241   
0601GEA0N       20240101004065000000010000 0000000000003243   
0601GEA0N       20240101004075000000010000 0000000000003245   
0601GEA0N       20240101004085000000010000 0000000000003247   
0601GEA0N       20240101004095000000010000 0000000000003249   
0601GEA0N       20240101004105000000010000 0000000000003251   
0601GEA0N       20240101004115000000010000 0000000000003253   
0601GEA0N       20240101004125000000010000 0000000000003254   
0601GEA0N       20240101004135000000010000 0000000000003256   
0601GEA0N       20240101004145000000010000 0000000000003258   
0601GEA0N       20240101004155000000010000 0000000000003260   
0601GEA0N       20240101004165000000010000 0000000000003262   
0601GEA0N       20240101004175000000010000 0000000000003264   
0601GEA0N       20240101004185000000010000 0000000000003266   
0601GEA0N       20240101004195000000010000 0000000000003267   
0601GEA0N       20240101004205000000010000 0000000000003269   
0601GEA0N       20240101004215000000010000 0000000000003271   
0601GEA0N       20240101004225000000010000 0000000000003273   
0601GEA0N       20240101004235000000010000 0000000000003275   
0601GEA0N       20240101004245000000010000 0000000000003276   
0601GEA0N       20240101004255000000010000 0000000000003278   
0601GEA0N       20240101004265000000010000 0000000000003280   
0601GEA0N       20240101004275000000010000 0000000000003282   
0601GEA0N       20240101004285000000010000 0000000000003284   
0601GEA0N       20240101004295000000010000 0000000000003285   
0601GEA0N       20240101004305000000010000 0000000000003287   
0601GEA0N       20240101004315000000010000 0000000000003289   
0601GEA0N       20240101004325000000010000 0000000000003290   
0601GEA0N       20240101004335000000010000 0000000000003292   
0601GEA0N       20240101004345000000010000 0000000000003294   
0601GEA0N       20240101004355000000010000 0000000000003296   
0601GEA0N       20240101004365000000010000 0000000000003297   
0601GEA0N       20240101004375000000010000 0000000000003299   
0601GEA0N       20240101004385000000010000 0000000000003301   
0601GEA0N       20240101004395000000010000 0000000000003302   
0601GEA0N       20240101004405000000010000 0000000000003304   
0601GEA0N       20240101004415000000010000 0000000000003306   
0601GEA0N       20240101004425000000010000 0000000000003307   
0601GEA0N       20240101004435000000010000 0000000000003309   
0601GEA0N       20240101004445000000010000 0000000000003311   
0601GEA0N       20240101004455000000010000 0000000000003312   
0601GEA0N       20240101004465000000010000 0000000000003314   
0601GEA0N       20240101004475000000010000 0000000000003315   
0601GEA0N       20240101004485000000010000 0000000000003317   
0601GEA0N       20240101004495000000010000 0000000000003319   
0601GEA0N       20240101004505000000010000 0000000000003320   
0601GEA0N       20240101004515000000010000 0000000000003322   
0601GEA0N       20240101004525000000010000 0000000000003323   
0601GEA0N       20240101004535000000010000 0000000000003325   
0601GEA0N       20240101004545000000010000 0000000000003326   
0601GEA0N       20240101004555000000010000 0000000000003328   
0601GEA0N       20240101004565000000010000 0000000000003330   
0601GEA0N       20240101004575000000010000 0000000000003331   
0601GEA0N       20240101004585000000010000 0000000000003333   
0601GEA0N       20240101004595000000010000 0000000000003334   
0601GEA0N       20240101004605000000010000 0000000000003336   
0601GEA0N       20240101004615000000010000 0000000000003337   
0601GEA0N       20240101004625000000010000 0000000000003339   
0601GEA0N       20240101004635000000010000 0000000000003340   
0601GEA0N       20240101004645000000010000 0000000000003342   
0601GEA0N       20240101004655000000010000 0000000000003343   
0601GEA0N       20240101004665000000010000 0000000000003345   
0601GEA0N       20240101004675000000010000 0000000000003346   
0601GEA0N       20240101004685000000010000 0000000000003347   
0601GEA0N       20240101004695000000010000 0000000000003349   
0601GEA0N       20240101004705000000010000 0000000000003351   
0601GEA0N       20240101004715000000010000 0000000000003352   
0601GEA0N       20240101004725000000010000 0000000000003353   
0601GEA0N       20240101004735000000010000 0000000000003355   
0601GEA0N       20240101004745000000010000 0000000000003356   
0601GEA0N       20240101004755000000010000 0000000000003358   
0601GEA0N       20240101004765000000010000 0000000000003359   
0601GEA0N       20240101004775000000010000 0000000000003360   
0601GEA0N       20240101004785000000010000 0000000000003362   
0601GEA0N       20240101004795000000010000 0000000000003363   
0601GEA0N       20240101004805000000010000 0000000000003365   
0601GEA0N       20240101004815000000010000 0000000000003366   
0601GEA0N       20240101004825000000010000 0000000000003367   
0601GEA0N       20240101004835000000020000 0000000000003369   
0601GEA0N       20240101004855000000020000 0000000000003372   
0601GEA0N       20240101004875000000020000 0000000000003375   
0601GEA0N       20240101004895000000020000 0000000000003378   
0601GEA0N       20240101004915000000020000 0000000000003380   
0601GEA0N       20240101004935000000020000 0000000000003383   
0601GEA0N       20240101004955000000020000 0000000000003386   
0601GEA0N       20240101004975000000020000 0000000000003388   
0601GEA0N       20240101004995000000020000 0000000000003391   
0601GEA0N       20240101005015000000020000 0000000000003393   
0601GEA0N       20240101005035000000020000 0000000000003396   
0601GEA0N       20240101005055000000020000 0000000000003398   
0601GEA0N       20240101005075000000020000 0000000000003401   
0601GEA0N       20240101005095000000020000 0000000000003403   
0601GEA0N       20240101005115000000020000 0000000000003406   
0601GEA0N       20240101005135000000020000 0000000000003408   
0601GEA0N       20240101005155000000020000 0000000000003411   
0601GEA0N       20240101005175000000020000 0000000000003413   
0601GEA0N       20240101005195000000020000 0000000000003415   
0601GEA0N       20240101005215000000020000 0000000000003418   
0601GEA0N       20240101005235000000020000 0000000000003420   
0601GEA0N       20240101005255000000020000 0000000000003422   
0601GEA0N       20240101005275000000020000 0000000000003425   
0601GEA0N       20240101005295000000020000 0000000000003427   
0601GEA0N       20240101005315000000020000 0000000000003429   
0601GEA0N       20240101005335000000020000 0000000000003432   
0601GEA0N       20240101005355000000020000 0000000000003434   
0601GEA0N       20240101005375000000020000 0000000000003436   
0601GEA0N       20240101005395000000020000 0000000000003438   
0601GEA0N       20240101005415000000020000 0000000000003440   
0601GEA0N       20240101005435000000020000 0000000000003443   
0601GEA0N       20240101005455000000020000 0000000000003445   
0601GEA0N       20240101005475000000020000 0000000000003447   
0601GEA0N       20240101005495000000020000 0000000000003449   
0601GEA0N       20240101005515000000020000 0000000000003451   
0601GEA0N       20240101005535000000020000 0000000000003453   
0601GEA0N       20240101005555000000020000 0000000000003455   
0601GEA0N       20240101005575000000020000 0000000000003458   
0601GEA0N       20240101005595000000020000 0000000000003460   
0601GEA0N       20240101005615000000020000 0000000000003462   
0601GEA0N       20240101005635000000020000 0000000000003464   
0601GEA0N       20240101005655000000020000 0000000000003466   
0601GEA0N       20240101005675000000020000 0000000000003468   
0601GEA0N       20240101005695000000020000 0000000000003470   
0601GEA0N       20240101005715000000020000 0000000000003471   
0601GEA0N       20240101005735000000020000 0000000000003474   
0601GEA0N       20240101005755000000020000 0000000000003475   
0601GEA0N       20240101005775000000020000 0000000000003477   
0601GEA0N       20240101005795000000020000 0000000000003479   
0601GEA0N       20240101005815000000020000 0000000000003481   
0601GEA0N       20240101005835000000020000 0000000000003483   
0601GEA0N       20240101005855000000020000 0000000000003485   
0601GEA0N       20240101005875000000020000 0000000000003487   
0601GEA0N       20240101005895000000020000 0000000000003489   
0601GEA0N       20240101005915000000020000 0000000000003490   
0601GEA0N       20240101005935000000020000 0000000000003492   
0601GEA0N       20240101005955000000020000 0000000000003494   
0601GEA0N       20240101005975000000020000 0000000000003496   
0601GEA0N       20240101005995000000020000 0000000000003498   
0601GEA0N       20240101006015000000020000 0000000000003500   
0601GEA0N       20240101006035000000020000 0000000000003501   
0601GEA0N       20240101006055000000020000 0000000000003503   
0601GEA0N       20240101006075000000020000 0000000000003505   
0601GEA0N       20240101006095000000020000 0000000000003507   
0601GEA0N       20240101006115000000020000 0000000000003508   
0601GEA0N       20240101006135000000020000 0000000000003510   
0601GEA0N       20240101006155000000020000 0000000000003512   
0601GEA0N       20240101006175000000020000 0000000000003514   
0601GEA0N       20240101006195000000020000 0000000000003516   
