00VD               20231221                                                                                   
0601VDH2N       20240101005300100000050000 0200000000003261   
0601VDH2N       20240101005350100000050000 0200000000003271   
0601VDH2N       20240101005400100000050000 0200000000003281   
0601VDH2N       20240101005450100000050000 0200000000003290   
0601VDH2N       20240101005500100000050000 0200000000003300   
0601VDH2N       20240101005550100000050000 0200000000003309   
0601VDH2N       20240101005600100000050000 0200000000003318   
0601VDH2N       20240101005650100000050000 0200000000003327   
0601VDH2N       20240101005700100000050000 0200000000003335   
0601VDH2N       20240101005750100000050000 0200000000003344   
0601VDH2N       20240101005800100000050000 0200000000003352   
0601VDH2N       20240101005850100000050000 0200000000003360   
0601VDH2N       20240101005900100000050000 0200000000003368   
0601VDH2N       20240101005950100000050000 0200000000003376   
0601VDH2N       20240101006000100000050000 0200000000003383   
0601VDH2N       20240101006050100000050000 0200000000003391   
0601VDH2N       20240101006100100000050000 0200000000003398   
0601VDH2N       20240101006150100000050000 0200000000003405   
0601VDH2N       20240101006200100000050000 0200000000003412   
0601VDH2N       20240101006250100000050000 0200000000003419   
0601VDH2N       20240101006300100000050000 0200000000003426   
0601VDH2N       20240101006350100000050000 0200000000003433   
0601VDH2N       20240101006400100000050000 0200000000003440   
0601VDH2N       20240101006450100000050000 0200000000003447   
0601VDH2N       20240101006500100000050000 0200000000003452   
0601VDH2N       20240101006550100000050000 0200000000003459   
0601VDH2N       20240101006600100000050000 0200000000003465   
0601VDH2N       20240101006650100000050000 0200000000003472   
0601VDH2N       20240101006700100000050000 0200000000003477   
0601VDH2N       20240101006750100000050000 0200000000003483   
0601VDH2N       20240101006800100000050000 0200000000003489   
0601VDH2N       20240101006850100000050000 0200000000003494   
0601VDH2N       20240101006900100000050000 0200000000003500   
0601VDH2N       20240101006950100000050000 0200000000003505   
0601VDH2N       20240101007000100000050000 0200000000003511   
0601VDH2N       20240101007050100000050000 0200000000003516   
0601VDH2N       20240101007100100000050000 0200000000003522   
0601VDH2N       20240101007150100000050000 0200000000003526   
0601VDH2N       20240101007200100000050000 0200000000003532   
0601VDH2N       20240101007250100000050000 0200000000003537   
0601VDH2N       20240101007300100000050000 0200000000003542   
0601VDH2N       20240101007350100000050000 0200000000003547   
0601VDH2N       20240101007400100000050000 0200000000003551   
0601VDH2N       20240101007450100000050000 0200000000003556   
0601VDH2N       20240101007500100000050000 0200000000003561   
0601VDH2N       20240101007550100000050000 0200000000003565   
0601VDH2N       20240101007600100000050000 0200000000003570   
0601VDH2N       20240101007650100000050000 0200000000003574   
0601VDH2N       20240101007700100000050000 0200000000003578   
0601VDH2N       20240101007750100000050000 0200000000003583   
0601VDH2N       20240101007800100000050000 0200000000003588   
0601VDH2N       20240101007850100000050000 0200000000003592   
0601VDH2N       20240101007900100000050000 0200000000003595   
0601VDH2N       20240101007950100000050000 0200000000003599   
0601VDH2N       20240101008000100000050000 0200000000003604   
0601VDH2N       20240101008050100000050000 0200000000003608   
0601VDH2N       20240101008100100000050000 0200000000003612   
0601VDH2N       20240101008150100000050000 0200000000003616   
0601VDH2N       20240101008200100000050000 0200000000003619   
0601VDH2N       20240101008250100000050000 0200000000003623   
0601VDH2N       20240101008300100000050000 0200000000003627   
0601VDH2N       20240101008350100000050000 0200000000003630   
0601VDH2N       20240101008400100000050000 0200000000003634   
0601VDH2N       20240101008450100000050000 0200000000003639   
0601VDH2N       20240101008500100000050000 0200000000003642   
0601VDH2N       20240101008550100000050000 0200000000003645   
0601VDH2N       20240101008600100000050000 0200000000003649   
0601VDH2N       20240101008650100000050000 0200000000003652   
0601VDH2N       20240101008700100000050000 0200000000003656   
0601VDH2N       20240101008750100000050000 0200000000003659   
0601VDH2N       20240101008800100000050000 0200000000003662   
0601VDH2N       20240101008850100000050000 0200000000003665   
0601VDH2N       20240101008900100000050000 0200000000003668   
0601VDH2N       20240101008950100000050000 0200000000003671   
0601VDH2N       20240101009000100000050000 0200000000003674   
0601VDH2N       20240101009050100000050000 0200000000003676   
0601VDH2N       20240101009100100000050000 0200000000003678   
0601VDH2N       20240101009150100000050000 0200000000003681   
0601VDH2N       20240101009200100000050000 0200000000003684   
0601VDH2N       20240101009250100000050000 0200000000003686   
0601VDH2N       20240101009300100000050000 0200000000003688   
0601VDH2N       20240101009350100000050000 0200000000003690   
0601VDH2N       20240101009400100000050000 0200000000003692   
0601VDH2N       20240101009450100000050000 0200000000003694   
0601VDH2N       20240101009500100000050000 0200000000003697   
0601VDH2N       20240101009550100000050000 0200000000003699   
0601VDH2N       20240101009600100000050000 0200000000003701   
0601VDH2N       20240101009650100000050000 0200000000003703   
0601VDH2N       20240101009700100000050000 0200000000003704   
0601VDH2N       20240101009750100000050000 0200000000003706   
0601VDH2N       20240101009800100000050000 0200000000003709   
0601VDH2N       20240101009850100000050000 0200000000003711   
0601VDH2N       20240101009900100000050000 0200000000003713   
0601VDH2N       20240101009950100000050000 0200000000003714   
0601VDH2N       20240101010000100040000000 0200000000003715   
0601VDH3N       20240101000000100000480000 0300000000000000   
0601VDH3N       20240101000480100000005000 0300000000000005   
0601VDH3N       20240101000485100000005000 0300000000000008   
0601VDH3N       20240101000490100000005000 0300000000000011   
0601VDH3N       20240101000495100000005000 0300000000000014   
0601VDH3N       20240101000500100000005000 0300000000000017   
0601VDH3N       20240101000505100000005000 0300000000000021   
0601VDH3N       20240101000510100000005000 0300000000000027   
0601VDH3N       20240101000515100000005000 0300000000000032   
0601VDH3N       20240101000520100000005000 0300000000000038   
0601VDH3N       20240101000525100000005000 0300000000000044   
0601VDH3N       20240101000530100000005000 0300000000000048   
0601VDH3N       20240101000535100000005000 0300000000000054   
0601VDH3N       20240101000540100000005000 0300000000000061   
0601VDH3N       20240101000545100000005000 0300000000000069   
0601VDH3N       20240101000550100000005000 0300000000000077   
0601VDH3N       20240101000555100000005000 0300000000000083   
0601VDH3N       20240101000560100000005000 0300000000000090   
0601VDH3N       20240101000565100000005000 0300000000000099   
0601VDH3N       20240101000570100000005000 0300000000000108   
0601VDH3N       20240101000575100000005000 0300000000000116   
0601VDH3N       20240101000580100000005000 0300000000000125   
0601VDH3N       20240101000585100000005000 0300000000000132   
0601VDH3N       20240101000590100000005000 0300000000000141   
0601VDH3N       20240101000595100000005000 0300000000000149   
0601VDH3N       20240101000600100000005000 0300000000000158   
0601VDH3N       20240101000605100000005000 0300000000000165   
0601VDH3N       20240101000610100000005000 0300000000000173   
0601VDH3N       20240101000615100000005000 0300000000000180   
0601VDH3N       20240101000620100000005000 0300000000000188   
0601VDH3N       20240101000625100000005000 0300000000000197   
0601VDH3N       20240101000630100000005000 0300000000000207   
0601VDH3N       20240101000635100000005000 0300000000000215   
0601VDH3N       20240101000640100000005000 0300000000000225   
0601VDH3N       20240101000645100000005000 0300000000000234   
0601VDH3N       20240101000650100000005000 0300000000000242   
0601VDH3N       20240101000655100000005000 0300000000000251   
0601VDH3N       20240101000660100000005000 0300000000000260   
0601VDH3N       20240101000665100000005000 0300000000000267   
0601VDH3N       20240101000670100000005000 0300000000000277   
0601VDH3N       20240101000675100000005000 0300000000000285   
0601VDH3N       20240101000680100000005000 0300000000000293   
0601VDH3N       20240101000685100000005000 0300000000000300   
0601VDH3N       20240101000690100000005000 0300000000000311   
0601VDH3N       20240101000695100000005000 0300000000000319   
0601VDH3N       20240101000700100000005000 0300000000000329   
0601VDH3N       20240101000705100000005000 0300000000000339   
0601VDH3N       20240101000710100000005000 0300000000000349   
0601VDH3N       20240101000715100000005000 0300000000000357   
0601VDH3N       20240101000720100000005000 0300000000000367   
0601VDH3N       20240101000725100000005000 0300000000000374   
0601VDH3N       20240101000730100000005000 0300000000000384   
0601VDH3N       20240101000735100000005000 0300000000000392   
0601VDH3N       20240101000740100000005000 0300000000000402   
0601VDH3N       20240101000745100000005000 0300000000000409   
0601VDH3N       20240101000750100000005000 0300000000000420   
0601VDH3N       20240101000755100000005000 0300000000000428   
0601VDH3N       20240101000760100000005000 0300000000000439   
0601VDH3N       20240101000765100000005000 0300000000000449   
0601VDH3N       20240101000770100000005000 0300000000000460   
0601VDH3N       20240101000775100000005000 0300000000000467   
0601VDH3N       20240101000780100000005000 0300000000000479   
0601VDH3N       20240101000785100000005000 0300000000000489   
0601VDH3N       20240101000790100000005000 0300000000000498   
0601VDH3N       20240101000795100000005000 0300000000000508   
0601VDH3N       20240101000800100000005000 0300000000000516   
0601VDH3N       20240101000805100000005000 0300000000000526   
0601VDH3N       20240101000810100000005000 0300000000000533   
0601VDH3N       20240101000815100000005000 0300000000000542   
0601VDH3N       20240101000820100000005000 0300000000000551   
0601VDH3N       20240101000825100000005000 0300000000000560   
0601VDH3N       20240101000830100000005000 0300000000000567   
0601VDH3N       20240101000835100000005000 0300000000000576   
0601VDH3N       20240101000840100000005000 0300000000000584   
0601VDH3N       20240101000845100000005000 0300000000000592   
0601VDH3N       20240101000850100000005000 0300000000000600   
0601VDH3N       20240101000855100000005000 0300000000000608   
0601VDH3N       20240101000860100000005000 0300000000000615   
0601VDH3N       20240101000865100000005000 0300000000000623   
0601VDH3N       20240101000870100000005000 0300000000000631   
0601VDH3N       20240101000875100000005000 0300000000000638   
0601VDH3N       20240101000880100000005000 0300000000000645   
0601VDH3N       20240101000885100000005000 0300000000000653   
0601VDH3N       20240101000890100000005000 0300000000000659   
0601VDH3N       20240101000895100000005000 0300000000000667   
0601VDH3N       20240101000900100000005000 0300000000000674   
0601VDH3N       20240101000905100000005000 0300000000000683   
0601VDH3N       20240101000910100000005000 0300000000000690   
0601VDH3N       20240101000915100000005000 0300000000000699   
0601VDH3N       20240101000920100000005000 0300000000000706   
0601VDH3N       20240101000925100000005000 0300000000000715   
0601VDH3N       20240101000930100000005000 0300000000000723   
0601VDH3N       20240101000935100000005000 0300000000000732   
0601VDH3N       20240101000940100000005000 0300000000000738   
0601VDH3N       20240101000945100000005000 0300000000000747   
0601VDH3N       20240101000950100000005000 0300000000000753   
0601VDH3N       20240101000955100000005000 0300000000000762   
0601VDH3N       20240101000960100000005000 0300000000000769   
0601VDH3N       20240101000965100000005000 0300000000000778   
0601VDH3N       20240101000970100000005000 0300000000000784   
0601VDH3N       20240101000975100000005000 0300000000000792   
0601VDH3N       20240101000980100000005000 0300000000000799   
0601VDH3N       20240101000985100000005000 0300000000000806   
0601VDH3N       20240101000990100000005000 0300000000000813   
0601VDH3N       20240101000995100000005000 0300000000000821   
0601VDH3N       20240101001000100000005000 0300000000000827   
0601VDH3N       20240101001005100000005000 0300000000000835   
0601VDH3N       20240101001010100000005000 0300000000000841   
0601VDH3N       20240101001015100000005000 0300000000000848   
0601VDH3N       20240101001020100000005000 0300000000000857   
0601VDH3N       20240101001025100000005000 0300000000000866   
0601VDH3N       20240101001030100000005000 0300000000000872   
0601VDH3N       20240101001035100000005000 0300000000000880   
0601VDH3N       20240101001040100000005000 0300000000000887   
0601VDH3N       20240101001045100000005000 0300000000000891   
0601VDH3N       20240101001050100000005000 0300000000000895   
0601VDH3N       20240101001055100000005000 0300000000000899   
0601VDH3N       20240101001060100000005000 0300000000000902   
0601VDH3N       20240101001065100000005000 0300000000000907   
0601VDH3N       20240101001070100000005000 0300000000000911   
0601VDH3N       20240101001075100000005000 0300000000000916   
0601VDH3N       20240101001080100000005000 0300000000000919   
0601VDH3N       20240101001085100000005000 0300000000000923   
0601VDH3N       20240101001090100000005000 0300000000000927   
0601VDH3N       20240101001095100000005000 0300000000000933   
0601VDH3N       20240101001100100000005000 0300000000000937   
0601VDH3N       20240101001105100000005000 0300000000000941   
0601VDH3N       20240101001110100000005000 0300000000000945   
0601VDH3N       20240101001115100000005000 0300000000000948   
0601VDH3N       20240101001120100000005000 0300000000000953   
0601VDH3N       20240101001125100000005000 0300000000000956   
0601VDH3N       20240101001130100000005000 0300000000000961   
0601VDH3N       20240101001135100000005000 0300000000000966   
0601VDH3N       20240101001140100000005000 0300000000000969   
0601VDH3N       20240101001145100000005000 0300000000000974   
0601VDH3N       20240101001150100000005000 0300000000000976   
0601VDH3N       20240101001155100000005000 0300000000000980   
0601VDH3N       20240101001160100000005000 0300000000000985   
0601VDH3N       20240101001165100000005000 0300000000000989   
0601VDH3N       20240101001170100000005000 0300000000000992   
0601VDH3N       20240101001175100000005000 0300000000000997   
0601VDH3N       20240101001180100000005000 0300000000000999   
0601VDH3N       20240101001185100000005000 0300000000001004   
0601VDH3N       20240101001190100000005000 0300000000001007   
0601VDH3N       20240101001195100000005000 0300000000001011   
0601VDH3N       20240101001200100000005000 0300000000001015   
0601VDH3N       20240101001205100000005000 0300000000001018   
0601VDH3N       20240101001210100000005000 0300000000001023   
0601VDH3N       20240101001215100000005000 0300000000001026   
0601VDH3N       20240101001220100000005000 0300000000001030   
0601VDH3N       20240101001225100000005000 0300000000001033   
0601VDH3N       20240101001230100000005000 0300000000001037   
0601VDH3N       20240101001235100000005000 0300000000001041   
0601VDH3N       20240101001240100000005000 0300000000001046   
0601VDH3N       20240101001245100000005000 0300000000001049   
0601VDH3N       20240101001250100000005000 0300000000001054   
0601VDH3N       20240101001255100000005000 0300000000001057   
0601VDH3N       20240101001260100000005000 0300000000001060   
0601VDH3N       20240101001265100000005000 0300000000001065   
0601VDH3N       20240101001270100000005000 0300000000001068   
0601VDH3N       20240101001275100000005000 0300000000001071   
0601VDH3N       20240101001280100000005000 0300000000001075   
0601VDH3N       20240101001285100000005000 0300000000001079   
0601VDH3N       20240101001290100000005000 0300000000001083   
0601VDH3N       20240101001295100000005000 0300000000001086   
0601VDH3N       20240101001300100000005000 0300000000001091   
0601VDH3N       20240101001305100000005000 0300000000001096   
0601VDH3N       20240101001310100000005000 0300000000001098   
0601VDH3N       20240101001315100000005000 0300000000001104   
0601VDH3N       20240101001320100000005000 0300000000001108   
0601VDH3N       20240101001325100000005000 0300000000001111   
0601VDH3N       20240101001330100000005000 0300000000001117   
0601VDH3N       20240101001335100000005000 0300000000001120   
0601VDH3N       20240101001340100000005000 0300000000001124   
0601VDH3N       20240101001345100000005000 0300000000001129   
0601VDH3N       20240101001350100000005000 0300000000001134   
0601VDH3N       20240101001355100000005000 0300000000001136   
0601VDH3N       20240101001360100000005000 0300000000001143   
0601VDH3N       20240101001365100000005000 0300000000001146   
0601VDH3N       20240101001370100000005000 0300000000001150   
0601VDH3N       20240101001375100000005000 0300000000001155   
0601VDH3N       20240101001380100000005000 0300000000001159   
0601VDH3N       20240101001385100000005000 0300000000001164   
0601VDH3N       20240101001390100000005000 0300000000001168   
0601VDH3N       20240101001395100000005000 0300000000001172   
0601VDH3N       20240101001400100000005000 0300000000001177   
0601VDH3N       20240101001405100000005000 0300000000001182   
0601VDH3N       20240101001410100000005000 0300000000001185   
0601VDH3N       20240101001415100000005000 0300000000001189   
0601VDH3N       20240101001420100000005000 0300000000001193   
0601VDH3N       20240101001425100000005000 0300000000001198   
0601VDH3N       20240101001430100000005000 0300000000001202   
0601VDH3N       20240101001435100000005000 0300000000001206   
0601VDH3N       20240101001440100000005000 0300000000001211   
0601VDH3N       20240101001445100000005000 0300000000001214   
0601VDH3N       20240101001450100000005000 0300000000001218   
0601VDH3N       20240101001455100000005000 0300000000001224   
0601VDH3N       20240101001460100000005000 0300000000001228   
0601VDH3N       20240101001465100000005000 0300000000001231   
0601VDH3N       20240101001470100000005000 0300000000001236   
0601VDH3N       20240101001475100000005000 0300000000001241   
0601VDH3N       20240101001480100000005000 0300000000001244   
0601VDH3N       20240101001485100000005000 0300000000001249   
0601VDH3N       20240101001490100000005000 0300000000001252   
0601VDH3N       20240101001495100000005000 0300000000001257   
0601VDH3N       20240101001500100000005000 0300000000001261   
0601VDH3N       20240101001505100000005000 0300000000001264   
0601VDH3N       20240101001510100000005000 0300000000001268   
0601VDH3N       20240101001515100000005000 0300000000001273   
0601VDH3N       20240101001520100000005000 0300000000001277   
0601VDH3N       20240101001525100000005000 0300000000001280   
0601VDH3N       20240101001530100000005000 0300000000001285   
0601VDH3N       20240101001535100000005000 0300000000001289   
0601VDH3N       20240101001540100000005000 0300000000001292   
0601VDH3N       20240101001545100000005000 0300000000001297   
0601VDH3N       20240101001550100000005000 0300000000001301   
0601VDH3N       20240101001555100000005000 0300000000001304   
0601VDH3N       20240101001560100000005000 0300000000001309   
0601VDH3N       20240101001565100000005000 0300000000001313   
0601VDH3N       20240101001570100000005000 0300000000001316   
0601VDH3N       20240101001575100000005000 0300000000001320   
0601VDH3N       20240101001580100000005000 0300000000001325   
0601VDH3N       20240101001585100000005000 0300000000001328   
0601VDH3N       20240101001590100000005000 0300000000001332   
0601VDH3N       20240101001595100000005000 0300000000001336   
0601VDH3N       20240101001600100000005000 0300000000001340   
0601VDH3N       20240101001605100000005000 0300000000001344   
0601VDH3N       20240101001610100000005000 0300000000001347   
0601VDH3N       20240101001615100000005000 0300000000001352   
0601VDH3N       20240101001620100000005000 0300000000001355   
0601VDH3N       20240101001625100000005000 0300000000001360   
0601VDH3N       20240101001630100000005000 0300000000001363   
0601VDH3N       20240101001635100000005000 0300000000001368   
0601VDH3N       20240101001640100000005000 0300000000001372   
0601VDH3N       20240101001645100000005000 0300000000001375   
0601VDH3N       20240101001650100000005000 0300000000001378   
0601VDH3N       20240101001655100000005000 0300000000001383   
0601VDH3N       20240101001660100000005000 0300000000001387   
0601VDH3N       20240101001665100000005000 0300000000001391   
0601VDH3N       20240101001670100000005000 0300000000001395   
0601VDH3N       20240101001675100000005000 0300000000001399   
0601VDH3N       20240101001680100000005000 0300000000001403   
0601VDH3N       20240101001685100000005000 0300000000001407   
0601VDH3N       20240101001690100000005000 0300000000001410   
0601VDH3N       20240101001695100000005000 0300000000001415   
0601VDH3N       20240101001700100000005000 0300000000001419   
0601VDH3N       20240101001705100000005000 0300000000001422   
0601VDH3N       20240101001710100000005000 0300000000001426   
0601VDH3N       20240101001715100000005000 0300000000001431   
0601VDH3N       20240101001720100000005000 0300000000001436   
0601VDH3N       20240101001725100000005000 0300000000001441   
0601VDH3N       20240101001730100000005000 0300000000001445   
0601VDH3N       20240101001735100000005000 0300000000001452   
0601VDH3N       20240101001740100000005000 0300000000001456   
0601VDH3N       20240101001745100000005000 0300000000001461   
0601VDH3N       20240101001750100000005000 0300000000001469   
0601VDH3N       20240101001755100000005000 0300000000001472   
0601VDH3N       20240101001760100000005000 0300000000001478   
0601VDH3N       20240101001765100000005000 0300000000001483   
0601VDH3N       20240101001770100000005000 0300000000001489   
0601VDH3N       20240101001775100000005000 0300000000001492   
0601VDH3N       20240101001780100000005000 0300000000001499   
0601VDH3N       20240101001785100000005000 0300000000001503   
0601VDH3N       20240101001790100000005000 0300000000001508   
0601VDH3N       20240101001795100000005000 0300000000001514   
0601VDH3N       20240101001800100000005000 0300000000001518   
0601VDH3N       20240101001805100000005000 0300000000001522   
0601VDH3N       20240101001810100000005000 0300000000001529   
0601VDH3N       20240101001815100000005000 0300000000001534   
0601VDH3N       20240101001820100000005000 0300000000001538   
0601VDH3N       20240101001825100000005000 0300000000001544   
0601VDH3N       20240101001830100000005000 0300000000001548   
0601VDH3N       20240101001835100000005000 0300000000001553   
0601VDH3N       20240101001840100000005000 0300000000001557   
0601VDH3N       20240101001845100000005000 0300000000001563   
0601VDH3N       20240101001850100000005000 0300000000001567   
0601VDH3N       20240101001855100000005000 0300000000001573   
0601VDH3N       20240101001860100000005000 0300000000001576   
0601VDH3N       20240101001865100000005000 0300000000001581   
0601VDH3N       20240101001870100000005000 0300000000001584   
0601VDH3N       20240101001875100000005000 0300000000001591   
0601VDH3N       20240101001880100000005000 0300000000001595   
0601VDH3N       20240101001885100000005000 0300000000001599   
0601VDH3N       20240101001890100000005000 0300000000001604   
0601VDH3N       20240101001895100000005000 0300000000001609   
0601VDH3N       20240101001900100000005000 0300000000001613   
0601VDH3N       20240101001905100000005000 0300000000001617   
0601VDH3N       20240101001910100000005000 0300000000001622   
0601VDH3N       20240101001915100000005000 0300000000001625   
0601VDH3N       20240101001920100000005000 0300000000001632   
0601VDH3N       20240101001925100000005000 0300000000001635   
0601VDH3N       20240101001930100000005000 0300000000001640   
0601VDH3N       20240101001935100000005000 0300000000001644   
0601VDH3N       20240101001940100000005000 0300000000001648   
0601VDH3N       20240101001945100000005000 0300000000001652   
0601VDH3N       20240101001950100000005000 0300000000001657   
0601VDH3N       20240101001955100000005000 0300000000001661   
0601VDH3N       20240101001960100000005000 0300000000001665   
0601VDH3N       20240101001965100000005000 0300000000001671   
0601VDH3N       20240101001970100000005000 0300000000001673   
0601VDH3N       20240101001975100000005000 0300000000001678   
0601VDH3N       20240101001980100000005000 0300000000001682   
0601VDH3N       20240101001985100000005000 0300000000001686   
0601VDH3N       20240101001990100000005000 0300000000001690   
0601VDH3N       20240101001995100000005000 0300000000001695   
0601VDH3N       20240101002000100000050000 0300000000001714   
0601VDH3N       20240101002050100000050000 0300000000001752   
0601VDH3N       20240101002100100000050000 0300000000001787   
0601VDH3N       20240101002150100000050000 0300000000001823   
0601VDH3N       20240101002200100000050000 0300000000001856   
0601VDH3N       20240101002250100000050000 0300000000001888   
0601VDH3N       20240101002300100000050000 0300000000001918   
0601VDH3N       20240101002350100000050000 0300000000001948   
0601VDH3N       20240101002400100000050000 0300000000001977   
0601VDH3N       20240101002450100000050000 0300000000002003   
0601VDH3N       20240101002500100000050000 0300000000002029   
0601VDH3N       20240101002550100000050000 0300000000002057   
0601VDH3N       20240101002600100000050000 0300000000002092   
0601VDH3N       20240101002650100000050000 0300000000002131   
0601VDH3N       20240101002700100000050000 0300000000002169   
0601VDH3N       20240101002750100000050000 0300000000002205   
0601VDH3N       20240101002800100000050000 0300000000002241   
0601VDH3N       20240101002850100000050000 0300000000002276   
0601VDH3N       20240101002900100000050000 0300000000002308   
0601VDH3N       20240101002950100000050000 0300000000002340   
0601VDH3N       20240101003000100000050000 0300000000002370   
0601VDH3N       20240101003050100000050000 0300000000002398   
0601VDH3N       20240101003100100000050000 0300000000002426   
0601VDH3N       20240101003150100000050000 0300000000002454   
0601VDH3N       20240101003200100000050000 0300000000002480   
0601VDH3N       20240101003250100000050000 0300000000002506   
0601VDH3N       20240101003300100000050000 0300000000002531   
0601VDH3N       20240101003350100000050000 0300000000002553   
0601VDH3N       20240101003400100000050000 0300000000002576   
0601VDH3N       20240101003450100000050000 0300000000002600   
0601VDH3N       20240101003500100000050000 0300000000002622   
0601VDH3N       20240101003550100000050000 0300000000002644   
0601VDH3N       20240101003600100000050000 0300000000002665   
0601VDH3N       20240101003650100000050000 0300000000002685   
0601VDH3N       20240101003700100000050000 0300000000002705   
0601VDH3N       20240101003750100000050000 0300000000002723   
0601VDH3N       20240101003800100000050000 0300000000002743   
0601VDH3N       20240101003850100000050000 0300000000002762   
0601VDH3N       20240101003900100000050000 0300000000002781   
0601VDH3N       20240101003950100000050000 0300000000002800   
0601VDH3N       20240101004000100000050000 0300000000002817   
0601VDH3N       20240101004050100000050000 0300000000002834   
0601VDH3N       20240101004100100000050000 0300000000002849   
0601VDH3N       20240101004150100000050000 0300000000002866   
0601VDH3N       20240101004200100000050000 0300000000002884   
0601VDH3N       20240101004250100000050000 0300000000002900   
0601VDH3N       20240101004300100000050000 0300000000002916   
0601VDH3N       20240101004350100000050000 0300000000002931   
0601VDH3N       20240101004400100000050000 0300000000002947   
0601VDH3N       20240101004450100000050000 0300000000002961   
0601VDH3N       20240101004500100000050000 0300000000002976   
0601VDH3N       20240101004550100000050000 0300000000002990   
0601VDH3N       20240101004600100000050000 0300000000003005   
0601VDH3N       20240101004650100000050000 0300000000003019   
0601VDH3N       20240101004700100000050000 0300000000003034   
0601VDH3N       20240101004750100000050000 0300000000003048   
0601VDH3N       20240101004800100000050000 0300000000003060   
0601VDH3N       20240101004850100000050000 0300000000003074   
0601VDH3N       20240101004900100000050000 0300000000003087   
0601VDH3N       20240101004950100000050000 0300000000003099   
0601VDH3N       20240101005000100000050000 0300000000003111   
0601VDH3N       20240101005050100000050000 0300000000003125   
0601VDH3N       20240101005100100000050000 0300000000003138   
0601VDH3N       20240101005150100000050000 0300000000003151   
0601VDH3N       20240101005200100000050000 0300000000003163   
0601VDH3N       20240101005250100000050000 0300000000003174   
0601VDH3N       20240101005300100000050000 0300000000003186   
0601VDH3N       20240101005350100000050000 0300000000003197   
0601VDH3N       20240101005400100000050000 0300000000003209   
0601VDH3N       20240101005450100000050000 0300000000003220   
0601VDH3N       20240101005500100000050000 0300000000003230   
0601VDH3N       20240101005550100000050000 0300000000003241   
0601VDH3N       20240101005600100000050000 0300000000003250   
0601VDH3N       20240101005650100000050000 0300000000003260   
0601VDH3N       20240101005700100000050000 0300000000003270   
0601VDH3N       20240101005750100000050000 0300000000003280   
0601VDH3N       20240101005800100000050000 0300000000003289   
0601VDH3N       20240101005850100000050000 0300000000003299   
0601VDH3N       20240101005900100000050000 0300000000003307   
0601VDH3N       20240101005950100000050000 0300000000003316   
0601VDH3N       20240101006000100000050000 0300000000003324   
0601VDH3N       20240101006050100000050000 0300000000003333   
0601VDH3N       20240101006100100000050000 0300000000003341   
0601VDH3N       20240101006150100000050000 0300000000003349   
0601VDH3N       20240101006200100000050000 0300000000003358   
0601VDH3N       20240101006250100000050000 0300000000003365   
0601VDH3N       20240101006300100000050000 0300000000003373   
0601VDH3N       20240101006350100000050000 0300000000003380   
0601VDH3N       20240101006400100000050000 0300000000003387   
0601VDH3N       20240101006450100000050000 0300000000003395   
0601VDH3N       20240101006500100000050000 0300000000003402   
0601VDH3N       20240101006550100000050000 0300000000003409   
0601VDH3N       20240101006600100000050000 0300000000003416   
0601VDH3N       20240101006650100000050000 0300000000003422   
0601VDH3N       20240101006700100000050000 0300000000003429   
0601VDH3N       20240101006750100000050000 0300000000003436   
0601VDH3N       20240101006800100000050000 0300000000003442   
0601VDH3N       20240101006850100000050000 0300000000003448   
0601VDH3N       20240101006900100000050000 0300000000003455   
0601VDH3N       20240101006950100000050000 0300000000003461   
0601VDH3N       20240101007000100000050000 0300000000003466   
0601VDH3N       20240101007050100000050000 0300000000003473   
0601VDH3N       20240101007100100000050000 0300000000003479   
0601VDH3N       20240101007150100000050000 0300000000003484   
0601VDH3N       20240101007200100000050000 0300000000003490   
0601VDH3N       20240101007250100000050000 0300000000003495   
0601VDH3N       20240101007300100000050000 0300000000003501   
0601VDH3N       20240101007350100000050000 0300000000003506   
0601VDH3N       20240101007400100000050000 0300000000003512   
0601VDH3N       20240101007450100000050000 0300000000003516   
0601VDH3N       20240101007500100000050000 0300000000003522   
0601VDH3N       20240101007550100000050000 0300000000003527   
0601VDH3N       20240101007600100000050000 0300000000003531   
0601VDH3N       20240101007650100000050000 0300000000003537   
0601VDH3N       20240101007700100000050000 0300000000003541   
0601VDH3N       20240101007750100000050000 0300000000003545   
0601VDH3N       20240101007800100000050000 0300000000003551   
0601VDH3N       20240101007850100000050000 0300000000003555   
0601VDH3N       20240101007900100000050000 0300000000003560   
0601VDH3N       20240101007950100000050000 0300000000003565   
0601VDH3N       20240101008000100000050000 0300000000003569   
0601VDH3N       20240101008050100000050000 0300000000003573   
0601VDH3N       20240101008100100000050000 0300000000003577   
0601VDH3N       20240101008150100000050000 0300000000003582   
0601VDH3N       20240101008200100000050000 0300000000003586   
0601VDH3N       20240101008250100000050000 0300000000003590   
0601VDH3N       20240101008300100000050000 0300000000003594   
0601VDH3N       20240101008350100000050000 0300000000003598   
0601VDH3N       20240101008400100000050000 0300000000003601   
0601VDH3N       20240101008450100000050000 0300000000003607   
0601VDH3N       20240101008500100000050000 0300000000003610   
0601VDH3N       20240101008550100000050000 0300000000003614   
0601VDH3N       20240101008600100000050000 0300000000003617   
0601VDH3N       20240101008650100000050000 0300000000003621   
0601VDH3N       20240101008700100000050000 0300000000003625   
0601VDH3N       20240101008750100000050000 0300000000003628   
0601VDH3N       20240101008800100000050000 0300000000003632   
